g6,n,edges,alpha,theta,gap,ratio,status
OGCS?KMCcGhHIQcOGEX@i,16,35,5,6.3053239170,1.3053239170,1.2610647834,Solved
Os?G?TGE_iAoGXGiGaZ?w,16,35,5,6.3052510771,1.3052510771,1.2610502154,Solved
Og?GkACQAIEMIoMO?VG`s,16,36,5,6.3052448462,1.3052448462,1.2610489692,Solved
O@?YSE_s@AaGIDPW_taPW,16,36,5,6.3052086810,1.3052086810,1.2610417362,Solved
OhC?_GHcSWGWPgGiCBoWi,16,35,5,6.3052029715,1.3052029715,1.2610405943,Solved
OoCOOK`c?K`IH@QIgUR_W,16,35,5,6.3051683105,1.3051683105,1.2610336621,Solved
O@UED?BG_Q`eOPHIapQh_,16,37,5,6.3051472579,1.3051472579,1.2610294516,Solved
O____Ab`qiB_MCWP@PI@L,16,36,5,6.3050872089,1.3050872089,1.2610174418,Solved
Oo?OH@A__`bMJAM_HhAAe,16,35,5,6.3050794589,1.3050794589,1.2610158918,Solved
O?D_GSQGABqQWXbKTPEa_,16,37,5,6.3050586937,1.3050586937,1.2610117387,Solved
OhG?KECOAOCNAkCmAhOy_,16,36,5,6.3050256539,1.3050256539,1.2610051308,Solved
O_C`_[oBGgD?_fOZGQcBP,16,36,5,6.3049823717,1.3049823717,1.2609964743,Solved
O?DCR_E?XWdCK_ODoas`Q,16,35,5,6.3049103196,1.3049103196,1.2609820639,Solved
Oq??K?\EoaGGHFIbCSaWP,16,36,5,6.3048687714,1.3048687714,1.2609737543,Solved
O?G\A_`C_Q_tW@cAgeKPc,16,35,5,6.3047575264,1.3047575264,1.2609515053,Solved
O@AIKD@IgqAcHIoFRORQG,16,38,5,6.3045345687,1.3045345687,1.2609069137,Solved
O@`JC`?_@HbS@TAqIAL@D,16,35,5,6.3045145091,1.3045145091,1.2609029018,Solved
O@`LA_UIOQ?pc@WAoEi@s,16,36,5,6.3044740426,1.3044740426,1.2608948085,Solved
O?GO?KQO\BJPbChcXKBcC,16,37,5,6.3044570845,1.3044570845,1.2608914169,Solved
O_?XSaASIEN??JAScdHIc,16,36,5,6.3044256305,1.3044256305,1.2608851261,Solved
OKaA@ABBaaagHIQHEAGSL,16,36,5,6.3043992776,1.3043992776,1.2608798555,Solved
O??wPAAEZ@GkSoaBqXFC_,16,37,5,6.3043990224,1.3043990224,1.2608798045,Solved
Oi?GGgaacGGOAZEICIh_w,16,35,5,6.3043303706,1.3043303706,1.2608660741,Solved
O_?P[QOQI_MG?j@SdDHIo,16,36,5,6.3042350393,1.3042350393,1.2608470079,Solved
O@YQCF?GAIcS_cCW`ago[,16,35,5,6.3041638748,1.3041638748,1.2608327750,Solved
OoCGOHOd?Dc[SoIQGAhGT,16,35,5,6.3041546319,1.3041546319,1.2608309264,Solved
O@G]EA_S?J@RPGaCAGxCU,16,35,5,6.3041241305,1.3041241305,1.2608248261,Solved
Os?GOGWGPGAWDcOyHBb@K,16,34,5,6.3040988031,1.3040988031,1.2608197606,Solved
OoCGhCc__``IGCPBiCqQS,16,35,5,6.3040831405,1.3040831405,1.2608166281,Solved
Oi?O[A?OPD_eEKJWCWoqW,16,36,5,6.3040813091,1.3040813091,1.2608162618,Solved
OpEA?PTB`E@`GSS@oBGDL,16,36,5,6.3040233384,1.3040233384,1.2608046677,Solved
O@BGCAA@orDESKIoiWfCO,16,37,5,6.3040231295,1.3040231295,1.2608046259,Solved
O?Ch?IAKYRGcSocpS@uS_,16,37,5,6.3040187390,1.3040187390,1.2608037478,Solved
Oh??_GM_CqGOQsG\Cb_wg,16,35,5,6.3040150800,1.3040150800,1.2608030160,Solved
O@??IEDEHYWRXCYgROSy?,16,38,5,6.3039562560,1.3039562560,1.2607912512,Solved
OQq?`DC_AI_UAgKC`gh_[,16,35,5,6.3038787439,1.3038787439,1.2607757488,Solved
O@hSBCISCGW?CXGM?ogOt,16,34,5,6.3038519761,1.3038519761,1.2607703952,Solved
O?G?kAOw_HBJKQRGkkAUO,16,36,5,6.3037495918,1.3037495918,1.2607499184,Solved
OgC??gJ`KEH_S_JAeQ`?{,16,35,5,6.3036818549,1.3036818549,1.2607363710,Solved
O?hO__aGS`kX`c`WHQIRC,16,37,5,6.3036728232,1.3036728232,1.2607345646,Solved
OGEG?_D_@MiUKkQKSWMU?,16,37,5,6.3036476383,1.3036476383,1.2607295277,Solved
OoCGk_B@PAG`IHOeeEaPo,16,36,5,6.3036159069,1.3036159069,1.2607231814,Solved
O?MCT?ACQEAdHMRKIkBCg,16,37,5,6.3035061046,1.3035061046,1.2607012209,Solved
O@??GTWgiwskXOdOLOKsC,16,39,5,6.3034978782,1.3034978782,1.2606995756,Solved
O?U`?cDAh`KGoUogAakSW,16,37,5,6.3034222612,1.3034222612,1.2606844522,Solved
OoCOK?hPOUAGPJIdCBad@,16,36,5,6.3034007659,1.3034007659,1.2606801532,Solved
ObaC@?UJAA_gAWCbgQpPW,16,36,5,6.3033705754,1.3033705754,1.2606741151,Solved
OBAIS`_g?Q_taGGoAAyGU,16,35,5,6.3033284361,1.3033284361,1.2606656872,Solved
OoU@?aQ@pWAoGPORGFOPe,16,36,5,6.3033048254,1.3033048254,1.2606609651,Solved
O_ECAPOT?E_dHwIdDd@eG,16,37,5,6.3032909205,1.3032909205,1.2606581841,Solved
O?E?HWBI`_GfQaSoOFL`C,16,36,5,6.3031270509,1.3031270509,1.2606254102,Solved
Oh?OWCH_S`GHPKGada_oi,16,35,5,6.3030970732,1.3030970732,1.2606194146,Solved
O?LAS_ABHAaPHW_DiDLHG,16,35,5,6.3030017018,1.3030017018,1.2606003404,Solved
OhC?WOA_KgGDTSGYCY_Wi,16,35,5,6.3029868119,1.3029868119,1.2605973624,Solved
O?U_@@?KmEEDP`DwP[CQc,16,37,5,6.3029849899,1.3029849899,1.2605969980,Solved
O?ECbOBAGhD_LCOHgRd?q,16,35,5,6.3029588170,1.3029588170,1.2605917634,Solved
OB??hGaRHWGDap_uR_eR?,16,38,5,6.3028656504,1.3028656504,1.2605731301,Solved
OQ_cA@EIQWCXDc_ObCg`q,16,36,5,6.3027623186,1.3027623186,1.2605524637,Solved
O@AIAI?IWvCsDcq@jCDE@,16,38,5,6.3027530331,1.3027530331,1.2605506066,Solved
O`aCA@CO_ia[E[JDDT@]?,16,38,5,6.3027191993,1.3027191993,1.2605438399,Solved
OdO_O?\GoqOoWP`E?SY?x,16,36,5,6.3026968069,1.3026968069,1.2605393614,Solved
O?F_GSQ_PciOILQKSGmBO,16,37,5,6.3026551549,1.3026551549,1.2605310310,Solved
O?D_@?ROU@ERIeboPeEe?,16,37,5,6.3026310412,1.3026310412,1.2605262082,Solved
O?E?WgBIP_HdOeWoOFL`C,16,36,5,6.3026259264,1.3026259264,1.2605251853,Solved
O??GiUAIIGkcKYeBQiFS?,16,38,5,6.3026048944,1.3026048944,1.2605209789,Solved
O`hSACWHB?Q??\?m@GgKT,16,34,5,6.3025956130,1.3025956130,1.2605191226,Solved
OoKQ?@LGsK@HCQcDCSYGk,16,36,5,6.3024605366,1.3024605366,1.2604921073,Solved
OkGOOIHPa_S?KKAV?t_E[,16,36,5,6.3024590114,1.3024590114,1.2604918023,Solved
O?GYCB?aaIIIgbEwC{@`o,16,37,5,6.3024464734,1.3024464734,1.2604892947,Solved
O_C_CCPOIL@iIUdcLSDcG,16,37,5,6.3023333789,1.3023333789,1.2604666758,Solved
O?GW_IBWIPHWcFKQOqNE?,16,37,5,6.3022870745,1.3022870745,1.2604574149,Solved
OpHOqAA_OWG?CZBD?R`BB,16,34,5,6.3022417694,1.3022417694,1.2604483539,Solved
O??GkA_o`AbDXPQwFIAhO,16,36,5,6.3020810469,1.3020810469,1.2604162094,Solved
O_ECAD?[?D`mDQIgdh@l?,16,37,5,6.3019505937,1.3019505937,1.2603901187,Solved
Og??{EOQAGCNIIHKBHGic,16,36,5,6.3018036621,1.3018036621,1.2603607324,Solved
O`QCA?bCoxDaGaCPgaSPB,16,36,5,6.3018017326,1.3018017326,1.2603603465,Solved
Op?GQCS_?RaqHS_gJ?Z?Y,16,35,5,6.3017796040,1.3017796040,1.2603559208,Solved
O`D@C?lb_kGOW?CT`Hs@[,16,36,5,6.3017762188,1.3017762188,1.2603552438,Solved
O?D_@@BBs`dPoPK_pcMe?,16,37,5,6.3017114892,1.3017114892,1.2603422978,Solved
O?KtAeCQM?W?Ca@DcCoQR,16,34,5,6.3017079528,1.3017079528,1.2603415906,Solved
O?GX?_H@l?iDWScgowaUO,16,36,5,6.3016916897,1.3016916897,1.2603383379,Solved
O?hOc?OAu@eHo`HKh[@N?,16,37,5,6.3016185072,1.3016185072,1.2603237014,Solved
OoCOS@P@oYAGWFGjGo`P`,16,36,5,6.3016026828,1.3016026828,1.2603205366,Solved
O?D_?LAIMAePaXKWPoMc_,16,37,5,6.3015913698,1.3015913698,1.2603182740,Solved
OQOc?@bDsWPGP`ICAHW`Y,16,36,5,6.3015859557,1.3015859557,1.2603171911,Solved
OR`?GQ?O?jDR_sOwCaGpD,16,35,5,6.3015017709,1.3015017709,1.2603003542,Solved
O??K?kYQS_ioYahKTGbHO,16,38,5,6.3014944716,1.3014944716,1.2602988943,Solved
O_?P[EoPB?J??^GT@dGqo,16,36,5,6.3014865216,1.3014865216,1.2602973043,Solved
O??I?n@IGtC`SDcdSoVQ?,16,37,5,6.3014364846,1.3014364846,1.2602872969,Solved
Oo??OXWcOLcHJ?L_GAycK,16,35,5,6.3013060792,1.3013060792,1.2602612158,Solved
OoCOS_`@oQC`OhKEgtAPg,16,36,5,6.3012756628,1.3012756628,1.2602551326,Solved
O?GO?KQO\BJPX_hcXKCoc,16,37,5,6.3011718648,1.3011718648,1.2602343730,Solved
O?D_?c`OG\EQoRbSTQEd?,16,37,5,6.3011622688,1.3011622688,1.2602324538,Solved
O??GiUIGGokdgQTCqiFS?,16,38,5,6.3011503805,1.3011503805,1.2602300761,Solved
Oo?GpHA_?EaeIBTADEIac,16,35,5,6.3011442534,1.3011442534,1.2602288507,Solved
O?N?`?FCSACrSIQMSQUU?,16,37,5,6.3010891433,1.3010891433,1.2602178287,Solved
OhG?GSQ_cXGCSOGF`aoig,16,35,5,6.3010227706,1.3010227706,1.2602045541,Solved
O??X?UEIAbqAQ`WXSgUc_,16,37,5,6.3009733106,1.3009733106,1.2601946621,Solved
O??H?``SaMHWiEdHSiCt?,16,37,5,6.3009243810,1.3009243810,1.2601848762,Solved
Oq?GC?ZEOiGGIbHdCDaK`,16,36,5,6.3008980690,1.3008980690,1.2601796138,Solved
O@?ACAEEpPDwpETQJKD[?,16,38,5,6.3008131988,1.3008131988,1.2601626398,Solved
O?a?oghHaQgscKooE@jWC,16,38,5,6.3008015835,1.3008015835,1.2601603167,Solved
O?`Ad?H@hSAhMCLGOBI@L,16,35,5,6.3007672764,1.3007672764,1.2601534553,Solved
O@??OLEQTCqKVAZ@QqDR?,16,38,5,6.3007528193,1.3007528193,1.2601505639,Solved
OKaA@AB@qoiGHIBHEAGSL,16,36,5,6.3007030904,1.3007030904,1.2601406181,Solved
OAGOOcK`aBcMO`HAqSKYC,16,36,5,6.3005977113,1.3005977113,1.2601195423,Solved
O?ECDOBG`HAeQbRKIJBk?,16,37,5,6.3004395373,1.3004395373,1.2600879075,Solved
Oh???gH_k_GTQoHEdp?wg,16,35,5,6.3004107789,1.3004107789,1.2600821558,Solved
O@??QEAaPZKeTcUGSoKy?,16,38,5,6.3004054461,1.3004054461,1.2600810892,Solved
OG?@QWo`KOQWLAQC_dico,16,35,5,6.3004038629,1.3004038629,1.2600807726,Solved
O_?G`KACPSE__NQLGfDp?,16,35,5,6.3003073634,1.3003073634,1.2600614727,Solved
O??GcUEIHIKoUITSQBfS?,16,38,5,6.3002893762,1.3002893762,1.2600578752,Solved
O`??OIKCxFHbiOh_JGIkC,16,38,5,6.3002843523,1.3002843523,1.2600568705,Solved
O_KOP?O_[KIWOYXcCD_Wd,16,35,5,6.3001652906,1.3001652906,1.2600330581,Solved
Og??[AGSaqCmLGKo?dGQd,16,36,5,6.3000826128,1.3000826128,1.2600165226,Solved
Og?GkEOPAoCNHGIg?JWqc,16,36,5,6.3000630783,1.3000630783,1.2600126157,Solved
O?hO`CDAi_eCoTgiOhASH,16,37,5,6.2999670027,1.2999670027,1.2599934005,Solved
OBAITAOW?RPAGgCp?bYG[,16,35,5,6.2999340980,1.2999340980,1.2599868196,Solved
O?GOXeAO\GrAXHUIPgBc@,16,39,5,6.2998964678,1.2998964678,1.2599792936,Solved
O_MDA@GS?D_}BQCgciHiO,16,37,5,6.2998671373,1.2998671373,1.2599734275,Solved
OBAIS`_g?Q_tGoaGaAiGT,16,35,5,6.2998287376,1.2998287376,1.2599657475,Solved
O`hP?e?O?R_ucCWG`GgKT,16,35,5,6.2997684107,1.2997684107,1.2599536821,Solved
Oh?OWWA_[_GLP?IIcROok,16,35,5,6.2996935176,1.2996935176,1.2599387035,Solved
O`GPGoK?BBiUhSecHaCF@,16,39,5,6.2996609917,1.2996609917,1.2599321983,Solved
O@?ICAIHWuDWpBTWJADK@,16,38,5,6.2996580750,1.2996580750,1.2599316150,Solved
OqCK@?J@pSO_CRKDGcY@w,16,36,5,6.2996558961,1.2996558961,1.2599311792,Solved
O?C_QCTKQPoqS@gapgVD?,16,37,5,6.2996537373,1.2996537373,1.2599307475,Solved
O??GhQDOqpSPTPYgUaDo_,16,39,5,6.2996222355,1.2996222355,1.2599244471,Solved
OQHC?_NHOskOb?oG?Hw_m,16,36,5,6.2996125455,1.2996125455,1.2599225091,Solved
O?C_A?NP_mKOaFcTTWF`?,16,37,5,6.2996123962,1.2996123962,1.2599224792,Solved
O?EDE?CHOdh`KXIWIoIT_,16,37,5,6.2995379721,1.2995379721,1.2599075944,Solved
O??gsObDAEf@qKTOWcdCa,16,38,5,6.2994882628,1.2994882628,1.2598976526,Solved
Oo??_[ca?KaaGRQhIERoO,16,35,5,6.2994551118,1.2994551118,1.2598910224,Solved
O`_a?_]GsIDPOPSA@a[@e,16,36,5,6.2994520222,1.2994520222,1.2598904044,Solved
Oo?GqCc`?`_UQBT@DHHac,16,35,5,6.2993998726,1.2993998726,1.2598799745,Solved
Og??[EGPAcCdK[LG@JGqg,16,36,5,6.2993831113,1.2993831113,1.2598766223,Solved
O_?GcAsOBOKoCVA{?z@q_,16,36,5,6.2993724366,1.2993724366,1.2598744873,Solved
Osa?HCQO_ZceDSYGjGbs?,16,40,5,6.2993517304,1.2993517304,1.2598703461,Solved
O@?G@DDQSIKPgkUaQqCpG,16,37,5,6.2992660344,1.2992660344,1.2598532069,Solved
OoOPQcc`C@B?@b?\BBB?F,16,34,5,6.2992169695,1.2992169695,1.2598433939,Solved
O@`OGGXC`SDIOUOhOJLDC,16,36,5,6.2992123197,1.2992123197,1.2598424639,Solved
OkG?K?bHSWBOFGOPaRI@w,16,36,5,6.2991961123,1.2991961123,1.2598392225,Solved
OAGWGG`AOdpHcKokKOvE?,16,37,5,6.2991656712,1.2991656712,1.2598331342,Solved
O@?KASeDOsDAoJqKIodIO,16,38,5,6.2991652635,1.2991652635,1.2598330527,Solved
OKa?GSODPJDUK_QKgkQsO,16,38,5,6.2991556093,1.2991556093,1.2598311219,Solved
OQEAHP?_?JpSKcOS@cX_Y,16,35,5,6.2991323648,1.2991323648,1.2598264730,Solved
OR`?GP?_?sclWS_wAaGTD,16,35,5,6.2990599053,1.2990599053,1.2598119811,Solved
OKaA@ABSPcJ?HHBM?h_Sd,16,36,5,6.2990040819,1.2990040819,1.2598008164,Solved
O??aAgi_[cP_[@YAAQgWs,16,35,5,6.2990037417,1.2990037417,1.2598007483,Solved
OCOg_Q@@iDAhKUIgWAnE?,16,37,5,6.2989392814,1.2989392814,1.2597878563,Solved
O??O[Aap@EggIDSWbDbq?,16,36,5,6.2988998634,1.2988998634,1.2597799727,Solved
O?EAR?ECWRE_JCOBoRd`A,16,35,5,6.2988360632,1.2988360632,1.2597672126,Solved
OUHAC?bQOSBC@RDICQ[Gw,16,36,5,6.2987998725,1.2987998725,1.2597599745,Solved
O??Y@SeQKSK@KE`PqQeb?,16,37,5,6.2987989830,1.2987989830,1.2597597966,Solved
OqGOOHH``EAW`@QAcEg`s,16,36,5,6.2987679430,1.2987679430,1.2597535886,Solved
OG?@PhG`KQQOR@KC_dico,16,35,5,6.2986997511,1.2986997511,1.2597399502,Solved
O_C_[AoQA_LG?j@]CZ?ic,16,36,5,6.2986631612,1.2986631612,1.2597326322,Solved
OAICF?@DPD`QPBEgeca\?,16,37,5,6.2986411862,1.2986411862,1.2597282372,Solved
O?oo`A?_oG`\PwEYMEFCO,16,37,5,6.2986332255,1.2986332255,1.2597266451,Solved
O`aCA@GQ_qAiGjHMA{@]?,16,38,5,6.2986178734,1.2986178734,1.2597235747,Solved
O?D_H?JCaQKEgMcbPiEe?,16,37,5,6.2986170683,1.2986170683,1.2597234137,Solved
O_MCA@CW?VaUGgDS`gpm?,16,37,5,6.2986163732,1.2986163732,1.2597232746,Solved
O??KATCEJCioMgdQSiDPG,16,38,5,6.2986115571,1.2986115571,1.2597223114,Solved
O@FGOOEO`BoPC\WPQENE?,16,37,5,6.2984305013,1.2984305013,1.2596861003,Solved
O@?GiDCIGpCh`UodRKFS?,16,38,5,6.2983567367,1.2983567367,1.2596713473,Solved
OB?GgqAHYIHC`PIIsPeS_,16,38,5,6.2982943733,1.2982943733,1.2596588747,Solved
O@E_HCQGGOglSaQcOLKQc,16,36,5,6.2982457081,1.2982457081,1.2596491416,Solved
O??_goiP[JKPgoV?rAfo?,16,39,5,6.2982242340,1.2982242340,1.2596448468,Solved
O_?GkAiOBGJ??vC]Ci`q_,16,36,5,6.2982006070,1.2982006070,1.2596401214,Solved
O@??QDKaPYQTTCXcRgDDC,16,38,5,6.2981549439,1.2981549439,1.2596309888,Solved
OB?Ggoa_pGgk`WabLAUPO,16,38,5,6.2981430182,1.2981430182,1.2596286036,Solved
O?ECE_A@HJEQIsQeHcbh?,16,37,5,6.2980625151,1.2980625151,1.2596125030,Solved
Op?I??VYQoChcOA`_qS@R,16,36,5,6.2980018495,1.2980018495,1.2596003699,Solved
Oi?GGga_cAGPA\EICahoo,16,35,5,6.2979970966,1.2979970966,1.2595994193,Solved
OgCO[ECQA_CNKSII?TOIb,16,36,5,6.2979896621,1.2979896621,1.2595979324,Solved
O@`AC?@?`TAjEgHSjEDH_,16,35,5,6.2978973126,1.2978973126,1.2595794625,Solved
Oh??_GH_ShGSQoGFdq?wg,16,35,5,6.2978231277,1.2978231277,1.2595646255,Solved
O??OPHB`aWEPbHcqFEAq_,16,37,5,6.2978191013,1.2978191013,1.2595638203,Solved
OK`Hc?_O?N`WDO_LiC`Od,16,35,5,6.2977826650,1.2977826650,1.2595565330,Solved
Oo??WGRf@?e_OJIOhHacQ,16,35,5,6.2977772163,1.2977772163,1.2595554433,Solved
OcH@?@JLTA?wa@EBGQWhS,16,36,5,6.2977665763,1.2977665763,1.2595533153,Solved
O?D_GSQOCJpQIKWXUQEaC,16,37,5,6.2976662361,1.2976662361,1.2595332472,Solved
O?U`@@?A``wIoqD[AscV?,16,37,5,6.2976509889,1.2976509889,1.2595301978,Solved
O@??iEIEAHdHH[pDRgFS?,16,38,5,6.2975858637,1.2975858637,1.2595171727,Solved
O_?HkQOQIaG_?tIJEI`HS,16,36,5,6.2974744737,1.2974744737,1.2594948947,Solved
OhG?GgI_sHHGSGGF`aOcX,16,35,5,6.2974470265,1.2974470265,1.2594894053,Solved
O@?IC?iDWuCwqDpIJGDK@,16,38,5,6.2974044686,1.2974044686,1.2594808937,Solved
OoCHI_JD?cCG`BQFKES@w,16,36,5,6.2973892212,1.2973892212,1.2594778442,Solved
O_MCADCS?T`gChGlCiPiO,16,37,5,6.2973327364,1.2973327364,1.2594665473,Solved
O_MCQ@OW?D_}BQCcckHiO,16,37,5,6.2973189373,1.2973189373,1.2594637875,Solved
O?MAD?@CPC`uDgWCpDIhO,16,35,5,6.2972915763,1.2972915763,1.2594583153,Solved
Oo?G?h?e?FcELgMAHWaKI,16,35,5,6.2972188878,1.2972188878,1.2594437776,Solved
O?N?_`@AkAi@HiHTPSfE?,16,37,5,6.2972114157,1.2972114157,1.2594422831,Solved
OcO`OiAa@_G_?^Cd@dBAB,16,34,5,6.2972076622,1.2972076622,1.2594415324,Solved
O?ACU?LGgdDHESXAiabk?,16,37,5,6.2971516655,1.2971516655,1.2594303331,Solved
Oh?OWo@_kGGTP?IIcJOok,16,35,5,6.2970436796,1.2970436796,1.2594087359,Solved
O_?GkAiOBGJ??^GtBJ@i_,16,36,5,6.2969331537,1.2969331537,1.2593866307,Solved
Oh??[ACOAIC]IICsbF?y_,16,36,5,6.2969282410,1.2969282410,1.2593856482,Solved
O]?GOGRGsPGbECHGgHKCL,16,36,5,6.2968946265,1.2968946265,1.2593789253,Solved
O?KsACaCWI@PSIaIGal?k,16,35,5,6.2968767499,1.2968767499,1.2593753500,Solved
O_GX?_CADBIRW[ckGyCV?,16,37,5,6.2968640591,1.2968640591,1.2593728118,Solved
O@AIK@@EpUAcHKoBrSBQG,16,38,5,6.2968640209,1.2968640209,1.2593728042,Solved
O??GhQBOtOiddOY_uaBp?,16,39,5,6.2968639851,1.2968639851,1.2593727970,Solved
OoCOGDOaOHcUKOP@dHISS,16,35,5,6.2967266314,1.2967266314,1.2593453263,Solved
O??GkBAiAEbDHPSCdKJi?,16,36,5,6.2967193348,1.2967193348,1.2593438670,Solved
O_?_{AgOIOM??vBTAl@ao,16,36,5,6.2966833011,1.2966833011,1.2593366602,Solved
O_ECAD?W?ZaUDSIges@YG,16,37,5,6.2966740578,1.2966740578,1.2593348116,Solved
OoCPIQG__a_kKDHIHAiDS,16,36,5,6.2966480925,1.2966480925,1.2593296185,Solved
O??ieA_``AgAAjDXFGapO,16,36,5,6.2965620155,1.2965620155,1.2593124031,Solved
OhC?KAKOASCDG{DUAY_Yg,16,36,5,6.2965382149,1.2965382149,1.2593076430,Solved
O??HcASw@@BBDUQqGwbR?,16,36,5,6.2965302872,1.2965302872,1.2593060574,Solved
O?ECEOA@YHDRScKqDcRh?,16,37,5,6.2964900177,1.2964900177,1.2592980035,Solved
OraAIO??HBCIDHDE@SgSs,16,35,5,6.2964896017,1.2964896017,1.2592979203,Solved
OK?PAQI_qHBBJCCqcke[?,16,38,5,6.2964815128,1.2964815128,1.2592963026,Solved
O??H@_U`qIBPaI[C{CeU?,16,37,5,6.2964009534,1.2964009534,1.2592801907,Solved
Oh??[EGTA?CdG]CiBh?Qi,16,36,5,6.2963395770,1.2963395770,1.2592679154,Solved
O`??KORGoiPPbKXHLPAw_,16,38,5,6.2963002739,1.2963002739,1.2592600548,Solved
OhG??WU_s_GXSCHD@DW[S,16,35,5,6.2961898798,1.2961898798,1.2592379760,Solved
O?Da@CICT@wEK`QQpqCj?,16,37,5,6.2960823201,1.2960823201,1.2592164640,Solved
OcX?`Ga_@K`Y?[F?oCi_T,16,35,5,6.2960657009,1.2960657009,1.2592131402,Solved
O`_PIQ_S?W`Q@X?yQ?Z?X,16,35,5,6.2960236215,1.2960236215,1.2592047243,Solved
OoCO`HIa?E_eG`KBH`QAe,16,35,5,6.2959391509,1.2959391509,1.2591878302,Solved
O_?HkQOQAaGc?tIIeI`Ho,16,36,5,6.2956845747,1.2956845747,1.2591369149,Solved
OK??CEGCiLHiJSMQEsE[?,16,38,5,6.2956778196,1.2956778196,1.2591355639,Solved
O@?KAADP_mCwiSUgRAbPO,16,38,5,6.2955701412,1.2955701412,1.2591140282,Solved
O?D_ICQGY@DPaedQTKE_g,16,37,5,6.2955143516,1.2955143516,1.2591028703,Solved
O_ACQ@gU?YCRCiHSak`m?,16,37,5,6.2954534724,1.2954534724,1.2590906945,Solved
O@QC?BPwPUBgAcHGgOggT,16,36,5,6.2954371251,1.2954371251,1.2590874250,Solved
OCa?GSQDPcDEQMPRKkBs?,16,38,5,6.2953339154,1.2953339154,1.2590667831,Solved
O_?HkQOQI_MG@J?sdDHIo,16,36,5,6.2952477401,1.2952477401,1.2590495480,Solved
OpCHIPO_?F_eOc`AD?waM,16,35,5,6.2951422255,1.2951422255,1.2590284451,Solved
O?hOOKWHHaEOOe_eGKkBK,16,36,5,6.2949962577,1.2949962577,1.2589992515,Solved
OhCGKECPAOCSG]CiAJ_Qi,16,36,5,6.2949487844,1.2949487844,1.2589897569,Solved
O_EDA@GS?N`YCoHHdaPj?,16,37,5,6.2949477997,1.2949477997,1.2589895599,Solved
OsWAH_C_?F_iGcFABCq@M,16,35,5,6.2948846658,1.2948846658,1.2589769332,Solved
Oh??[EGOAGCNHKCmBHOy_,16,36,5,6.2948837181,1.2948837181,1.2589767436,Solved
OR`C?@BBSIHGGdCeCcgpS,16,36,5,6.2948756397,1.2948756397,1.2589751279,Solved
O?C_OKaC[BSQTBREXKFc?,16,37,5,6.2948012197,1.2948012197,1.2589602439,Solved
O_ECAD?W?l`iDSJWDSPdG,16,37,5,6.2947607584,1.2947607584,1.2589521517,Solved
OoCG`?e__I`MGCSBhPQiC,16,35,5,6.2947540375,1.2947540375,1.2589508075,Solved
Oi?GHOc_KCGQAJDRAYPoo,16,35,5,6.2944863900,1.2944863900,1.2588972780,Solved
Oh??KECOASCNJOCMbU?y_,16,36,5,6.2943893504,1.2943893504,1.2588778701,Solved
OKHC??fqQaAgbAG``P_`b,16,36,5,6.2943819344,1.2943819344,1.2588763869,Solved
O??G`CogcJPKTDUSWsBSO,16,37,5,6.2942996271,1.2942996271,1.2588599254,Solved
ORQ?S?hDbG?X__AUacq@k,16,36,5,6.2941955820,1.2941955820,1.2588391164,Solved
Oq`@Og_C?L`MHCEGgOkAT,16,35,5,6.2941809979,1.2941809979,1.2588361996,Solved
O_??[aGSIQMO@JGsed@Y_,16,36,5,6.2940663783,1.2940663783,1.2588132757,Solved
O@??wpDQAEOiIJdESUFW?,16,38,5,6.2940512872,1.2940512872,1.2588102574,Solved
O_?_{QOOaOMG@NG]Ah@P`,16,36,5,6.2940463690,1.2940463690,1.2588092738,Solved
OkEA@?NJ?ci?a??t_hp@[,16,36,5,6.2939688174,1.2939688174,1.2587937635,Solved
O?@HkBOi?PAASUIXGX`IW,16,36,5,6.2938951171,1.2938951171,1.2587790234,Solved
O@OWGG`COTsHaKokIOvE?,16,37,5,6.2938751130,1.2938751130,1.2587750226,Solved
Og??[IGSagCNKgMO?eGQT,16,36,5,6.2937320484,1.2937320484,1.2587464097,Solved
O??OXqOO{IKTRG]AUOTW_,16,39,5,6.2937244637,1.2937244637,1.2587448927,Solved
O?LCb?DCOTCqKGOBobSPa,16,35,5,6.2936656153,1.2936656153,1.2587331231,Solved
OoCOPDC`?D`MIAP_e@iac,16,35,5,6.2936007547,1.2936007547,1.2587201509,Solved
OMGK?@FhOUBGg@PA_Qg`T,16,36,5,6.2933622593,1.2933622593,1.2586724519,Solved
O_ACQ@OW?N`eGwFCeW`y?,16,37,5,6.2933535924,1.2933535924,1.2586707185,Solved
Oo??GdWd?QcTI_JOGAygS,16,35,5,6.2933039807,1.2933039807,1.2586607961,Solved
OK`Hc?_O?j`W@o_LdAQ`H,16,35,5,6.2932589614,1.2932589614,1.2586517923,Solved
O?Oo?SPOhPIP`UgTPsFc?,16,37,5,6.2931980209,1.2931980209,1.2586396042,Solved
O@??WhBQQWCecbgeRcFQ?,16,38,5,6.2931779742,1.2931779742,1.2586355948,Solved
O`aCA@AP?rdEHWEcaw`]?,16,38,5,6.2931596344,1.2931596344,1.2586319269,Solved
OrGOOL?_?R_uQC`GaPHAL,16,35,5,6.2931538336,1.2931538336,1.2586307667,Solved
O?U__a?A``sIoqP[Gs`V?,16,37,5,6.2931533996,1.2931533996,1.2586306799,Solved
