g6,n,edges,alpha,theta,gap,ratio,status
ZHO\I__e?FwcaWSABS@I??du?@o?PcQACAoDP?_h?WIb?_S?OB@_?[BCaOOW,27,92,7,9.9202367858,2.9202367858,1.4171766837,Solved
Z@OLMagEA@c`a@Occ`K_@OgcD@N?_GcSC?dP?SIK_@G@O_R?[c@IAD?G_?@W,27,89,7,9.9202232397,2.9202232397,1.4171747485,Solved
Z@?XK_JhMcT?SDXOYCAIGAEOA?wOUKCCrG?CGGChA?F?`_bCHOWQS?@_OTAG,27,93,7,9.9202217082,2.9202217082,1.4171745297,Solved
ZHOWK_JOdHsOPO?_w?@IbARYW@@CD?`D@Cd?iC?W?Wm?Csa?CBwOo?Br?GOG,27,93,7,9.9202165745,2.9202165745,1.4171737964,Solved
ZGOWE_J?dGsOATo_ccI?HCIV?O`?CWEOcWSaCG`TC?_vA?G@KS_P@AD?H?dW,27,92,7,9.9202090223,2.9202090223,1.4171727175,Solved
Z@oXC_J?Kc@ASch@sa@QoO`LCgAcG?QBCCgHwC?GALGs?OsPs?@?GSaa?@iG,27,93,7,9.9202020756,2.9202020756,1.4171717251,Solved
Z@O[MagW_d@B?p_C?`WsAo?KDWPU@?HGTOb?_@@J?QAcgh?ECaAw?`O?CEAw,27,93,7,9.9202006424,2.9202006424,1.4171715203,Solved
Z@O[MAgWad?BHPe@BAOJ@w@C_HOCCWqG@OcA?oIICEaOa?b@COCIQ?`o?CkO,27,92,7,9.9201630451,2.9201630451,1.4171661493,Solved
Z@O[MAgWad?BHPe@BAOJ@w@C_HOCCWqGDOcA?oIICEaOa?b@COCIQ?`o?CkO,27,93,7,9.9201557101,2.9201557101,1.4171651014,Solved
Z@O\M_geA?_lsGx?GQ@OS?O[AEK`OO?Jd_OD@Y?LO@?aCM??c_S?O@b_?`Do,27,91,7,9.9201165374,2.9201165374,1.4171595053,Solved
ZHO\I_ga?FwchO?Gr@HAiSCOBCGoCICaEC_D?AEi_Q@PG?B?@iPHCH@?SAPW,27,94,7,9.9201162282,2.9201162282,1.4171594612,Solved
ZGoXG_J@E_?Jh@scUA?OIgS@?ahHO?Qc?QCF?aKUI?@c@AhA@QcSGe??WC?w,27,92,7,9.9201038178,2.9201038178,1.4171576883,Solved
ZHOXK_J?Mc?JhHsCTAAI_CGMAOG?V@?O`D?E?@QYc@?dG?q`G?RAC_Y?Oh?W,27,91,7,9.9200894749,2.9200894749,1.4171556393,Solved
Z@OXI__?AC_lsGx?T?_Ed_o??pkRODOg@Q?F@Ci_`Oq@WGBA@UGGA`@we??G,27,93,7,9.9200547997,2.9200547997,1.4171506857,Solved
ZHoWM_BSCGcO?Ts_ccS?hCGCc@C@gI?XWW_Sh?aI?PD?GAYAJO@?oBAdP@?_,27,91,7,9.920050266,2.920050266,1.417150038,Solved
ZHOOC_JGAC@JhHscTOC`??CmCwAA?PCGnEO?CIGgscCGgE@?@RDAQQOC`AOO,27,92,7,9.9200419171,2.9200419171,1.4171488453,Solved
ZHOWM_ge?FOcS?hA?Y{SCGTCGIIdAGI?d?[@g_@O@EP`?_Hg__H@GL?gB??g,27,92,7,9.920015652,2.920015652,1.4171450931,Solved
ZHO\I?ge?FWchOsA@?xI`?tQO?O@CWe@CGGXo?Ggf??d?G`@K?TO?`I_B_O_,27,92,7,9.9200003281,2.9200003281,1.417142904,Solved
ZHoWC_BSdHsOPPh_?AYI@?@SIIGQ_O`HKOaGG_Ck_@Os?AcOa?bAPGC_e?@g,27,91,7,9.9199697131,2.9199697131,1.4171385304,Solved
ZHOXM_B@MC@JhHsCTA?pOp?C?hgoCGCHS`OA?Od?s?PgCC@@AOXgC?d?OiC_,27,92,7,9.9199633678,2.9199633678,1.417137624,Solved
ZHO\M_GE?F__Sg?t??uHBgH?h?_GcW_OygKA@GOGE`At?GGCH?bOAICwA_a?,27,92,7,9.9199544773,2.9199544773,1.4171363539,Solved
ZHO\M_GE?F__Sg?t??uHBgH?h?_GcW_OygKA@GOGE`At?KGCH?bOAICwA_a?,27,93,7,9.9199374077,2.9199374077,1.4171339154,Solved
ZHoWC_JSdHsOPPh_?AYI@?@SIIGQ_O`HKOaGG_Ck_@Os?AcOa?bAPGC_e?@g,27,92,7,9.9199354134,2.9199354134,1.4171336305,Solved
ZHOXG_JhKCT??t?HI?\O@?HCB@U_CWOoXD?G__?]I?O?A_BI?oE?IHH_@IO_,27,87,7,9.9199208359,2.9199208359,1.417131548,Solved
ZHO\MagC?DchoDE?_EE?QO?WOIGH_hO@gBOH?oWdO_O_cQDa@H??oOpi@?EO,27,92,7,9.9199037459,2.9199037459,1.4171291066,Solved
ZHOPE_JgMcT??_?FgcsoCBo@C`S_CXW?C@MD??]Oo_@_BF?hG_AO`?d_WGH_,27,93,7,9.9198978135,2.9198978135,1.4171282591,Solved
ZHoWE_JCd@sOACC?ccG?h?qf?_?GIWICJA?aAaSO`?`G`g?h_OAC?J@?I?OW,27,85,7,9.9198943676,2.9198943676,1.4171277668,Solved
ZHOWK_JHEc@JhGocTOAI@?@qO_Y`@PQ?OAQF?MCQE?Os__PAASH?CHQa?wAG,27,94,7,9.9198863702,2.9198863702,1.4171266243,Solved
ZGOXA_JhMcT??tE?_`a@B`oE_@aHCG_gSHGT_oWT_?D?cg@GAcDSc@@@?D@W,27,94,7,9.9198825422,2.9198825422,1.4171260775,Solved
ZHoWK_@CdHsO@O_?d??HjOgOWKHEAMG?C?QhOROMCCgA?CRICaPOL_@ASKG?,27,91,7,9.9198683284,2.9198683284,1.4171240469,Solved
ZHO\I?ge?FWchOsA@?xI`?tQOGO@CWe@CGGXo?Ggf??d?G`@K?TO?`I_B_O_,27,93,7,9.9198216876,2.9198216876,1.4171173839,Solved
ZHoWE_JCd@sOACC?ccG?h?af?o?GIWICJA?aAaSO`?`G`g?h_OAC?J@?I?OW,27,85,7,9.9198045356,2.9198045356,1.4171149337,Solved
Z@OLMagEA@c`a@Occ`K_@OgcD@N?_GcSC?dP?SIK_@H@O_R?[c@IAD?G_?@W,27,90,7,9.9197436277,2.9197436277,1.4171062325,Solved
Z?OWMagWadPBGPo?aAGF@hACoDO?_OHDKYAAP@GG@_Wb?Q@w??XAQGAcO?Q_,27,89,7,9.9197389881,2.9197389881,1.4171055697,Solved
Z@OTM?geAC_ls?w?DGOCJ?IW?UK`O`Q?Gc?E@IWU_?rGa@WA@oHCo@C_MQC?,27,92,7,9.919736963,2.919736963,1.4171052804,Solved
Z?OXK_JhM_T?CdXOOCXQPc_D?OgHWGUOG?PJ[?GGIG?`@W`S`CGg??`gCP@G,27,92,7,9.9197297925,2.9197297925,1.4171042561,Solved
ZGoXG_J@M_?Jh@scUA?OIgS@?ahHO?Qc?QCF?aKUI?@c@AhA@QcSGe??WC?w,27,93,7,9.9196970677,2.9196970677,1.4170995811,Solved
Z@OKMagWad?BHPe@R?QCBH?C?XK_GOh_`_Cc?_owB`OgSOoAPAPhA?A`GAoG,27,93,7,9.9196950765,2.9196950765,1.4170992966,Solved
ZHO\I__e?FwcaWcA?Y?PBhA??FiD?HI_c?F`C?Eg_?T?QA`aW?DGBGAg_OAg,27,92,7,9.9196767475,2.9196767475,1.4170966782,Solved
Z@O[MAgWad?BHPe@BAOJ@w@C_HOCCWqG@OcA?oIICEaOa?b@KOCAQ?`o?CkO,27,92,7,9.9196752816,2.9196752816,1.4170964688,Solved
Z@O[MA?WaDS_GQ?LR??CFXGCDW_SAW`CCh_O?DI[_Q?`?AhGoW@@C_Ia@_Og,27,89,7,9.919619073,2.919619073,1.417088439,Solved
ZHOXC_JHEc@J?H_c@G\GHocagA?`A_@pB??aAOA_cC@gCI`C@AXH?oCgw?g?,27,89,7,9.9196187196,2.9196187196,1.4170883885,Solved
Z@O[MAgWad?BHPe@BAOJ@w@C_HOCCWqGDOcA?oIICEaOa?b@KOCAQ?`o?CkO,27,93,7,9.9196071377,2.9196071377,1.417086734,Solved
Z@O\MagCACc`e@?KchK_@OccCgN?_GBGT?DSIS@CoOBG_IB?_g[?\?@`OIOG,27,94,7,9.9195728852,2.9195728852,1.4170818407,Solved
Z@O\MagEA@c`a@Occ`K_@OgcD@N?_GcSC?dP?SIK_@G@O_R?[c@IAD?G_?@W,27,90,7,9.9195506247,2.9195506247,1.4170786607,Solved
ZHOWK?HhMcT??t@JA?TS@g_POaGIPO?gkX?H?hGI?EcwcCCGQ@DEc?AgGKGG,27,94,7,9.9195461604,2.9195461604,1.4170780229,Solved
ZHO\G__e?FwcaWSAPG?DbC@cd?G?nK@AHCGhHAg?s?EWC?bGPCIA?Q@gI?IG,27,93,7,9.91952329,2.91952329,1.4170747557,Solved
ZHO[MagCADchoDC__KHC`aASjO?BA?_HJ??RhAG?sC@`?QY@?JH?LOAg_@WG,27,93,7,9.9194296422,2.9194296422,1.4170613775,Solved
Z@O\M_?e?FG_Cg?tD@sHBgH?GBGoOpJ_A?CFOED@R?@{@?_@CIB?@_tICGCW,27,93,7,9.9194082765,2.9194082765,1.4170583252,Solved
ZHO\MagC?DchoDE?_eE?QO@WOIGH_hO@gBOH?oWcO_O_cQDa@H??oO`i@?EO,27,92,7,9.9194059909,2.9194059909,1.4170579987,Solved
Z@O\M_geA?_lsGx?GQ@OS?O[IEK`OO?Jd_OD@Y?LO@?aCM??c_S?O@b_?`Do,27,92,7,9.9193753032,2.9193753032,1.4170536147,Solved
ZHOHAageA?_lt?E`?YTGB?_?OgmG?H?eCQgAO@E[M?G`H@G??WbI@aG_m@?O,27,91,7,9.919372629,2.919372629,1.4170532327,Solved
ZHOXC_JHEc@J?H_c@G\GHocagA?`A_@pB??aAOA_cCBgCI`C@AXH?oCgw?g?,27,90,7,9.9193517462,2.9193517462,1.4170502495,Solved
ZHOSEagCADc`ODC__kHC`Ap?DaCoG`?P^CPGb?_S?@OGQ_`?W?L?ATA?oOPO,27,88,7,9.9193504851,2.9193504851,1.4170500693,Solved
Z@O[MAgWad?BHPe@BAOJ@w@C_HOCCWqG@OcA?oIICEaOa?b@KOCIQ?`o?CkO,27,93,7,9.9193265641,2.9193265641,1.417046652,Solved
ZHOPE_JhMcT??_?FgcsoCBo@C`S_CXW?C@MD??]Oo_@_BF?h?_AO`?d_WGH_,27,93,7,9.9192913768,2.9192913768,1.4170416253,Solved
Z@O[MAgWad?BHPe@BAOJ@w@C_HOCCWqGDOcA?oIICEaOa?b@KOCIQ?`o?CkO,27,94,7,9.9192684927,2.9192684927,1.4170383561,Solved
ZHOTG__e?DocaWsA@OGGe_GK@?p?LA_O\Bo?hA@?OATGi@OIPC?C_@B??SEW,27,87,7,9.9192657127,2.9192657127,1.417037959,Solved
Z@OHAAgeAC_lt?E`?YTGR`o?Ogj?gKK?CGAICGCXAe?aw?COGY@a?@BC@?KW,27,91,7,9.9192306716,2.9192306716,1.4170329531,Solved
Z@OOMagW_dW_AoeC?KG?\bCEi?OAOGcHTCbA@Cgf?OAcOhOSGCD?FHG@g?@W,27,93,7,9.919220051,2.919220051,1.4170314359,Solved
ZGOKIageAC_lt?AOcAg`P`OCyC@GQE?GC?qM@OGWOSOw?IaCgGbGsCQEOHG?,27,94,7,9.9192116199,2.9192116199,1.4170302314,Solved
Z@?\K?_c?@wcsGGS@@OV?PQBCHO`?X?hcAFAi?AIF`?lH?CQaO_@?_Ta?f?G,27,91,7,9.9191930545,2.9191930545,1.4170275792,Solved
ZHOLGageAC?lt?Aogg?`RGCidGCo?AD???@Ng@GG??s??GjAOcS?IG`ga?DG,27,87,7,9.9191833717,2.9191833717,1.417026196,Solved
ZGOLA__e?FwcaWoABO`IbD?Q@_gCkOhAD??TiAAHgS@?W`CGCgP??Peis??G,27,93,7,9.9191819212,2.9191819212,1.4170259887,Solved
Z?OWMagWadPBGPp?aAGF@hACoDO?_OHDKYAAO@GG@_Wb?Q@w??XAQGAcO?Q_,27,89,7,9.9191781436,2.9191781436,1.4170254491,Solved
Z@O\M_?e?FG_Sg?tD@sHBgH?GBGoOpJ_A?CFOED@R?@{@?_@CIB?@_tICGCW,27,94,7,9.9191734111,2.9191734111,1.417024773,Solved
ZHOWM_ge?FOcS?hA?Y{SCGTCGIIdAGI?d?[@g_@O@EPb?_Hg__H@GL?gB??g,27,93,7,9.919160671,2.919160671,1.417022953,Solved
Z@O\M_geA?_ksGx??AoUB@IChIAC_OdPAg?g@Y?G??Mq@a@?DaAO_GD_?G{G,27,91,7,9.9191448085,2.9191448085,1.4170206869,Solved
Z@OLMagE?Cche@O?cHGo@OgcDHN??ihO??TP@CI_`Q?_WOT?hSCPCG@o??dG,27,91,7,9.9191370528,2.9191370528,1.417019579,Solved
Z@OLMagE?Cche@O?cHGo@OgcDHN??ihO??TP@CI_`Q?_WOT?hSCPCG@p??dG,27,92,7,9.9191357623,2.9191357623,1.4170193946,Solved
ZHO\I__e?FwcaWcA?Y?PBhA??FgD?HI_c?F`C?Ego?T?QA`aO?DGBGAg_OAg,27,91,7,9.91908682,2.91908682,1.4170124029,Solved
Z@O[Ea_Wad?@GOe@Y?`U@@KSAb_QoM?COcCBA_iKGs_GCGBHP@P@`_`BE_G?,27,93,7,9.9190829603,2.9190829603,1.4170118515,Solved
Z@O[MaGWAd[_IQ?\QA??FHWCI@kGcG?GCa_`S?CgS_QpBAGSgCO?@`Dc`K@G,27,93,7,9.9190453472,2.9190453472,1.4170064782,Solved
ZHO\MagC?@choDAsAP?@FaDHOGPGS?E_c?`MpCCIHB?@GSC?_Bbg?@RB?_IO,27,93,7,9.9189787423,2.9189787423,1.4169969632,Solved
Z?O[MaGWadP@H@IoQA\o?PGK@SCGQG`gDA?PHQGG?gO_CY`G_BOAO_aeC?d?,27,91,7,9.9189767886,2.9189767886,1.4169966841,Solved
Z@O\MagEA@c`a@Occ`K_@OgcD@N?_GcSC?dP?SIK_@H@O_R?[c@IAD?G_?@W,27,91,7,9.9189726225,2.9189726225,1.4169960889,Solved
ZHO\I?ge?D__hOsGCIgODOdCGF?J?Q?OkR_Ca??W?]?a[_GPCCIGABDqHa??,27,91,7,9.9189602167,2.9189602167,1.4169943167,Solved
ZHO\I?ge?D__hOsGCIgODOdCGF?J?Q?OkR_Ca??W?]Ca[_GPCCIGABDqHa??,27,92,7,9.9189600762,2.9189600762,1.4169942966,Solved
ZHO\MagC?@choD?sG@COHCacC`goF?DD@C`OIS@S?ODgAAgE@OQ?sGGs`?Og,27,93,7,9.918934789,2.918934789,1.4169906841,Solved
ZHO\I__e?FwcaWSABS@I??du?@o?PcQACAoDP?_h?WIb?_S?WB@_?[BCaOOW,27,93,7,9.9189333576,2.9189333576,1.4169904797,Solved
ZHO\MagC?@choD?sG@COHCacC`goF?DD@C`OIS@S?ODgAAhE@OQ?sGGs`?Og,27,94,7,9.9189315759,2.9189315759,1.4169902251,Solved
Z?O[MaGWadP@H@IoQA\o?PGK@SCGQG`gDA?PHQGG?gOgCY`G_BOAO_aeC?d?,27,92,7,9.918914875,2.918914875,1.4169878393,Solved
Z?OWMagWadPBGPo?aAGF@HACoDO?aOHCKYAAP@GG@_Wb?Q@w??XAQGAcO?Q_,27,88,7,9.9189139687,2.9189139687,1.4169877098,Solved
ZHoWC_ISdHsOPPh_GH?Oh_?c?`a_GHM?SGSDC_IGO`CACGDp?CD?QScCO?`W,27,89,7,9.9189107717,2.9189107717,1.4169872531,Solved
Z@OKMagWad?BHPe@R?QCBH?C?XK_GOh_`cCc?_owB`OgSOoAPAPhA?A`GAoG,27,94,7,9.9189094337,2.9189094337,1.416987062,Solved
ZHoWE_JCd?sOACC?ccI?h?af?o?GIWICJA?aAaSO`?`G`g?h_OAC?J@?I?OW,27,85,7,9.9188696982,2.9188696982,1.4169813855,Solved
ZHOTG__e?DocaWsA@OGGe_GK@?p?LA_O\BO?hA@?OATGi@OIPCOC_@B??SEW,27,87,7,9.9188614957,2.9188614957,1.4169802137,Solved
ZHO\K_gE?Dwc?te?oA?B?pACDH_`DP?_k?DOS_DAGR_P@?MIO?mO{?GC?T?_,27,91,7,9.9188582849,2.9188582849,1.416979755,Solved
ZGOH?_ga?FwchOHOASWsKl?@SG?U?YN_A?@TOAI?@AgrO?@OA_H?TIAeA_Q?,27,90,7,9.9188525853,2.9188525853,1.4169789408,Solved
ZHoWC_BSdHsOPPh_?AYI@?@SIIGQ_Q`HKOaGG_Ck_@Os?AcOa?bAPGC_e?@g,27,92,7,9.9188505666,2.9188505666,1.4169786524,Solved
Z@?\K_geA?_ls?x?GU?_BIQhI?SHO`I_HJ?A?@xGFU???qK?CBacA?SK?_?W,27,90,7,9.9188492053,2.9188492053,1.4169784579,Solved
Z@?[I_GWaD[_IQ?\RA?CDpGCj?GGRG@Gi?Q@EASNOA_OI?Y@QGI?@a@gS?SG,27,91,7,9.9188121128,2.9188121128,1.416973159,Solved
Z@?[I_GWaD[_IQ?\RA?CDpGCj?GGRG`Gi?Q@EASNOA_OI?Y@QGI?@a@gS?SG,27,92,7,9.9188118856,2.9188118856,1.4169731265,Solved
ZHODMageAC_L`?GSQ@?J_A?{K@`?Kg@SGA?bOGO_wQ@@OcIg?CBC_BC_a_CO,27,87,7,9.9187966244,2.9187966244,1.4169709463,Solved
ZHoWC_JSdHsOPPh_?AYI@?@SIIGQ_Q`HKOaGG_Ck_@Os?AcOa?bAPGC_e?@g,27,93,7,9.9187841508,2.9187841508,1.4169691644,Solved
Z@?TM_gcAC_lsGiA?K?sH??wJ?K?PIHagLAAr?G?CgP_A{_SG?bGAEKla@??,27,93,7,9.9187669089,2.9187669089,1.4169667013,Solved
Z?OWMagWadPBGPp?aAGF@HACoDO?_OHDKYAAP@GG@_Wb?Q@w??XAQGAcO?Q_,27,89,7,9.9187637142,2.9187637142,1.4169662449,Solved
ZGOXI_J@Mc?JhHcCTA?GRIOEQCI@?hOI?@Ad?EAgSI?aOT?o?CPKG?Aog?WG,27,89,7,9.9187411185,2.9187411185,1.4169630169,Solved
ZHOXC_JHEc@J?H_c@G\GHocagA?`A_@pB??aAQA_cC@gCI`C@AXH?oCgw?g?,27,90,7,9.9187300696,2.9187300696,1.4169614385,Solved
ZHO\M_g??DoC?teAsa?FBS?JCO@?GwQPDCI?C@DGD_Qc_g@?GbPaC?g`H@A_,27,91,7,9.9186825099,2.9186825099,1.4169546443,Solved
ZHOHA_gEAC_lt?E`?[TGR?o@?@`?kSIOKO_[ao?l?hOR@@_Pc?H?GoQoe@_?,27,93,7,9.9186803208,2.9186803208,1.4169543315,Solved
ZHOXC_JHEc@J?H_c@G\GHocagA?`A_@pB??aAQA_cCBgCI`C@AXH?oCgw?g?,27,91,7,9.9186719228,2.9186719228,1.4169531318,Solved
ZHO\M_g??DwC?teAsa?FBS?JCO@?GwQPDCI?C@DGD_Qc_g@?GbPaC?g`H@A_,27,92,7,9.9186424146,2.9186424146,1.4169489164,Solved
Z@OHAAgeAC_lt?E`?YTGB`o?Ogj?gKM?CGAICGCXAe?aw?COGY@a?@BC@?KW,27,91,7,9.9186303568,2.9186303568,1.4169471938,Solved
ZHO\I__e?FwcaWSABS@I??du?@o?PcQACAoDP?_h?WIb?_S?OBD_?[BCaOOW,27,93,7,9.9186141241,2.9186141241,1.4169448749,Solved
Z@O\M_geAC_ls?x?CAoE@`IChAI?gGd@CCaQE@S?AP@_@Igi??b?koAG?@MW,27,94,7,9.9185951379,2.9185951379,1.4169421626,Solved
Z@?TM_gcAC_lsGiA?K?sH??wJ?L?PIHagLAAr?G?CgP_A{_SG?bGAEKla@??,27,94,7,9.9185900722,2.9185900722,1.4169414389,Solved
Z@?\K_geA?_ls?x?GU?_BIQhI?SHO`I_HJ?A?@xGFU???qK?CBacA?SK?a?W,27,91,7,9.9185709113,2.9185709113,1.4169387016,Solved
ZHoWK_J?DHsOPOATCCYcPgc?CSQ`AXU?IOO`PO?M__A?OCR?ApHADc@?C@BW,27,92,7,9.9185684539,2.9185684539,1.4169383506,Solved
ZHoWE_JCd?sOACC?ccI?h?qf?_?GIWICJA?aAaSO`?`G`g?h_OAC?J@?I?OW,27,85,7,9.9185472886,2.9185472886,1.4169353269,Solved
ZHO[M?GcAC_lsGgA?iWd@i@C?QGFAHD@BC?SIQD?_GF_@PWPKOBId?HBGGg?,27,94,7,9.9185357078,2.9185357078,1.4169336725,Solved
ZHoWM_BScGcO?Ts_ccS?hCGCc@C@gI?WWW_Sh?aI?PD?GAYAJO@?oBAdP@?_,27,91,7,9.9185174498,2.9185174498,1.4169310643,Solved
Z@O[MA?WaD[_GQ?LR??CFXGCDW_SAW`CCh_O?DI[_Q?`?AhGoW@@C_Ia@_Og,27,90,7,9.9184974557,2.9184974557,1.416928208,Solved
Z@OSMagWadK_IQ?\OaQ_@ApEWS?HCh?PSK@@W_@G_BCoB@@?XCH@?sD@O?HW,27,93,7,9.9184729982,2.9184729982,1.416924714,Solved
Z@O[MagWadPB?@P?`OOHC?WZc?_?_~??_hHOCCaWcIE?hCWcC[??G@FdOOOG,27,92,7,9.9184668181,2.9184668181,1.4169238312,Solved
Z?OWMagWadPBGPo?aAGF@HACoDO?aOHDKYAAO@GG@_Wb?Q@w??XAQGAcO?Q_,27,88,7,9.9184665121,2.9184665121,1.4169237874,Solved
Z@O[MA?WaDS_GQ?LR??CFXGCDW_SAY`CCh_O?DI[_Q?`?AhGoW@@C_Ia@_Og,27,90,7,9.9184532166,2.9184532166,1.4169218881,Solved
ZHO\M_gEA??lsG?ot??HRODYgH?I?[_?pAoA?@WWSOE??sd?ccchC?E?K?Gw,27,92,7,9.9184471768,2.9184471768,1.4169210253,Solved
ZHO\I_ge?BwchOSA?UX?Ha?SB?MGOgUA_OaDPCAG?mGA?CRGB@PAaCHOK?BG,27,93,7,9.9184471377,2.9184471377,1.4169210197,Solved
ZHO\I__e?FwcsGGT?@YC`AWEcGG?AgoO?DQAaW?_CHRwcCGI@GGC_A`_?YiO,27,93,7,9.9184298198,2.9184298198,1.4169185457,Solved
Z@O[MA?WaDS_IQ?LR??CFXGCDW_SAW`CCh_O?DI[_Q?`?AhGoW@@C_Ia@_Og,27,90,7,9.9184177848,2.9184177848,1.4169168264,Solved
ZHO\M_gCADc`e@?g_hKo@O__@cLG_GAIc?ohs?PI?cg@W?D`GAQICGC_Aj?_,27,92,7,9.9184133852,2.9184133852,1.4169161979,Solved
ZHO[MagEAD_`oDC__kHC`A@A_Gm?I`QI?C?FCGeHCH@G_?GEAcB?KAH?I?R_,27,89,7,9.9184050594,2.9184050594,1.4169150085,Solved
ZHO\I__e?FwcaWcA?Y?PBhA??FgD?HI_c?F`C?Ego?T?QA`aW?DGBGAg_OAg,27,92,7,9.9183916583,2.9183916583,1.416913094,Solved
ZHoWK_@CdHsO@O_?dG?HjOgOWKHEAMG?C?QhOROMCCgA?CRICaPOL_@ASKG?,27,92,7,9.918340987,2.918340987,1.4169058553,Solved
ZHO\K_gE?Dwc?te?oA?B?pACDH_`DP?_k?DoS_DAGR_P@?MIO?mO{?GC?T?_,27,92,7,9.9183193125,2.9183193125,1.4169027589,Solved
Z?O[KagGad[_GA?\RA??FPWCw?S?cWdGCCHa?O@]GE?_OD`IQCP[_CG@?oAg,27,91,7,9.9183130645,2.9183130645,1.4169018664,Solved
Z@?\K__c?@wcsGGS@@OV?PQBCHO`?X?hcAFAi?AIF`?lH?CQaO_@?_Ta?f?G,27,92,7,9.9182957687,2.9182957687,1.4168993955,Solved
Z?OWMagWadPBGPo?aAGF@hACoDO?aOHCCYAAP@GG@_Wb?Q@w??XAQGAcO?Q_,27,88,7,9.9182948899,2.9182948899,1.41689927,Solved
ZGOXI_J@Mc?JhHcCTA?GRIOEQCI@?hOI?@Ad?EAgSI?aOT?o?CPKG?Iog?WG,27,90,7,9.9182833636,2.9182833636,1.4168976234,Solved
ZHOXG_JhKCT??t?HI?\O@?HCB@U_CWOoXD?G__?]I?OA?_BI?oE?IHH_@IO_,27,87,7,9.9182674228,2.9182674228,1.4168953461,Solved
ZHO\I?ga?EW?gO?_r@HAi@WHA?WO[KbAD?XGCXO?C`Cc@?aA@?RPGCBADO_O,27,87,7,9.9182650317,2.9182650317,1.4168950045,Solved
ZHOXM_J@E_T?E_p?IQ_A{gC_Cgg?eG@BpCCBac?HAAG_X`OCGSDi??o?F?DG,27,92,7,9.9182553632,2.9182553632,1.4168936233,Solved
ZHOHK_J?GC@JhHscTAAI_CAm_gAGGGOEiA?J?QGss_?aDEOH?OLO@BAib?C?,27,93,7,9.9182506248,2.9182506248,1.4168929464,Solved
ZGO\I__e?FwcaWsATG?cKPK??@x?kGV?C_@XPA`Gd@?v??_?T?J@?[O_@@Pg,27,94,7,9.918245152,2.918245152,1.4168921646,Solved
ZHOWMagEAD_`oDC__kHC`aASJC?@IdG_KOAkoc?gU?DC?gB@Wa@c?D@G?CHW,27,92,7,9.9182378531,2.9182378531,1.4168911219,Solved
Z@?\K_geA?_ls?x?GU?_BIQhI?SHO`I_HJ?A?@xGFU???qK?CBbcA?SK?_?W,27,91,7,9.9181938976,2.9181938976,1.4168848425,Solved
ZHOWMagEAD_`oDC__kHC`aASJC?@IdG_KOAkoc?gU?DC?gB@Wa@cAD@G?CHW,27,93,7,9.9181645702,2.9181645702,1.4168806529,Solved
ZHOTI?ge?Ew_gOO_q@G?i@[HA?GO[KaACPdCAOL?sCOC?_H@CGhoGCA_`O__,27,87,7,9.9181400392,2.9181400392,1.4168771485,Solved
Z@OHAAgeAC_lt?E`?YTGR`o?Ogj?gKK?CGAISGCXAe?aw?COGY@a?@BC@?KW,27,92,7,9.9181010082,2.9181010082,1.4168715726,Solved
ZGO[M?geAC_l?GHQgaOUCcG^?A@?Pgu?E_E@@KDG?JAa[?`A?AhGd@?y?O@O,27,92,7,9.9180483797,2.9180483797,1.4168640542,Solved
ZHOWM_JOdHsOADs??EhCEECCD?tS??`CK?LK?OglG?Qg_aIc_`?AC?Jg@DOO,27,92,7,9.9179874956,2.9179874956,1.4168553565,Solved
Z@?\K_geA?_ls?x?GU?_BIQhI?SHO`I_HJ?A?@xGFU???qK?CBbcA?SK?a?W,27,92,7,9.9179731793,2.9179731793,1.4168533113,Solved
ZHOXK_J@Cc@JhHocTAAI@GAT?w?E@Y_cE_CPC`D?@@Qg@O@AOPHCGOhPA@A_,27,92,7,9.9179411648,2.9179411648,1.4168487378,Solved
ZHOTI?ge?Ew_gOO_q@H?i@[HA?G?[KaACPdCAOL?sCOC?_J@CGhoGCA_`Q__,27,89,7,9.9179276964,2.9179276964,1.4168468138,Solved
ZHO\M_gEADc`e@?g_hKo@O__@cLG_GAIc?ohs?PI?cg?W?T`GAQI?GD_Aj?_,27,93,7,9.917925117,2.917925117,1.4168464453,Solved
Z@O\Ma_eAC_lI?Og?g\O?Og_OCwU?NG?C@@XEIGM?K?_AFP@Ic_C@oPCA?dO,27,92,7,9.9179056306,2.9179056306,1.4168436615,Solved
Z@O\Ma_eAC_lI?Ok?g\O?Og_OCwU?NG?C@@XEIGM?K?_AFP@Ic_C@oPCA?dO,27,93,7,9.9178995261,2.9178995261,1.4168427894,Solved
ZGO\MageAC_la?GSGAodEKAbC?WASG`BCICHK??k?Q?_SDPP?oDI?@Q?IACW,27,91,7,9.9178843711,2.9178843711,1.4168406244,Solved
ZGoXG_J@M_?Jh@scUA?OIgS@?ah@O_Qc?QCF?aKUI?@c@AhA@QcS?e??OC?w,27,91,7,9.9178704318,2.9178704318,1.4168386331,Solved
ZHO\I__e?FwcaWSABS@I??du?@o?PcQACAoDP?_h?WIb?_S?WBD_?[BCaOOW,27,94,7,9.9178650816,2.9178650816,1.4168378688,Solved
Z@OWE_H@Kc@JhHscTAA?SHOT?gKS___GL_W@@oGO@A_aOS`@gKOG@@ap?@Eg,27,92,7,9.9178617247,2.9178617247,1.4168373892,Solved
