g6,n,edges,alpha,theta,gap,ratio,status
THOWC_JHMC@JhHsCTOAI@?_qg?G@OicGG@Oj,21,59,6,8.1027580571,2.1027580571,1.3504596762,Solved
T?OLMageA?_lt?aACIOdBK?OICiG_ohOG_FA,21,59,6,8.1027525354,2.1027525354,1.3504587559,Solved
THoGG?JOdHsOADs_wg?`HgSCZ??ig@@D@?GT,21,58,6,8.1027235656,2.1027235656,1.3504539276,Solved
THOWG_JSdHsOPPATWOH?Da_COalGAIAOOGOR,21,59,6,8.1027084198,2.1027084198,1.3504514033,Solved
THOXK_J?IC@JhHsCT?AI_CAmgWAI`CCGS?`p,21,60,6,8.1027005327,2.1027005327,1.3504500888,Solved
THO\I_ge?EwchOs?D@_FB?IOBCG?EK_@DCOX,21,58,6,8.1026418143,2.1026418143,1.3504403024,Solved
THoWC_JSdHcOPPATGX@@Ec?Ke@MK?_ODG?cB,21,59,6,8.1026342654,2.1026342654,1.3504390442,Solved
THO\M?geAC_lSGEQY?_GcG?[IEKHOGF_O_@q,21,60,6,8.1026215317,2.1026215317,1.3504369219,Solved
THOXM_BHKcT??p@HW?Wp@AC_B@Y?wH?UB?_H,21,57,6,8.102616453,2.102616453,1.3504360755,Solved
THOWK_JHEC@JhHsCTOAI@?_qg?G@OicGG@Oj,21,59,6,8.1026074281,2.1026074281,1.3504345714,Solved
THoWC_JScHsOPPPoOO@H`A@S_GkcCO`H?GOF,21,58,6,8.1025585221,2.1025585221,1.3504264203,Solved
THOWK_BHMc@Ih@oCTOAI@_@DO_gAsHOASObO,21,58,6,8.1025532145,2.1025532145,1.3504255358,Solved
THOXG_J?Cc@JhHscTA?AVpO@?w?`HPO_qA?B,21,59,6,8.1025337179,2.1025337179,1.3504222863,Solved
T@?WC_JhMcT?SdXOYC?Q_G_KCkG?BiMGAgAA,21,58,6,8.1025221952,2.1025221952,1.3504203659,Solved
THO\I_ge?EwchOs?D@_FB?Ip?OS_@W@QGBC@,21,58,6,8.1025168652,2.1025168652,1.3504194775,Solved
THOXK_J?Mc?JhHsCT?AI_CGGADLO_??ThB?J,21,58,6,8.1025139965,2.1025139965,1.3504189994,Solved
THOWK_BHMc@Ih@ocTOAI@_@DO_gAsHOASObO,21,59,6,8.1024885185,2.1024885185,1.3504147531,Solved
THOWK_JOcHsOPPATWOH?De_COq@GAI?WSHOP,21,58,6,8.1024419165,2.1024419165,1.3504069861,Solved
T@oWK_ISdHsOPP?Ko_G?YS_CgQBEA?`HL`__,21,58,6,8.1024237836,2.1024237836,1.3504039639,Solved
TGoOK_JS@HSO_CE@ggHUC?FNQ?H@`GEq@CE@,21,58,6,8.1024190529,2.1024190529,1.3504031755,Solved
THO\M?geAC_lSGEQW?_IcG?[IEKHOGF_O_@q,21,60,6,8.1024120371,2.1024120371,1.3504020062,Solved
THoWE_JSc@sO@HH_WOOAiE?M?BGMOQGWGg?r,21,59,6,8.1023902469,2.1023902469,1.3503983745,Solved
T@OLEageAC_hp?x?@WG@d@oCgIGhPB?gSQDC,21,60,6,8.1023789401,2.1023789401,1.35039649,Solved
THOXK_J?Mc@@hHsCTAAI_C?KADII@GEIQgO@,21,58,6,8.102341521,2.102341521,1.3503902535,Solved
THOWG_JScH_OPPs_CCOOZaCG`HMI?dU???SF,21,58,6,8.1023375798,2.1023375798,1.3503895966,Solved
THOWK_JHEC@JhHsCTOAI@?_qg?G@QicGG?Oj,21,59,6,8.1023338774,2.1023338774,1.3503889796,Solved
TGoWK_HSdHsOPP_?b@`OaOGXOd@E@K?_Sq_@,21,58,6,8.1023190085,2.1023190085,1.3503865014,Solved
THOWC_JHMC@JhHsCTOAI@?_qg?G@QicGG@Oj,21,60,6,8.1023168429,2.1023168429,1.3503861405,Solved
THOXK_J?Mc?JhHsCTAAI_C?gADLO_?@PgB?I,21,57,6,8.1023134766,2.1023134766,1.3503855794,Solved
THOXK_J?AC@JhHscD?AI_CAmgWAI`CCGCOg`,21,58,6,8.1023114566,2.1023114566,1.3503852428,Solved
T@OWK_JhMcT?SdXOYC?Q_G_K?lCOCIIG?A@r,21,59,6,8.1022984687,2.1022984687,1.3503830781,Solved
TGO[MagEACcha@GSiSHcC_DKChL_OACcG@_R,21,61,6,8.1022863581,2.1022863581,1.3503810597,Solved
THoWC_JSdHsOPPh_?AY`HOq?g?c_CGI_g?CJ,21,58,6,8.1022780136,2.1022780136,1.3503796689,Solved
THOXM_ge?FW?oGABCaWcE?XLCW?o[D??kBp@,21,60,6,8.1022774894,2.1022774894,1.3503795816,Solved
THOWG?JSdHsOPPs?CCIIHACib??CQo_CKHS`,21,58,6,8.1022737873,2.1022737873,1.3503789645,Solved
THOWK_ISdHsOATS??ChCEaCNCAaIG?`?KJH@,21,58,6,8.1022671869,2.1022671869,1.3503778645,Solved
T@OW?_JhMcT?SdXOYC?Q_G_KCkGCBiM?AGAB,21,58,6,8.1022567338,2.1022567338,1.3503761223,Solved
THOXG_J?Mc@BhHsCTAAI_?AkADIG_GEIAg?R,21,58,6,8.1022540705,2.1022540705,1.3503756784,Solved
THoWC_JSDHcOPPc_`IhHA_DDBGHSc?`?FE?@,21,59,6,8.1022483603,2.1022483603,1.3503747267,Solved
THoWC_JCdHsOP@h_?EGO@PoCBIO`E_QgFO?c,21,58,6,8.1022349547,2.1022349547,1.3503724924,Solved
THOWG_JSdHoOPOs_C?WQX`KIi??`K??A{HS@,21,58,6,8.1022275494,2.1022275494,1.3503712582,Solved
T@OWK_JhMcT?SdPOYC?Q_G_K?k?CBjI?IGBG,21,58,6,8.1022233159,2.1022233159,1.3503705526,Solved
T@OWC_J@Ec@JhHscT?A_dX??_wCS?yM???Dh,21,58,6,8.1022023221,2.1022023221,1.3503670537,Solved
THO\M?geAC_LsGEQY?_IcG?[GEKHOGF_O_@q,21,60,6,8.1022020938,2.1022020938,1.3503670156,Solved
THOXK_J?IC@JhHsCT?AI_CAmgWAI`CCGC?hp,21,60,6,8.1021937016,2.1021937016,1.3503656169,Solved
T@OWK_JhMcT?SdPOY??QoG_K?kGCBjI?IGBG,21,59,6,8.1021781149,2.1021781149,1.3503630191,Solved
THOXK_J?Kc?JhHsCTAAI_CGGADLO_G?ThB?J,21,59,6,8.1021727529,2.1021727529,1.3503621255,Solved
THOWK_JSdHsOPO?DSCWOSPOOA?w`KKc?_h@D,21,58,6,8.1021308635,2.1021308635,1.3503551439,Solved
THoWC_BSDHcOADs_ccS?hEGC@KKC`HEC@CcB,21,58,6,8.1021250938,2.1021250938,1.3503541823,Solved
THOPG_J?McT?pG?FwaAEAaCCBU@ABOo@gCkB,21,59,6,8.1021033976,2.1021033976,1.3503505663,Solved
THoWC_JSdHsOPP@TO?IcP?CgGC]K?G`DCi@@,21,59,6,8.1020973781,2.1020973781,1.350349563,Solved
THO\MagC?DchoDE__mE?RaC??@goSGE?DC_D,21,58,6,8.1020932408,2.1020932408,1.3503488735,Solved
THOXK_J?Mc?JhHsCTAAI_?AkADLO_?`@GB@J,21,59,6,8.1020727839,2.1020727839,1.350345464,Solved
T@?WK_JhMcT?SdXOYC?Q_G_K?kGCBaI?IGAJ,21,58,6,8.1020717903,2.1020717903,1.3503452984,Solved
THOXK_J?Mc@JhHsCTAAI_C?kADLO_?A?S?gp,21,58,6,8.1020715355,2.1020715355,1.3503452559,Solved
THOXK_J?Mc@JhHsCTAAI_C?kADLO_GA?S?gp,21,59,6,8.1020715333,2.1020715333,1.3503452555,Solved
THOXK_JhMcT??t?HI?YIAAEEA?iI?G`Cig?B,21,59,6,8.1020661695,2.1020661695,1.3503443616,Solved
TGoWI_B@Ec@JhHoCUACI?O_kaD?@PhQ_Sw_O,21,59,6,8.1020541427,2.1020541427,1.3503423571,Solved
THO\M?geAC_hSGI??YWBQ_@PCOWs?o?MMCg@,21,58,6,8.1020482777,2.1020482777,1.3503413796,Solved
THoWC_JSdHsOP@g_?EWOHPOCBIO`E_QgEO?d,21,59,6,8.1020265084,2.1020265084,1.3503377514,Solved
TGO[MagEACcha@GSiSHcC_DKChLoOACcG@_R,21,62,6,8.1020236707,2.1020236707,1.3503372785,Solved
THO\MagE?DcH_DA__MMG@CATAAi_Q??GkD_H,21,58,6,8.1020020325,2.1020020325,1.3503336721,Solved
THOXK_J?Mc?JhHsCTAAI_C?gADLO_?@PgB?J,21,58,6,8.1019960119,2.1019960119,1.3503326687,Solved
T@ODMageAC_gt?x?ADGJ_WDGhI?SD_c?w?LB,21,60,6,8.1019854513,2.1019854513,1.3503309086,Solved
THO[M?gEAC_ls?i??[GGUIoDATDG_??LUO_D,21,58,6,8.1019747787,2.1019747787,1.3503291298,Solved
THO\M?geAC_hsGI??YGBQ_@PCOWs?p?KMCg`,21,59,6,8.1019663829,2.1019663829,1.3503277305,Solved
THoWC_BSdHsOPPc_`WAGB?LC?AhM?GOgDO_D,21,57,6,8.1019614822,2.1019614822,1.3503269137,Solved
THoWM_JS`@SO_CoaCGW?xP?CD[?`M?sSA_?N,21,59,6,8.1019580925,2.1019580925,1.3503263488,Solved
THOWM_@hMcT??t?JGQGODO?_CkXUATGA_W_H,21,59,6,8.1019362957,2.1019362957,1.350322716,Solved
THoWC?JSdHsOP@g_?EWOHPOCBIO`E_QgEO?l,21,59,6,8.1019313647,2.1019313647,1.3503218941,Solved
THOXK_J?Mc?JhHsCTAAI_C?kADLO_IE?S?gp,21,60,6,8.1019172282,2.1019172282,1.350319538,Solved
THoWM_H?dGsOATo_ccI?hCIUOOA@WHGCWI?R,21,59,6,8.1019161749,2.1019161749,1.3503193625,Solved
T@OKEageAC_gt?x?@WG@d@oCgIGhPB?gSQDC,21,59,6,8.1019135926,2.1019135926,1.3503189321,Solved
THoWC_JSdGcOPPATGX@@Ec?Ke@MG?_@gSGAd,21,59,6,8.1019098483,2.1019098483,1.3503183081,Solved
THOHA_JhMcT??Te?_`a@B`_E`?_o_WGShACB,21,58,6,8.1018936546,2.1018936546,1.3503156091,Solved
THO\M_geA?_hSGI??YWBQ_@PCOWs?o?MMCg@,21,58,6,8.1018932154,2.1018932154,1.3503155359,Solved
TGOWK_HOdHsOASS??eh?EeCCB@I`Gc?DKq_@,21,56,6,8.1018867158,2.1018867158,1.3503144526,Solved
THO\EagE?DchoDE_Wa?BBPAEg?G@BG_CgBOB,21,58,6,8.101881547,2.101881547,1.3503135912,Solved
T@?WK_JhMcT?SdXOYC?Q_G_K?kGCBbI?IGAJ,21,59,6,8.1018778934,2.1018778934,1.3503129822,Solved
THoWK_JODHsOPPADC?YcQ__Gd?A`GSC`KGQK,21,58,6,8.1018734551,2.1018734551,1.3503122425,Solved
THOXK_J?AC@JhHscD?AI_CAmgWAI`CCGSOg`,21,59,6,8.1018664501,2.1018664501,1.350311075,Solved
THO\I_ge?DWch?OAaOG?|aOC_TGQDM?OCDp@,21,59,6,8.1018652432,2.1018652432,1.3503108739,Solved
THOXK_J?Mc@JhHsCTAAI_C?kADLO_?@PGB?I,21,58,6,8.1018618727,2.1018618727,1.3503103121,Solved
THOHM_J@Gc@JOCh@sA?oD?IWd?MCGs@OiWAC,21,58,6,8.1018587116,2.1018587116,1.3503097853,Solved
THO\M_geAC_LsGI??YGBQ_@PCOWs?o?KKCg`,21,58,6,8.1018564211,2.1018564211,1.3503094035,Solved
THoWK_JSd?cOPOATYO@@FcH??k_SSO?_lC@H,21,58,6,8.1018507441,2.1018507441,1.3503084573,Solved
THOXK_J?AC@JhHsCD?AI_CAmgWAI`CCGC?`t,21,58,6,8.1018327822,2.1018327822,1.3503054637,Solved
THO\M?geAC_hSGI??YWBQ_@PCOWs?o?MMCg`,21,59,6,8.1018166356,2.1018166356,1.3503027726,Solved
THOXA_JhMCT??t_?_`a@B`oCh@_oSUc???dB,21,58,6,8.1018088376,2.1018088376,1.3503014729,Solved
THOWG_JScHsOPPs_CCOQZaCHOcKC@HI?OGQB,21,59,6,8.1017980848,2.1017980848,1.3502996808,Solved
THOXK_J?Ec@JhHsCT?AI_CGGADLO_AI?S?It,21,58,6,8.1017879889,2.1017879889,1.3502979982,Solved
THOGG_HhMCT??t@JI?\S@OOSAcgooUd??c?F,21,59,6,8.1017875183,2.1017875183,1.3502979197,Solved
TGoWK_B?Mc?JSChHsa?p@pC?ACXOoGACSiC@,21,57,6,8.1017584665,2.1017584665,1.3502930777,Solved
THOXK_J?Cc@JhHsCTAAI_CGKADLO_II?C?Id,21,58,6,8.1017492412,2.1017492412,1.3502915402,Solved
THO\MagE?DchoDE_Wa?BBPAEg?G_SGF_??Db,21,59,6,8.1017461824,2.1017461824,1.3502910304,Solved
THO\M_geA?_hSGI??YWBQ_@PCOWs?o?MMCg`,21,59,6,8.1017429488,2.1017429488,1.3502904915,Solved
THOWG_JSdHsOP@ATWOH?Da_COalGAIAWOGOR,21,59,6,8.1017156012,2.1017156012,1.3502859335,Solved
THO\M?geAC_hsGI??YWBQ_@PCOWs?o?MMCg@,21,59,6,8.1016696021,2.1016696021,1.350278267,Solved
THOWM_BhMcT??t?JGAGODO?_CkXUATGA_W_G,21,58,6,8.1016694641,2.1016694641,1.350278244,Solved
THO\M?geAC_hsGI??YWBQ_@PCOWs?o?MMCg`,21,60,6,8.101662408,2.101662408,1.350277068,Solved
THOXA_JhMCT??tC?_`a@B`oCh@_oSUC?GCd@,21,58,6,8.1016496373,2.1016496373,1.3502749395,Solved
THoWK_JODGsOPPATYO@?F_KD?@GOTGE_cOcD,21,58,6,8.1016386066,2.1016386066,1.3502731011,Solved
THOW?_JhMcT??t@JI?\S@OOOEC_s_P?ONCa@,21,59,6,8.1016356218,2.1016356218,1.3502726036,Solved
THO\M_geA?_hsGI??YWBQ_@PCOWs?o?MMCg@,21,59,6,8.1016317591,2.1016317591,1.3502719598,Solved
THO\M?geAC_lsGI??YGBQ_@PCOWs?o?KMCg`,21,59,6,8.1016315979,2.1016315979,1.350271933,Solved
THO\M_geA?_hsGI??YWBQ_@PCOWs?o?MMCg`,21,60,6,8.1016230049,2.1016230049,1.3502705008,Solved
THoWC_ISdHsOPPh_?AY`HOq?_?k`CGI_GGCJ,21,58,6,8.1016083346,2.1016083346,1.3502680558,Solved
THO\MagC?DchoDE__mE?RaC??@goSGE?dC_D,21,59,6,8.101590786,2.101590786,1.350265131,Solved
THoGK_JS_HSO_EE?ggHUC?FNAH@@_I`?ODCB,21,57,6,8.1015829798,2.1015829798,1.35026383,Solved
THOWK_B?Mc?JSChHsa?p@pC?ACXOoGACSiC@,21,57,6,8.1015805428,2.1015805428,1.3502634238,Solved
THOWK_JHIc@Jh@_cTOAI@GID?OC_GW`E_H@K,21,57,6,8.101568046,2.101568046,1.350261341,Solved
THO\I_ge?Bwcs?@SC@WCEaOG?SWoHaGOSAaD,21,58,6,8.1015660791,2.1015660791,1.3502610132,Solved
TGO[MagEACcha@GSiSHcC_DKChLoOACcGD_R,21,63,6,8.101565209,2.101565209,1.3502608682,Solved
THoWK_ISdGSOPPASYO@?B`KC?LgOsaE?KOc@,21,58,6,8.1015488384,2.1015488384,1.3502581397,Solved
THOWK_JHMc@Jh@_cTOAI@GID?OC_GW`E_H@K,21,58,6,8.1015484374,2.1015484374,1.3502580729,Solved
THO\M?geAC_lsGEQY?_Gc??[IEKGOGF_O_@q,21,59,6,8.1015283451,2.1015283451,1.3502547242,Solved
THOXC_HhMcT??t?JA?YIAc_EE?_@WhQ@D?PL,21,59,6,8.1015157521,2.1015157521,1.3502526254,Solved
TGoWK_HSdHsOPP_?b@`QaOGXOd?E@K?_Sq_@,21,58,6,8.1015017924,2.1015017924,1.3502502987,Solved
THOXG_J@Cc@JhHscTA?AV`O@?w?_H@O_rA?B,21,58,6,8.1014753424,2.1014753424,1.3502458904,Solved
THO\MagE?DchoDE_Wa?BBPAEg?G_SGF_??Dj,21,60,6,8.1014747439,2.1014747439,1.3502457906,Solved
THOXG_J@Cc@JhHscTA?AV`O@?w?_H@O_rB?B,21,59,6,8.1014682333,2.1014682333,1.3502447056,Solved
THoWC_JCdHsOP@h_?EWOHPOCBIO`Ee_@GGSB,21,59,6,8.1014580739,2.1014580739,1.3502430123,Solved
T@O\M__C?@chODAsGP?HDEaa_O[_FAH?MGS_,21,57,6,8.1014521902,2.1014521902,1.3502420317,Solved
THO\M?geAC_lsGEQY?_GcG?[IEKGOGF_O_@q,21,60,6,8.1014398668,2.1014398668,1.3502399778,Solved
THoWC_JSdHsOPP@TS?ICP?CgHC]K?G`CCi@H,21,60,6,8.1014319889,2.1014319889,1.3502386648,Solved
THOWG?JSdHsOPPs?CCIIHACib?GCQoQg?OAF,21,58,6,8.1014308472,2.1014308472,1.3502384745,Solved
THoWC_JSdHsOPPADQO@?EsGCH?O?`Y?RGd@A,21,57,6,8.1014178779,2.1014178779,1.350236313,Solved
THOWG?JSdHsOPPs?CCIIHACib??CQoQg?OaF,21,58,6,8.1013510327,2.1013510327,1.3502251721,Solved
THOXK_J?IC@JhHscD?AI_C?mgWAI`CCGSOgp,21,60,6,8.101334817,2.101334817,1.3502224695,Solved
T@OWC_J@Ec@JhHsCT?A_dXO?_oCS?yM?G?dg,21,58,6,8.1013311486,2.1013311486,1.3502218581,Solved
THOXM_BhKcT??t?HY?XOPOAoCcWIAa?oMI?G,21,59,6,8.1013134418,2.1013134418,1.350218907,Solved
THoGK_JSdHsOATc??ChCEOQGdOa@AMG@_Y?I,21,58,6,8.1013080292,2.1013080292,1.3502180049,Solved
THOWM_BhMcT??t?JGQGODO?_CkXUATGA_W_G,21,59,6,8.1012876945,2.1012876945,1.3502146157,Solved
T@?[MAgWac?BHPe@RAQCBHQCPcPU?EG?K?pH,21,59,6,8.1012639381,2.1012639381,1.3502106564,Solved
THOXK_J?IC@JhHsCD?AI_CAmgWAI`CCGC?_t,21,58,6,8.1012555833,2.1012555833,1.3502092639,Solved
THOXK_J?IC@JhHsCD?AI_CAmgWAG`CCGS?`t,21,59,6,8.1012446208,2.1012446208,1.3502074368,Solved
THOXK_J?IC@JhHsCD?AI_CAmgWAI`CCGS?_t,21,59,6,8.1012154061,2.1012154061,1.3502025677,Solved
THoGK_JS_HSO_EE?ggHUC?FNAH@@_M`?ODCB,21,58,6,8.1011933277,2.1011933277,1.350198888,Solved
T@OWK_JhMcT?SdPOYC?Q_G_K?kGCBjI?IGBG,21,59,6,8.1011759611,2.1011759611,1.3501959935,Solved
THoWI_JSc@sOATs??chCE_OLCG?oGWEQE_aC,21,58,6,8.1011563807,2.1011563807,1.3501927301,Solved
THOWC_JSDHcOPPc_cCGQX_CHE?WM`@OAEOcD,21,58,6,8.1011526349,2.1011526349,1.3501921058,Solved
THO\M?geAC_lsGEQY?_Gc??[GEKHOGF_O_@q,21,59,6,8.1011470349,2.1011470349,1.3501911725,Solved
T@O\M__C?@chODAsGP?HDEaa_O[_FAH?MGS`,21,58,6,8.101141772,2.101141772,1.3501902953,Solved
THOXK_J?Cc@JhHsCTAAI_CGKADLO_II?S?Id,21,59,6,8.1011400106,2.1011400106,1.3501900018,Solved
THOWK_JSdHsOPOs_C?WAX`KIi??`K???{HS@,21,58,6,8.1011147696,2.1011147696,1.3501857949,Solved
THOWK_JHEC@JhHsCTOAI@?_qg?G@QicGG@Oj,21,60,6,8.1010969,2.1010969,1.3501828167,Solved
THO\M_geA?_lsGI??YGBQ_@PCOWs?p?KKCG`,21,58,6,8.1010939941,2.1010939941,1.3501823323,Solved
THOGK_JOdHsOPOATYOH@EaCCOMKo_aE?K?_h,21,59,6,8.1010906855,2.1010906855,1.3501817809,Solved
T@OWC_J@Ec@BhHscTOA_dXO?_OCS?yM?G?dg,21,58,6,8.1010630099,2.1010630099,1.3501771683,Solved
THOTM__e?FwcOG?BCaWcCAWKYBAG_PAGmG`O,21,59,6,8.1010615492,2.1010615492,1.3501769249,Solved
THoWC_JSdHsOPPh_?AY`HOq?g?K`CGI_G?Cj,21,59,6,8.1010553211,2.1010553211,1.3501758868,Solved
THOW?_JhMcT??t?JI?\S@OOOEC_s_PAONCA@,21,58,6,8.1010404597,2.1010404597,1.3501734099,Solved
THoOC_JSdGcOPPATGX@@Ec?Ke@MK?_@GSWAd,21,59,6,8.1010353552,2.1010353552,1.3501725592,Solved
THOXK_J?IC@JhHscT?AI_CAmgWAI`CCGC?`p,21,60,6,8.1010294743,2.1010294743,1.350171579,Solved
THoWC_JSdHsOPP@TS?IcP?CgGC]K?G`DCi@@,21,60,6,8.1010252089,2.1010252089,1.3501708682,Solved
THOXK_J?IC@JhHscT?AI_CAmgWAI`CCGS?gp,21,61,6,8.1010069032,2.1010069032,1.3501678172,Solved
THOWK?JScHsOPPs_CC?OZaCG_JIE?oQ_IO?b,21,58,6,8.1010063233,2.1010063233,1.3501677205,Solved
THO\M?geAC_lsGEQW?_IcG?[IEKGOGF_O_@q,21,60,6,8.1009879833,2.1009879833,1.3501646639,Solved
THO\A_ge?FWcHOOEaSIGo_WSY?G?DlOOC@S`,21,59,6,8.1009840377,2.1009840377,1.3501640063,Solved
THO\I_ge?EwchOo?D@_FB?Ip?QS_@W@QGBS@,21,59,6,8.1009794956,2.1009794956,1.3501632493,Solved
T@oWK_JScHsOPP__`I`HaGAX?CO_RLC?CO_L,21,58,6,8.1009721871,2.1009721871,1.3501620312,Solved
THOLMagE??_lAAS`_[T?C?C^CAHQOO_HlCgO,21,59,6,8.1009541911,2.1009541911,1.3501590319,Solved
THOWK?JScHsOPPs_CC?OZaCG_JGE?oQgIO?b,21,58,6,8.1009396775,2.1009396775,1.3501566129,Solved
THO\M_geAC_hsGI??YWBQ_@PCOWs?o?KMCg@,21,59,6,8.1009332635,2.1009332635,1.3501555439,Solved
THO\M?geAC_LsGEQY?_IcG?[GEKGOGF_?_@r,21,59,6,8.1009113258,2.1009113258,1.3501518876,Solved
THoWC_BSDHcOPPc_cCGQX_CHE?WM`@O?UOcD,21,58,6,8.1009055557,2.1009055557,1.350150926,Solved
T@?[MAgWac?BHPe@RAQCBHQCPcPU?EG?K?rH,21,60,6,8.100899705,2.100899705,1.3501499508,Solved
THoWC_JSdHsOP@g_?EGOHPoCBIO`Ec_@GGSB,21,58,6,8.1008967812,2.1008967812,1.3501494635,Solved
THoWC_JCdHsOPPh_?AY`HOQ?g?_I_kcCG?cJ,21,58,6,8.1008867583,2.1008867583,1.3501477931,Solved
THOWM_J?dGsOADs_scO?QC_L?kGI?g`gagOA,21,58,6,8.1008694329,2.1008694329,1.3501449055,Solved
THoOC_JSdHcOPPATGX@@Ec?Ke@MG?_@GSWAd,21,59,6,8.1008668976,2.1008668976,1.3501444829,Solved
THoWM_JOd@sO?@HSgcOsC_?[GSGIOlC@DO_H,21,59,6,8.1008639377,2.1008639377,1.3501439896,Solved
THO\M_geAC_hsGI??YWBQ_@PCOWs?o?KMCg`,21,60,6,8.1008573259,2.1008573259,1.3501428876,Solved
THO\M__c?FocOG?BCaWcCAWKYBAG_PAGmG`O,21,58,6,8.1008553408,2.1008553408,1.3501425568,Solved
THoWK_BSdHsOPP__`Ia?RGKOWAQ`B@C?KCCX,21,59,6,8.1008510641,2.1008510641,1.350141844,Solved
THOXM__E?Fwc?teASaA@Feg?cAA?@WU?E?OT,21,59,6,8.100803535,2.100803535,1.3501339225,Solved
THoWC_JCdHsOP@h_?EGO@PoCBIO`E_QgFO?d,21,59,6,8.1007794382,2.1007794382,1.3501299064,Solved
THOXK_J?Mc?JhHsCTAAI_CGGADLO_G?T`B?J,21,59,6,8.1007735931,2.1007735931,1.3501289322,Solved
THOWK_JOcHsOPPATWOH?EaCDOcGod@I@QA?U,21,59,6,8.1007700221,2.1007700221,1.350128337,Solved
THOXG_J@Cc@JhHscTA?AV`O@?w?_HPO_rA?B,21,59,6,8.100765488,2.100765488,1.3501275813,Solved
T@OWM?JGEC@AhHscTO?`P@SDQCCH_GAJCgGH,21,57,6,8.1007538588,2.1007538588,1.3501256431,Solved
THOWG_JScHsOPPATWOH?Da_COalGAIAWOGOR,21,59,6,8.1007515312,2.1007515312,1.3501252552,Solved
THoOC_JSDHcOP@ATYO@@Fh_?Y?QIGG@_S@ID,21,57,6,8.1007489422,2.1007489422,1.3501248237,Solved
THoWC_JSdHsOATc??ChCEOQGdO_@EMG@_Y?I,21,58,6,8.1007485824,2.1007485824,1.3501247637,Solved
THO\I_ge?DWch?OAaSG?|aOC_TGADM?OCDp@,21,59,6,8.1007044122,2.1007044122,1.350117402,Solved
THOXK_J?Mc?JhHsCTAAI_CGK?DLO_G?TgB?B,21,58,6,8.1007002419,2.1007002419,1.350116707,Solved
THoWK_JS@HS?_AE@ggHSC?VFQ?K@`?Eq?CEF,21,58,6,8.1006926421,2.1006926421,1.3501154403,Solved
THoWC_JSdHsOPPh_?AY`HOq?_?k_CGI_gGCJ,21,59,6,8.1006677264,2.1006677264,1.3501112877,Solved
THOXC_J@Cc@JH@scT?AM@OM?JAG@Uc?_KOc`,21,58,6,8.1006612616,2.1006612616,1.3501102103,Solved
THoWM_H?dGsOATo_ccI?hCGUOOa@WHGCWI?R,21,59,6,8.1006491812,2.1006491812,1.3501081969,Solved
T@oWK_JScHsOPP__`I`HaGAX@CO_RLC?CO_L,21,59,6,8.1006422003,2.1006422003,1.3501070334,Solved
THoWC_JSdHsOADc??ChCEOQGdOa@EMG@_Y?I,21,58,6,8.1006281748,2.1006281748,1.3501046958,Solved
THOXK_J?IC@JhHscT?AI_CAmgWAI`?CGCOg`,21,59,6,8.1006047234,2.1006047234,1.3501007872,Solved
THOXK_J?Kc@JhHsCTAAI_C?kADLO_IA?S?g`,21,58,6,8.1005913858,2.1005913858,1.3500985643,Solved
THOWG_JHMc@Jh?cCTO?I@A_sAD?`DL@?h@OI,21,57,6,8.1005910224,2.1005910224,1.3500985037,Solved
THoWC_JOdHcOPP@oOOOQhGGUCSGocO?RNOc?,21,59,6,8.1005744037,2.1005744037,1.350095734,Solved
THO\A_ge?FWchOOEaSIG?_WSYCG?DlOOC@S`,21,59,6,8.1005697444,2.1005697444,1.3500949574,Solved
T@OWC_J@Ac@JhHscT?A_dX??_WCS?yM?G?dh,21,58,6,8.1005610379,2.1005610379,1.3500935063,Solved
THOHA_JhMcT??te?_`a@B`_E`?_o_WGSHA@B,21,58,6,8.1005583536,2.1005583536,1.3500930589,Solved
THOWK_JSdHsOATS??ChCEaCNCAaIG?`?Kj?@,21,58,6,8.1005337034,2.1005337034,1.3500889506,Solved
THO\M?geAC_lsGEQY?_Ic??[GEKGOGF_O_@q,21,59,6,8.1005275863,2.1005275863,1.3500879311,Solved
THoWC?JSdHsO@Pg_@AYM@C@DC`A?UPU?QO?d,21,58,6,8.1005186237,2.1005186237,1.3500864373,Solved
THOXK?J?Mc@JhGcCTAAI_AAsO_mC_IIB?ADS,21,59,6,8.1005096167,2.1005096167,1.3500849361,Solved
T@OWG_JhMcT?SdXOY??QoG_K?lCOCOC@hDCB,21,58,6,8.1004963677,2.1004963677,1.3500827279,Solved
THoWC_JSdHsOPPh_?AY`HOq?g?C_CGI_g?Cj,21,58,6,8.1004722426,2.1004722426,1.3500787071,Solved
THO\I_ge?EwchOs?C@_FB?IoBCG?EK_@DCOX,21,58,6,8.1004616573,2.1004616573,1.3500769429,Solved
THoWM_JSd@oO?@HOg_OsC_?[GSGIOlC@DOcH,21,58,6,8.1004543384,2.1004543384,1.3500757231,Solved
THoWC_HSdHsOPPADQO@?FPGCf??@DIAR?Y?J,21,58,6,8.1004412248,2.1004412248,1.3500735375,Solved
T@oWG_JSdHsO@PATYO@?Fc?D@GHOcNI???`b,21,58,6,8.1004334034,2.1004334034,1.3500722339,Solved
T@?WK_JhMcT?SdPOY??QoG_K?gKOEJI?GADp,21,58,6,8.1004195344,2.1004195344,1.3500699224,Solved
THOXG_J?Cc@JhHscT??AVp?@?w?`HPO_rB?@,21,58,6,8.1004086561,2.1004086561,1.3500681094,Solved
