g6,n,edges,alpha,theta,gap,ratio,status
Nh?OGYBcAEg_ILIdBD_,15,33,5,6.0201221150,1.0201221150,1.2040244230,Solved
NRQK@@?@wVCcoOE`aBo,15,33,5,6.0201188565,1.0201188565,1.2040237713,Solved
N??i_PGDHbPR`wwS]G?,15,34,5,6.0201170502,1.0201170502,1.2040234100,Solved
N??`PaBOQw@c[@cdPaO,15,31,5,6.0201156375,1.0201156375,1.2040231275,Solved
Ni??WcSIKCpgR?GYe@o,15,32,5,6.0201153138,1.0201153138,1.2040230628,Solved
NdY?H@?_wJGWHHEabB_,15,33,5,6.0201115367,1.0201115367,1.2040223073,Solved
NG?GOgb`_HEBaPSaz@?,15,31,5,6.0201064653,1.0201064653,1.2040212931,Solved
N_CkD`?QQ_?|GmDkDT?,15,34,5,6.0201025353,1.0201025353,1.2040205071,Solved
Ng?[C@@QPICuMoCmBT?,15,34,5,6.0201004021,1.0201004021,1.2040200804,Solved
N??PQ@Kh?YBIGJcoyP?,15,31,5,6.0200999085,1.0200999085,1.2040199817,Solved
N?CHGaD@PPiPQogD}A?,15,32,5,6.0200987178,1.0200987178,1.2040197436,Solved
N??^@?PAkalDhGpSJGO,15,34,5,6.0200976676,1.0200976676,1.2040195335,Solved
N??GhCo_YGhSh?EQ~??,15,30,5,6.0200885973,1.0200885973,1.2040177195,Solved
NGCOc_BQPHoQJHaaGcg,15,32,5,6.0200842294,1.0200842294,1.2040168459,Solved
Ns??OxAHGkBCH`QEkH_,15,32,5,6.0200836511,1.0200836511,1.2040167302,Solved
Ng?OWE@_aajCHTJIFE?,15,33,5,6.0200823378,1.0200823378,1.2040164676,Solved
N?oPK``EIEOcOtMBSb?,15,34,5,6.0200822675,1.0200822675,1.2040164535,Solved
Ni_s@OQBC?AZGMBIGWW,15,32,5,6.0200816545,1.0200816545,1.2040163309,Solved
Ns??IOQE_wCXH[RHKF?,15,33,5,6.0200801766,1.0200801766,1.2040160353,Solved
N?GAyA@BHHBHh@SEuI?,15,32,5,6.0200767512,1.0200767512,1.2040153502,Solved
NEh`AE?BhBGS`OEBaBo,15,33,5,6.0200758718,1.0200758718,1.2040151744,Solved
N@?KODECXBHBaETOsg_,15,32,5,6.0200743685,1.0200743685,1.2040148737,Solved
No??w__IQDKgaWDEjc?,15,31,5,6.0200651904,1.0200651904,1.2040130381,Solved
NoC?`KaPCSadKCRGhGo,15,32,5,6.0200619673,1.0200619673,1.2040123935,Solved
N?GaQaD@Ok@F[@aEuQ?,15,32,5,6.0200593164,1.0200593164,1.2040118633,Solved
N@daC??B|DIKoGDQdOo,15,33,5,6.0200588603,1.0200588603,1.2040117721,Solved
N@?_cHM@_UBIWBeC{B?,15,32,5,6.0200538797,1.0200538797,1.2040107759,Solved
No?iPq??wdBCGFPFIcO,15,33,5,6.0200530951,1.0200530951,1.2040106190,Solved
NG?GSpQH?ErA`IK_g`g,15,31,5,6.0200526853,1.0200526853,1.2040105371,Solved
NAG?PGKO{bQ[XafC[o?,15,35,5,6.0200515401,1.0200515401,1.2040103080,Solved
N?D@H`HdCS?U@RICi@g,15,31,5,6.0200460821,1.0200460821,1.2040092164,Solved
N??HqHGg?hbIH@cWwPO,15,31,5,6.0200441424,1.0200441424,1.2040088285,Solved
NIEc?CGROjESoWI_oBg,15,33,5,6.0200383745,1.0200383745,1.2040076749,Solved
Ns??GgQFAGDPGMQolK?,15,31,5,6.0200311121,1.0200311121,1.2040062224,Solved
N??Gog`LCKK@aPOkzC?,15,30,5,6.0200274289,1.0200274289,1.2040054858,Solved
Ni?@?gcFCDpoQoCHdHG,15,32,5,6.0200253371,1.0200253371,1.2040050674,Solved
N?KOBMG_a__tHKQ_u?g,15,31,5,6.0200246906,1.0200246906,1.2040049381,Solved
N@DLEBO@gTAJO`HQdIO,15,34,5,6.0200151591,1.0200151591,1.2040030318,Solved
N??XO_cOcM@MQWkC}?_,15,31,5,6.0200144856,1.0200144856,1.2040028971,Solved
NBY?XIOoE?@L?{HAaQg,15,32,5,6.0200140070,1.0200140070,1.2040028014,Solved
N??GhCs_QGbHQKg`~??,15,31,5,6.0200099534,1.0200099534,1.2040019907,Solved
N?`H@oBD_Pe@Sa`HwE_,15,32,5,6.0200092852,1.0200092852,1.2040018570,Solved
Nh?OGABbQEJGGdJIBDO,15,33,5,6.0199947522,1.0199947522,1.2039989504,Solved
N?GXAECAOdh@`d[KUG_,15,32,5,6.0199941590,1.0199941590,1.2039988318,Solved
N??ZP?GKIQoykIsWWk?,15,34,5,6.0199929171,1.0199929171,1.2039985834,Solved
Nd_aSGaBA_AYBI?]K?w,15,32,5,6.0199916088,1.0199916088,1.2039983218,Solved
N?EC?SQoZJDqT_iGmg?,15,35,5,6.0199914917,1.0199914917,1.2039982983,Solved
NoCG`?eQC?ANHeQqIh?,15,32,5,6.0199909477,1.0199909477,1.2039981895,Solved
Ns?GGCTC`QGPQSL@lE?,15,31,5,6.0199887359,1.0199887359,1.2039977472,Solved
NBGA?a@bs_CXRHBiKd?,15,33,5,6.0199880890,1.0199880890,1.2039976178,Solved
NG?GOIXGp_Io_q`EJ?W,15,30,5,6.0199833666,1.0199833666,1.2039966733,Solved
N@?AY@WhCg?cIRETSW_,15,31,5,6.0199813961,1.0199813961,1.2039962792,Solved
N??XQQCA?fcMc`XC}A?,15,32,5,6.0199811036,1.0199811036,1.2039962207,Solved
Ni?GpGOIKHRGPG?ucPo,15,32,5,6.0199785276,1.0199785276,1.2039957055,Solved
N??O]?XJPeH`cdxG[S?,15,35,5,6.0199731278,1.0199731278,1.2039946256,Solved
N??aP_gc_WgL_qTGr__,15,31,5,6.0199719669,1.0199719669,1.2039943934,Solved
N_CkChOQRc?H@lGlDS_,15,34,5,6.0199708400,1.0199708400,1.2039941680,Solved
N?LABAOAgeCsCTbAsb?,15,32,5,6.0199683543,1.0199683543,1.2039936709,Solved
NsDHAC_DhQ@K@gSBoBo,15,33,5,6.0199673333,1.0199673333,1.2039934667,Solved
N?ChaAGGYSQG?F@wy_O,15,30,5,6.0199622710,1.0199622710,1.2039924542,Solved
N@C_QPQPCKAB@XiCsW_,15,31,5,6.0199616959,1.0199616959,1.2039923392,Solved
NoC?AaC?x]ISLCQgda_,15,33,5,6.0199605251,1.0199605251,1.2039921050,Solved
NG?OWob`?HDBOUc`z@?,15,31,5,6.0199589557,1.0199589557,1.2039917911,Solved
N@?ACIO@G{DsEsYS[B?,15,32,5,6.0199582053,1.0199582053,1.2039916411,Solved
N?cRI@GH[HEHIQoDq[?,15,34,5,6.0199565981,1.0199565981,1.2039913196,Solved
N@COSXa@_WCJS`_M{B?,15,32,5,6.0199545361,1.0199545361,1.2039909072,Solved
N?MC?WPD@LHUSQWsSEO,15,33,5,6.0199534804,1.0199534804,1.2039906961,Solved
Nh??C_FAoCD`PEEIRo?,15,29,5,6.0199509630,1.0199509630,1.2039901926,Solved
N@GAKPSF?PAXh@OUsR?,15,32,5,6.0199503808,1.0199503808,1.2039900762,Solved
N?OoGoBKKSiDGpbGwY?,15,33,5,6.0199498088,1.0199498088,1.2039899618,Solved
N??PH`KPQ_PWiAAeUCG,15,30,5,6.0199473049,1.0199473049,1.2039894610,Solved
N?IA`@@L?M@FFG_pz@?,15,31,5,6.0199446469,1.0199446469,1.2039889294,Solved
N?DAD@g@GUaYJ@ccu`?,15,32,5,6.0199446069,1.0199446069,1.2039889214,Solved
N??XHPAQF_AYKC`WpCo,15,31,5,6.0199425475,1.0199425475,1.2039885095,Solved
Ni?OpY?gA??^BMEMCt?,15,33,5,6.0199356017,1.0199356017,1.2039871203,Solved
NgM?aA?B{UICCWH`c`o,15,33,5,6.0199283612,1.0199283612,1.2039856722,Solved
N?C_h@H?oWiHgibD]A?,15,32,5,6.0199247809,1.0199247809,1.2039849562,Solved
N?CP?SDIIKoiShiI]G?,15,33,5,6.0199237170,1.0199237170,1.2039847434,Solved
N?AI__JE@hHHgLXSSY?,15,33,5,6.0199235551,1.0199235551,1.2039847110,Solved
N??\?cHKIdPBXPQSScG,15,33,5,6.0199219813,1.0199219813,1.2039843963,Solved
N??gjQOAgoEAPJ_r[B?,15,32,5,6.0199208871,1.0199208871,1.2039841774,Solved
NoGQGq?GwtOgBG[@gBo,15,33,5,6.0199198334,1.0199198334,1.2039839667,Solved
N?Ca_IEaTaH`GdQWmE?,15,33,5,6.0199175408,1.0199175408,1.2039835082,Solved
Ns??OK`D_aD`RIShLB?,15,32,5,6.0199165447,1.0199165447,1.2039833089,Solved
No??aAW@xBFgMCRaGpO,15,33,5,6.0199051852,1.0199051852,1.2039810370,Solved
N?LCH?PCpHyHWgqKPgO,15,34,5,6.0199022261,1.0199022261,1.2039804452,Solved
N??GcLGdBSCUKWP@v?G,15,31,5,6.0198974842,1.0198974842,1.2039794968,Solved
NGCOSM?S?LoAKhRHDH_,15,31,5,6.0198956372,1.0198956372,1.2039791274,Solved
N?e?GSoKacChP[_]HS_,15,33,5,6.0198907872,1.0198907872,1.2039781574,Solved
NKhC?_?HyFEcoGApb`O,15,33,5,6.0198829600,1.0198829600,1.2039765920,Solved
N??G`LCIKDQAQ`LAzG?,15,30,5,6.0198741679,1.0198741679,1.2039748336,Solved
N??HI@O`OePDIMLPZO?,15,31,5,6.0198671141,1.0198671141,1.2039734228,Solved
NiO?g_sICIoQBPAXCPW,15,32,5,6.0198648885,1.0198648885,1.2039729777,Solved
N?C_gCpOQDPay?BQUAG,15,30,5,6.0198611161,1.0198611161,1.2039722232,Solved
N?DkcR_CWP?rOeKPkX?,15,34,5,6.0198591876,1.0198591876,1.2039718375,Solved
NgG?WGs?d?rIO[SqB`O,15,32,5,6.0198521141,1.0198521141,1.2039704228,Solved
NAW?OiBfDA?pPaKHkE_,15,33,5,6.0198487021,1.0198487021,1.2039697404,Solved
N??KNAoDQPePPHEolQ?,15,34,5,6.0198485794,1.0198485794,1.2039697159,Solved
N@CaCHG?G[dYgISSqq?,15,32,5,6.0198426255,1.0198426255,1.2039685251,Solved
N?K?_\ETAaPFhag[[o?,15,35,5,6.0198407293,1.0198407293,1.2039681459,Solved
NCO_OK[GiBOpaSKaiI_,15,33,5,6.0198395366,1.0198395366,1.2039679073,Solved
N?DACGmIsWKHKqd`YE?,15,35,5,6.0198367778,1.0198367778,1.2039673556,Solved
NG?GgaJHQAD?_bdBJAO,15,30,5,6.0198361148,1.0198361148,1.2039672230,Solved
N@oaKa?EihDCw??r_io,15,33,5,6.0198340853,1.0198340853,1.2039668171,Solved
N`??COcDC[CYCwQkH_o,15,30,5,6.0198315673,1.0198315673,1.2039663135,Solved
NoCGO__HsGCXQYSiIc_,15,32,5,6.0198313566,1.0198313566,1.2039662713,Solved
N?CkPDG_?B_pSTKLY`?,15,31,5,6.0198285725,1.0198285725,1.2039657145,Solved
NA?AP?X_KMF@ZCLcGi_,15,32,5,6.0198277913,1.0198277913,1.2039655583,Solved
N?CHIIGcP@hO@BCw}?O,15,30,5,6.0198269013,1.0198269013,1.2039653803,Solved
NhCGOEPcAAgiHcHi@Do,15,33,5,6.0198268242,1.0198268242,1.2039653648,Solved
N@?gqB?EGNCBP`ePSIO,15,32,5,6.0198265244,1.0198265244,1.2039653049,Solved
N??GgosQKTKhWodCsY?,15,34,5,6.0198233576,1.0198233576,1.2039646715,Solved
N?LV@?GCyOolKA`WwKO,15,34,5,6.0198213542,1.0198213542,1.2039642708,Solved
NG?CCOREc_CjJIPMJo?,15,32,5,6.0198131530,1.0198131530,1.2039626306,Solved
Ns??G_bE`GHPOUFGlg?,15,31,5,6.0198128395,1.0198128395,1.2039625679,Solved
N??kI@WA?qEYgMdSKR?,15,32,5,6.0198102812,1.0198102812,1.2039620562,Solved
N?Gc?sU@RchEWOd@pEO,15,33,5,6.0198009347,1.0198009347,1.2039601869,Solved
N??W`LI`DO@QKKOR}?_,15,31,5,6.0197906792,1.0197906792,1.2039581358,Solved
No??WGHKHQIWdGOen_?,15,31,5,6.0197847447,1.0197847447,1.2039569489,Solved
N??_iEKSDO`QFOKX[?o,15,31,5,6.0197824819,1.0197824819,1.2039564964,Solved
N??W`KiMAHwqiauOYK?,15,36,5,6.0197813786,1.0197813786,1.2039562757,Solved
N?C?HIIR@SEQSW`ByH?,15,31,5,6.0197806499,1.0197806499,1.2039561300,Solved
N@II_oFgJ@Q@QD_qgi_,15,34,5,6.0197705881,1.0197705881,1.2039541176,Solved
Ni??OkaEKGt_PGCbdHO,15,32,5,6.0197690814,1.0197690814,1.2039538163,Solved
N??XOccPcBJ@gCAW}?G,15,30,5,6.0197678904,1.0197678904,1.2039535781,Solved
N??OYAOWcIBBJWGx^??,15,31,5,6.0197639671,1.0197639671,1.2039527934,Solved
N?@@Q__aWpAsN?`qW@o,15,31,5,6.0197639511,1.0197639511,1.2039527902,Solved
NG??_[[e@GgoABggyGO,15,30,5,6.0197556687,1.0197556687,1.2039511337,Solved
N?cpAI?Q?G`\KKSiOXO,15,31,5,6.0197530349,1.0197530349,1.2039506070,Solved
N?D@RAS?gQc`CT`axA_,15,31,5,6.0197454701,1.0197454701,1.2039490940,Solved
N?DL_CDIH`OjgGQQiIO,15,33,5,6.0197390038,1.0197390038,1.2039478008,Solved
Ni??h?OJKJPWQo@Hf@G,15,32,5,6.0197388941,1.0197388941,1.2039477788,Solved
N[OO[@?CwZOSPOM@cBo,15,33,5,6.0197372716,1.0197372716,1.2039474543,Solved
N??^?cdQP_g`cLiPXD?,15,34,5,6.0197366343,1.0197366343,1.2039473269,Solved
NhCO_QBbAEGgGdGN@dO,15,33,5,6.0197364228,1.0197364228,1.2039472846,Solved
N@@Kp?H?sIKFSMhKZG?,15,34,5,6.0197319597,1.0197319597,1.2039463919,Solved
N_?KDH?UROA\DiHkFS?,15,34,5,6.0197176964,1.0197176964,1.2039435393,Solved
N?KQE?FCaGCJAM``sF?,15,31,5,6.0197129748,1.0197129748,1.2039425950,Solved
N@?W`@DQcE?WYBhDRC_,15,31,5,6.0197128847,1.0197128847,1.2039425769,Solved
N?M?g_L?k_ciOjWqXI?,15,33,5,6.0197127443,1.0197127443,1.2039425489,Solved
N?d@KDGG?d`iSSKHO`W,15,31,5,6.0196981900,1.0196981900,1.2039396380,Solved
NCWOOcdBSDghK`oK{o?,15,35,5,6.0196965303,1.0196965303,1.2039393061,Solved
NkI?a?_BxMICCWB`p@o,15,33,5,6.0196944955,1.0196944955,1.2039388991,Solved
N@GOYQC_a_ciAJWgQGW,15,31,5,6.0196937828,1.0196937828,1.2039387566,Solved
NoCGAkgHC_@R@iOmM?o,15,32,5,6.0196900866,1.0196900866,1.2039380173,Solved
Ni?O`?aECApkOsBIdp?,15,32,5,6.0196879834,1.0196879834,1.2039375967,Solved
N??H`?TgKMJBTSqo\C?,15,34,5,6.0196723842,1.0196723842,1.2039344768,Solved
N?GHA@ESCSawEWgDug?,15,31,5,6.0196687254,1.0196687254,1.2039337451,Solved
N_GX?aFar_KGS_@F`Do,15,33,5,6.0196674664,1.0196674664,1.2039334933,Solved
N@GCYi?BGg@LCdWI{B?,15,32,5,6.0196660983,1.0196660983,1.2039332197,Solved
N?CGIdGh?dcSHAaPy?o,15,31,5,6.0196610021,1.0196610021,1.2039322004,Solved
Nh?OWQA`QIIKGdIMBDO,15,33,5,6.0196538345,1.0196538345,1.2039307669,Solved
Ni?hOaH`QE?dEDCdCDW,15,33,5,6.0196499795,1.0196499795,1.2039299959,Solved
NGC?WgSOpFW[tAiKTa?,15,35,5,6.0196417776,1.0196417776,1.2039283555,Solved
N?CaIGjKR?QXbEaeYc?,15,35,5,6.0196310708,1.0196310708,1.2039262142,Solved
NG??c?FDQSdEJodBZC?,15,32,5,6.0196238864,1.0196238864,1.2039247773,Solved
N@_XOGRGQPgqSo`KsH_,15,34,5,6.0196238490,1.0196238490,1.2039247698,Solved
N??XL?ICXOq@QdPXYD?,15,32,5,6.0196139077,1.0196139077,1.2039227815,Solved
NG?[COgPC`Co?VC{JOO,15,30,5,6.0196099628,1.0196099628,1.2039219926,Solved
NgC??U@baiH_KhLgCF_,15,33,5,6.0196064744,1.0196064744,1.2039212949,Solved
Ni?_`qAbaC?lBICDdDG,15,33,5,6.0196060962,1.0196060962,1.2039212192,Solved
NP?@YCDCQGOBEHAMZ_?,15,29,5,6.0196019365,1.0196019365,1.2039203873,Solved
N?GoADYPCG@REQgcuG_,15,31,5,6.0196011006,1.0196011006,1.2039202201,Solved
N?C`A?CAwfP`ShiWYa?,15,32,5,6.0195965677,1.0195965677,1.2039193135,Solved
N_C?`Ss`QD@`KDR?sOg,15,31,5,6.0195908320,1.0195908320,1.2039181664,Solved
N??L?kcMAtGM_[Y?q_g,15,33,5,6.0195891944,1.0195891944,1.2039178389,Solved
N?CGHTG_kGM@CiHCyGG,15,30,5,6.0195876786,1.0195876786,1.2039175357,Solved
NG?GkGaOCSeG@LE[Z?O,15,30,5,6.0195832772,1.0195832772,1.2039166554,Solved
N?d@K?GKSHlHLWSwWU?,15,34,5,6.0195829990,1.0195829990,1.2039165998,Solved
N?KPAD?HGQk`cibgQI_,15,32,5,6.0195789957,1.0195789957,1.2039157991,Solved
N_C?H_iICCokSdRQM`?,15,32,5,6.0195767488,1.0195767488,1.2039153498,Solved
N??aAQGc?[eLIcTGqw?,15,31,5,6.0195691045,1.0195691045,1.2039138209,Solved
N@IAA?@CgYcsaTciJc?,15,32,5,6.0195690294,1.0195690294,1.2039138059,Solved
N?DccYo@_PcPQLSTKX?,15,34,5,6.0195664268,1.0195664268,1.2039132854,Solved
NcCGPCEGGIARCWQEk_o,15,30,5,6.0195634701,1.0195634701,1.2039126940,Solved
N?K_H@BTCO_XcoR@uC_,15,31,5,6.0195630904,1.0195630904,1.2039126181,Solved
N_aAApcAGIbTHsMaEq?,15,35,5,6.0195611495,1.0195611495,1.2039122299,Solved
N??XKHGAOdeKOdiA}A?,15,32,5,6.0195601472,1.0195601472,1.2039120294,Solved
Ns??Ol@W?cbaGhJIH`O,15,32,5,6.0195592672,1.0195592672,1.2039118534,Solved
N??aC@[BOmDWSDiAuQ?,15,32,5,6.0195591333,1.0195591333,1.2039118267,Solved
NhC?WAbaAEh?HTDTAd_,15,33,5,6.0195579706,1.0195579706,1.2039115941,Solved
N@GGkF?AghCJU@WQOaW,15,32,5,6.0195560304,1.0195560304,1.2039112061,Solved
Ns?GPC_POkBEDgQYK@o,15,32,5,6.0195492295,1.0195492295,1.2039098459,Solved
No?OW_`JQHKO_oEBjCO,15,31,5,6.0195477443,1.0195477443,1.2039095489,Solved
NhCCKXSP@BDQCe?X`RG,15,34,5,6.0195441714,1.0195441714,1.2039088343,Solved
No?XPHOUC_@L@iGDgXG,15,32,5,6.0195393290,1.0195393290,1.2039078658,Solved
NBj?PHAcE??ZA[Caccg,15,32,5,6.0195381996,1.0195381996,1.2039076399,Solved
N?DcS`g?GMdIKcOBqaG,15,32,5,6.0195350919,1.0195350919,1.2039070184,Solved
Nh??wE@`AIIcITIMBF?,15,33,5,6.0195348854,1.0195348854,1.2039069771,Solved
N_?{D@HQB?AZ@mEqEU?,15,34,5,6.0195330247,1.0195330247,1.2039066049,Solved
N?DK@c@@hOodKDQgyD?,15,32,5,6.0195312051,1.0195312051,1.2039062410,Solved
N??PSQASYMSaUHXWV@?,15,34,5,6.0195294861,1.0195294861,1.2039058972,Solved
NoCG@IOAwLIoIBOwmB?,15,33,5,6.0195213776,1.0195213776,1.2039042755,Solved
N?Ci@?B@IaeQasaJYc?,15,32,5,6.0195185967,1.0195185967,1.2039037193,Solved
NGEAGS`akdSGRBTHEi?,15,35,5,6.0195173432,1.0195173432,1.2039034686,Solved
N?GIIAX@OqEQ`B[CsR?,15,32,5,6.0195141863,1.0195141863,1.2039028373,Solved
NsDAOG_CwLHCJCKROHo,15,33,5,6.0195072896,1.0195072896,1.2039014579,Solved
N?CS?SqHRcPBPXQKSgG,15,33,5,6.0195069330,1.0195069330,1.2039013866,Solved
N?EA?m??W[dSPDKI|A?,15,31,5,6.0195040128,1.0195040128,1.2039008026,Solved
No?P@AA@WrFARWPbJQ?,15,33,5,6.0195038723,1.0195038723,1.2039007745,Solved
N?CT?KcAQdlGQWhCqE_,15,33,5,6.0195013719,1.0195013719,1.2039002744,Solved
N?StFAKGGIAKOfAfIR?,15,34,5,6.0194997164,1.0194997164,1.2038999433,Solved
NAOaGQBbDa?PKTFHKE_,15,33,5,6.0194976292,1.0194976292,1.2038995258,Solved
N??{Sb_AW`DHWePqIQ_,15,34,5,6.0194879218,1.0194879218,1.2038975844,Solved
Ns?GOkaEA@c`C`PKlGO,15,31,5,6.0194874950,1.0194874950,1.2038974990,Solved
N_aAA`s@OTchEdJoFQ?,15,35,5,6.0194867774,1.0194867774,1.2038973555,Solved
NCDI@H?_H`AKIdAu?r_,15,31,5,6.0194854043,1.0194854043,1.2038970809,Solved
N@CCiHGB?QCdGmcT[B?,15,32,5,6.0194704331,1.0194704331,1.2038940866,Solved
N_C@?kIHL_?dSDYPPoO,15,31,5,6.0194688206,1.0194688206,1.2038937641,Solved
N_?_Pe_?WxF?Of`dJa?,15,32,5,6.0194683479,1.0194683479,1.2038936696,Solved
N??__[Wg[[WsVCwgMH?,15,35,5,6.0194673788,1.0194673788,1.2038934758,Solved
N`?gg__`YRGO__EHdGo,15,30,5,6.0194667715,1.0194667715,1.2038933543,Solved
NA?xAADascCHYAQhAEo,15,33,5,6.0194660546,1.0194660546,1.2038932109,Solved
Ni??`?SIK]QGQW@ddo_,15,32,5,6.0194654401,1.0194654401,1.2038930880,Solved
N?GqK@??_ZcMe`eKMI?,15,32,5,6.0194609388,1.0194609388,1.2038921878,Solved
N?CH`GgQCAy?@jSWOqG,15,30,5,6.0194592765,1.0194592765,1.2038918553,Solved
N?C?XDG_`WIBLK`XYH?,15,31,5,6.0194582802,1.0194582802,1.2038916560,Solved
Ni??GW`CshTAQgD@dPG,15,32,5,6.0194573217,1.0194573217,1.2038914643,Solved
N?CqG_gB?Fu@O\ioWM?,15,33,5,6.0194571548,1.0194571548,1.2038914310,Solved
N@?hCDIPCg?PC\eDLG_,15,31,5,6.0194524359,1.0194524359,1.2038904872,Solved
Nh?LK@?PPR?REXDXBU?,15,34,5,6.0194500454,1.0194500454,1.2038900091,Solved
N?GX_ABPQOAHkQadKc_,15,31,5,6.0194486102,1.0194486102,1.2038897220,Solved
N@o?aCIHWjDodWoF[o?,15,35,5,6.0194264871,1.0194264871,1.2038852974,Solved
N??i_PGDHbXB`wgs]G?,15,34,5,6.0194255434,1.0194255434,1.2038851087,Solved
NoLS??@HiUQIQH@oeDG,15,33,5,6.0194232814,1.0194232814,1.2038846563,Solved
N??WSDD[?dCoIQaFY?o,15,31,5,6.0194140220,1.0194140220,1.2038828044,Solved
N@GPAEARC__PEXXHPg_,15,31,5,6.0194137532,1.0194137532,1.2038827506,Solved
NoCPIQG@WFD@PHKEiQ_,15,33,5,6.0194107626,1.0194107626,1.2038821525,Solved
N@o?WdCGhYQTTCpSSKO,15,35,5,6.0194104741,1.0194104741,1.2038820948,Solved
N??WPEGX?dd@SW``yG_,15,31,5,6.0194007170,1.0194007170,1.2038801434,Solved
N@fE?GBDHEhDCpJGlI?,15,35,5,6.0193990236,1.0193990236,1.2038798047,Solved
N@`@Oj?AWLOHOdEAcag,15,31,5,6.0193986311,1.0193986311,1.2038797262,Solved
N?D@IOgc{jISLOq_t__,15,36,5,6.0193850349,1.0193850349,1.2038770070,Solved
NoCGggaHAPKG_UA`iEG,15,31,5,6.0193831237,1.0193831237,1.2038766247,Solved
N?SPGDPgKD@jPEiO}G?,15,34,5,6.0193827528,1.0193827528,1.2038765506,Solved
N??y`EG_OSaKQDKIw`_,15,31,5,6.0193822074,1.0193822074,1.2038764415,Solved
No?OW@LKpAGP`OM@j@O,15,31,5,6.0193775921,1.0193775921,1.2038755184,Solved
N_?O`SDED_?VWKZ@PoO,15,31,5,6.0193645686,1.0193645686,1.2038729137,Solved
N??PQ?_h?ZBMRGcoyP?,15,31,5,6.0193620118,1.0193620118,1.2038724024,Solved
N@C_QQE@_WANSagS{B?,15,32,5,6.0193614757,1.0193614757,1.2038722951,Solved
N?G?wpDODC_iKHbC}?_,15,31,5,6.0193523052,1.0193523052,1.2038704610,Solved
N??PXICO`_Z?A]QIQIG,15,30,5,6.0193356351,1.0193356351,1.2038671270,Solved
Ng@@C?hDOq?pAcCHro?,15,29,5,6.0193315759,1.0193315759,1.2038663152,Solved
NK_HaPOHC?@VLQ?]WoG,15,32,5,6.0193261272,1.0193261272,1.2038652254,Solved
N?DC?`G?W[paWpgYEq?,15,31,5,6.0193234438,1.0193234438,1.2038646888,Solved
NGEK`?gO_L@JDS_HiHG,15,31,5,6.0193141858,1.0193141858,1.2038628372,Solved
N??HKDGE_jFGPDkG{B?,15,32,5,6.0193098621,1.0193098621,1.2038619724,Solved
NhG?GeIbAQIQGS@JadO,15,33,5,6.0193057263,1.0193057263,1.2038611453,Solved
N??YCGRAIadPcDYGsq?,15,32,5,6.0192843398,1.0192843398,1.2038568680,Solved
NG?GgOCKXFXBgwuGYg?,15,34,5,6.0192823572,1.0192823572,1.2038564714,Solved
N?EJ_OOHX_Gl_yQESKG,15,33,5,6.0192733419,1.0192733419,1.2038546684,Solved
N?G_OM@QF_EIDkUGOog,15,31,5,6.0192549748,1.0192549748,1.2038509950,Solved
Ni??WcSE@WOHPSGlDCo,15,31,5,6.0192499414,1.0192499414,1.2038499883,Solved
N_C_WggOiA@`Ka_XuA_,15,31,5,6.0192495352,1.0192495352,1.2038499070,Solved
N??SI_oI_VC`PKaPz?_,15,31,5,6.0192480768,1.0192480768,1.2038496154,Solved
N?C_WgoO{FH`WobGuA_,15,34,5,6.0192421776,1.0192421776,1.2038484355,Solved
Ni??WgQKCCpaRAGXdL?,15,32,5,6.0192282246,1.0192282246,1.2038456449,Solved
N?CbcXOQD?AbBIG[OOw,15,31,5,6.0192232246,1.0192232246,1.2038446449,Solved
N??XKeQIIIf@YWpDZO?,15,36,5,6.0192205419,1.0192205419,1.2038441084,Solved
NGC??U@bacEc`QK_hcG,15,30,5,6.0192198505,1.0192198505,1.2038439701,Solved
N??_iAIA_yEMV?gS{B?,15,32,5,6.0192145844,1.0192145844,1.2038429169,Solved
Ni??HGQGc@PMQqFEF`?,15,32,5,6.0192144772,1.0192144772,1.2038428954,Solved
N@GOX@D`F??XELQDQWG,15,31,5,6.0192079450,1.0192079450,1.2038415890,Solved
N?GsaOGCWNCBOhbCyC_,15,32,5,6.0192000956,1.0192000956,1.2038400191,Solved
Ng??gqi_AIhQHSNCADo,15,33,5,6.0191959349,1.0191959349,1.2038391870,Solved
NG??WIRUCGq_QPIREPO,15,31,5,6.0191924526,1.0191924526,1.2038384905,Solved
Ns??GWcCOsCWQkUHKb?,15,31,5,6.0191846282,1.0191846282,1.2038369256,Solved
N?CPP`@_cO?tJKPU]?_,15,31,5,6.0191791877,1.0191791877,1.2038358375,Solved
Nh?_O_H@tDR_OLPoB@W,15,32,5,6.0191772961,1.0191772961,1.2038354592,Solved
NGCOGT?`XWY??jKOpSG,15,30,5,6.0191742705,1.0191742705,1.2038348541,Solved
N@?gAuCOCKcUEKW_r?g,15,31,5,6.0191731210,1.0191731210,1.2038346242,Solved
NG??OcLe?wCqT_gIwH_,15,31,5,6.0191723159,1.0191723159,1.2038344632,Solved
N?COKb_AhIdWh?SDhPO,15,32,5,6.0191690909,1.0191690909,1.2038338182,Solved
NpCGQ_aPC?CZTIAMOwG,15,32,5,6.0191653008,1.0191653008,1.2038330602,Solved
Nh?OOYaeAcGoGT?^@dO,15,33,5,6.0191615655,1.0191615655,1.2038323131,Solved
No?WpCcQCQAFKCOiggo,15,32,5,6.0191513176,1.0191513176,1.2038302635,Solved
