g6,edges,alpha,theta,gap,ratio,theta_ub,status
M?AAD?oU?\TOTON_?,26,5,5.8946865580,0.8946865580,1.1789373116,6.00585287,Solved
M?AAD?oqDSJ_DoTQ?,26,5,5.8946264439,0.8946264439,1.1789252888,6.01579924,Solved
M?AA@BOiCs@sUOTS?,26,5,5.8945909608,0.8945909608,1.1789181922,6.00243837,Solved
M?AADBOJAwJGM_Hh?,27,5,5.8945840390,0.8945840390,1.1789168078,6.01217728,Solved
M?AA@BOBiwM_Eoap?,27,5,5.8945805934,0.8945805934,1.1789161187,6.01827469,Solved
M?AA@BOm?yFOJguO?,28,5,5.8945390739,0.8945390739,1.1789078148,6.01454372,Solved
M?AAD@oXAYBWccBw?,27,5,5.8945255512,0.8945255512,1.1789051102,6.00189142,Solved
M?AAD@omDS@sTO^??,28,5,5.8944699380,0.8944699380,1.1788939876,6.00439964,Solved
M?AADBOIagn?F_Bw?,27,5,5.8944295663,0.8944295663,1.1788859133,6.01161098,Solved
M?AAD@oNBgAwagm_?,28,5,5.8944176134,0.8944176134,1.1788835227,6.00162957,Solved
M?AAD@W[?YbWk_^??,27,5,5.8944131026,0.8944131026,1.1788826205,6.01077015,Solved
M?AAD?oeBG@LFoN_?,26,5,5.8944066495,0.8944066495,1.1788813299,6.01053670,Solved
M?AEB?Wk?{EoXGaP_,27,5,5.8943758431,0.8943758431,1.1788751686,6.00514460,Solved
M?AAD@WKaQawy?N_?,27,5,5.8943674839,0.8943674839,1.1788734968,6.02557576,Solved
M?AAD@OM?ZPSZ?Jg?,26,5,5.8943161281,0.8943161281,1.1788632256,6.00391043,Solved
M?AA@bGXBWUOeCHg_,27,5,5.8942841079,0.8942841079,1.1788568216,6.00745934,Solved
M?AAD@oi`w@[m_TD?,29,5,5.8942692124,0.8942692124,1.1788538425,6.01677891,Solved
M?AAD?oqDSDoTODs?,26,5,5.8942475520,0.8942475520,1.1788495104,6.00328971,Solved
M?AA@BORFOAYeOFo?,26,5,5.8942361134,0.8942361134,1.1788472227,6.01511835,Solved
M?AAD@OM?ZPS^?Jg?,27,5,5.8942253427,0.8942253427,1.1788450685,6.01327667,Solved
M?AAD@oX@w@Ye_Do?,26,5,5.8942110917,0.8942110917,1.1788422183,6.04205517,Solved
M?AA@AW]?uEoN_qP?,28,5,5.8942085531,0.8942085531,1.1788417106,6.00907983,Solved
M?AA@BOT@TZ?M_as?,26,5,5.8941917476,0.8941917476,1.1788383495,6.00330310,Solved
M?AAD@cedcBWFORQ?,28,5,5.8941885447,0.8941885447,1.1788377089,6.00030276,Solved
M?AAD@OL@sCsVO}??,27,5,5.8941778121,0.8941778121,1.1788355624,6.00688081,Solved
M?AAD?oq?[J_UOHc_,25,5,5.8941714453,0.8941714453,1.1788342891,6.00460276,Solved
M?AAD?o\@kZ?VOQY?,28,5,5.8941492211,0.8941492211,1.1788298442,6.00084765,Solved
M?AEB?WHIwAwy?N_?,27,5,5.8940885594,0.8940885594,1.1788177119,6.00654585,Solved
M?AADBOyAqBgJ_Bw?,28,5,5.8940657399,0.8940657399,1.1788131480,6.01179767,Solved
M?AA@bGw?[AqRO^??,26,5,5.8940173240,0.8940173240,1.1788034648,6.00685173,Solved
M?AAD@omDSJ_FoTQ?,29,5,5.8940024322,0.8940024322,1.1788004864,6.01822095,Solved
M?AA@BOi?sDoTSVO?,26,5,5.8939864327,0.8939864327,1.1787972865,6.01277687,Solved
M?AADBOIboHgJ_TS?,27,5,5.8939794968,0.8939794968,1.1787958994,6.00588564,Solved
M?AAD@OZBgTOBwJg?,28,5,5.8939580063,0.8939580063,1.1787916013,6.00209581,Solved
M?AAD?oqAqJ_J_He?,26,5,5.8939181791,0.8939181791,1.1787836358,6.01233766,Solved
M?AAD?s[?k\?A]Fo?,27,5,5.8939121913,0.8939121913,1.1787824383,6.01337345,Solved
M?AAD?W{DSIgN_Bs?,28,5,5.8938799594,0.8938799594,1.1787759919,6.00343326,Solved
M?AAD?cmF_@wEgN_?,27,5,5.8938617622,0.8938617622,1.1787723524,6.02666293,Solved
M?AA@BWmDcEoROqP?,28,5,5.8938429935,0.8938429935,1.1787685987,6.03028108,Solved
M?AAF@SI_]M_m?ig?,28,5,5.8937932886,0.8937932886,1.1787586577,6.01957577,Solved
M?AA@BOuBW@kcoFO?,26,5,5.8937331752,0.8937331752,1.1787466350,6.01266010,Solved
M?AADBOYDcF_BoRQ?,27,5,5.8937322193,0.8937322193,1.1787464439,6.00224976,Solved
M?AAD@WKaQn?F_Hi?,27,5,5.8937175827,0.8937175827,1.1787435165,6.01341582,Solved
M?AEB?WHKav?F_ZA?,27,5,5.8936749548,0.8936749548,1.1787349910,6.00739561,Solved
M?AADBOURoF_J_Hk?,28,5,5.8936635493,0.8936635493,1.1787327099,6.05788192,Solved
M?AA@AWsDcHgBsFo?,27,5,5.8936240882,0.8936240882,1.1787248176,6.01151855,Solved
M?AAD@c\@sBoagEw?,28,5,5.8935706568,0.8935706568,1.1787141314,6.02330859,Solved
M?AAD@WHloEoTO^??,28,5,5.8935581621,0.8935581621,1.1787116324,6.00806567,Solved
M?AADAo]@[@sROm_?,28,5,5.8935496716,0.8935496716,1.1787099343,6.02026296,Solved
M?AAD?oq?{HcN_Bw?,27,5,5.8935184072,0.8935184072,1.1787036814,6.00321322,Solved
M?AAD@OiAwFODoJg?,26,5,5.8934859320,0.8934859320,1.1786971864,6.00123736,Solved
M?AAD?wT?Ubo^?ic?,28,5,5.8934815708,0.8934815708,1.1786963142,6.00039726,Solved
M?AAD@Om@TDoFO^??,27,5,5.8934645189,0.8934645189,1.1786929038,6.01165809,Solved
M?AAD?oyBWIgDoi`?,27,5,5.8934540532,0.8934540532,1.1786908106,6.00061903,Solved
M?AAD@oTBo@wm_ak?,28,5,5.8934410793,0.8934410793,1.1786882159,6.00024659,Solved
M?AAD@oX@w@Ye_Fo?,27,5,5.8934392223,0.8934392223,1.1786878445,6.06020993,Solved
M?AADBOQToBgBgHk?,27,5,5.8934290022,0.8934290022,1.1786858004,6.00785458,Solved
M?AAD@ok`s@[FORS?,28,5,5.8934288416,0.8934288416,1.1786857683,6.02542406,Solved
M?AA@BOJLoUOV?RP?,27,5,5.8933798952,0.8933798952,1.1786759790,6.01339417,Solved
M?AA@BOuBW@kFOcq?,27,5,5.8933427613,0.8933427613,1.1786685523,6.00959766,Solved
M?AAD@oTCsF_AsFo?,27,5,5.8933392375,0.8933392375,1.1786678475,6.01917290,Solved
M?AAD@WHe_uON_Bq?,28,5,5.8933356961,0.8933356961,1.1786671392,6.00105228,Solved
M?AA@AWT@sBWy?Do_,26,5,5.8933275114,0.8933275114,1.1786655023,6.00864522,Solved
M?AADAoFFOEoQXDq?,28,5,5.8932791674,0.8932791674,1.1786558335,6.00690288,Solved
M?AAD@OXDPF_BwJg?,27,5,5.8932345723,0.8932345723,1.1786469145,6.00307242,Solved
M?AA@BOLBoBoqOas?,26,5,5.8932316965,0.8932316965,1.1786463393,6.03344661,Solved
M?AA@AWs@cD_BSVO?,24,5,5.8932209490,0.8932209490,1.1786441898,6.01401582,Solved
M?AAD?Ws@WAXM_HL?,25,5,5.8932207603,0.8932207603,1.1786441521,6.00784940,Solved
M?AAD?oq?eigRWZA?,27,5,5.8932043346,0.8932043346,1.1786408669,6.00596670,Solved
M?AAD@W{AYTOBs^??,29,5,5.8932034897,0.8932034897,1.1786406979,6.00467153,Solved
M?AEB?WHN_@w^?N_?,28,5,5.8931549277,0.8931549277,1.1786309855,6.01032987,Solved
M?AAD@Oy@wCsVON_?,28,5,5.8931387212,0.8931387212,1.1786277442,6.00355824,Solved
M?AAD?w{DSHgF_Bs?,28,5,5.8931217365,0.8931217365,1.1786243473,6.01810884,Solved
M?AAD@OZDSF_BWJg?,27,5,5.8930863855,0.8930863855,1.1786172771,6.00068778,Solved
M?AAD?wX?e|?e_Fo?,27,5,5.8930830879,0.8930830879,1.1786166176,6.04887885,Solved
M?AAD@Oy?yDo^?Jg?,28,5,5.8930591389,0.8930591389,1.1786118278,6.01426581,Solved
M?AAD@Oy@XBgJg^??,28,5,5.8930591301,0.8930591301,1.1786118260,6.00597189,Solved
M?AADBOY@SDoFODQ?,25,5,5.8930420748,0.8930420748,1.1786084150,6.04577203,Solved
M?AAD?sYF_HKFODd?,27,5,5.8930328789,0.8930328789,1.1786065758,6.00707493,Solved
M?AAD@oi`s@sV?TS?,28,5,5.8930222545,0.8930222545,1.1786044509,6.00905131,Solved
M?AAD@Oy@[CsVO^??,28,5,5.8929547635,0.8929547635,1.1785909527,6.02965495,Solved
M?AA@BOL?{@was^??,27,5,5.8929449852,0.8929449852,1.1785889970,6.00721785,Solved
M?AADBOIboDoFODS?,26,5,5.8929364792,0.8929364792,1.1785872958,6.03274891,Solved
M?AAD@W{Dc@wN_RQ?,29,5,5.8929154601,0.8929154601,1.1785830920,6.00580552,Solved
M?AAD?oq?ihgm_N_?,27,5,5.8929154143,0.8929154143,1.1785830829,6.01052176,Solved
M?AADBOIagj_M_Bw?,27,5,5.8929010057,0.8929010057,1.1785802011,6.01902233,Solved
M?AAD@OL@L^?VON_?,28,5,5.8928999009,0.8928999009,1.1785799802,6.01625099,Solved
M?AAD@oibo@sTOF_?,27,5,5.8928758163,0.8928758163,1.1785751633,6.02105233,Solved
M?AA@aH[IYL_m?cb?,28,5,5.8928717919,0.8928717919,1.1785743584,6.01614841,Solved
M?AAD@oibo@sF_TS?,28,5,5.8928678397,0.8928678397,1.1785735679,6.00475254,Solved
M?AAD?Ws?sDoHgXI?,25,5,5.8928606682,0.8928606682,1.1785721336,6.00081078,Solved
M?AAD?oL?yHk}?qK?,28,5,5.8928559936,0.8928559936,1.1785711987,6.08256780,Solved
M?AA@BOTCsTQ^?Jg?,28,5,5.8928559935,0.8928559935,1.1785711987,6.07086966,Solved
M?AAF@SDqwSSk_^??,29,5,5.8928559934,0.8928559934,1.1785711987,6.01233946,Solved
M?AADAou?ZJGN?Hd?,28,5,5.8928559930,0.8928559930,1.1785711986,6.03569493,Solved
M?AA@BOuBgBoBgaq?,27,5,5.8928559928,0.8928559928,1.1785711986,6.04024755,Solved
M?AADBOm?ZIgN?Ih?,28,5,5.8928559926,0.8928559926,1.1785711985,6.02728057,Solved
M?AEB?W\F_AwHgeO_,28,5,5.8928559925,0.8928559925,1.1785711985,6.00318845,Solved
M?`@CbOF?ZN?WS``_,28,5,5.8928559921,0.8928559921,1.1785711984,6.02361830,Solved
M?AAD@ok`s@[UORS?,28,5,5.8928559908,0.8928559908,1.1785711982,6.02716400,Solved
M?AA@BOR?\N_kcm_?,28,5,5.8928559907,0.8928559907,1.1785711981,6.07530479,Solved
M?AAF@SDrgUOgg^??,29,5,5.8928559900,0.8928559900,1.1785711980,6.06114346,Solved
M?AA@aHRRHF_m?ce?,28,5,5.8928559893,0.8928559893,1.1785711979,6.00737258,Solved
M?AA@BOREoBokcJg?,27,5,5.8928559889,0.8928559889,1.1785711978,6.07707023,Solved
M?AA@BOR?\Z?N_kc?,27,5,5.8928559885,0.8928559885,1.1785711977,6.08603298,Solved
M?AA@BOR?\ROkc^??,27,5,5.8928559884,0.8928559884,1.1785711977,6.07233622,Solved
M?AAF@SDqwPSe_yC?,29,5,5.8928559880,0.8928559880,1.1785711976,6.00075408,Solved
M?AAF@SDrgUOgg}??,29,5,5.8928559877,0.8928559877,1.1785711975,6.05945386,Solved
M?AA@BOR?\Bo}?kc?,27,5,5.8928559876,0.8928559876,1.1785711975,6.07948174,Solved
M?AA@aHLIYL_m?cb?,28,5,5.8928559870,0.8928559870,1.1785711974,6.03222231,Solved
M?AA@BOBiwM_e_ap?,27,5,5.8928559870,0.8928559870,1.1785711974,6.02139104,Solved
M?AA@BOR?\UQN_}??,28,5,5.8928559868,0.8928559868,1.1785711974,6.08109852,Solved
M?AAF@Sg_mM_m_ig?,29,5,5.8928559868,0.8928559868,1.1785711974,6.02108153,Solved
M?AADAoX@kAwA{ec?,28,5,5.8928559866,0.8928559866,1.1785711973,6.02317521,Solved
M?AADBOIeoIgN_Jg?,28,5,5.8928559865,0.8928559865,1.1785711973,6.01805442,Solved
M?AA@aHJ@hHgm?cd?,27,5,5.8928559864,0.8928559864,1.1785711973,6.04409725,Solved
M?AAD?oL?y@k}?qK?,27,5,5.8928559861,0.8928559861,1.1785711972,6.09589789,Solved
M?AADBOm?ZJGN?Hh?,28,5,5.8928559858,0.8928559858,1.1785711972,6.02442064,Solved
M?AA@BOR?\QQ}?N_?,27,5,5.8928559853,0.8928559853,1.1785711971,6.08696305,Solved
M?AAF@cEf_EoFoeg?,29,5,5.8928559850,0.8928559850,1.1785711970,6.00580539,Solved
M?AA@BOREoUQJgN_?,28,5,5.8928559849,0.8928559849,1.1785711970,6.07960622,Solved
M?AA@BOR?\J_m_kc?,27,5,5.8928559848,0.8928559848,1.1785711970,6.09098334,Solved
M?AAF@SM?mSS}?N_?,29,5,5.8928559848,0.8928559848,1.1785711970,6.00582411,Solved
M?AA@BOTEoFoJgic?,28,5,5.8928559847,0.8928559847,1.1785711969,6.08093857,Solved
M?AAD?smFOHKFODb?,28,5,5.8928559846,0.8928559846,1.1785711969,6.01375524,Solved
M?AAF@cE_mM_m_eg?,29,5,5.8928559846,0.8928559846,1.1785711969,6.02624549,Solved
M?AEB?WXF_QIL_Fo?,27,5,5.8928559843,0.8928559843,1.1785711969,6.03882198,Solved
M?AA@bGR@LL_i_kc?,27,5,5.8928559840,0.8928559840,1.1785711968,6.02117586,Solved
M?AAF@SDrgUOggFo?,29,5,5.8928559834,0.8928559834,1.1785711967,6.07201056,Solved
M?AA@BOR?\J_e_kc?,26,5,5.8928559834,0.8928559834,1.1785711967,6.08271312,Solved
M?AAF@SDrgFOggm_?,29,5,5.8928559832,0.8928559832,1.1785711966,6.00675124,Solved
M?AAF@SDrgV?i_ig?,29,5,5.8928559832,0.8928559832,1.1785711966,6.00519677,Solved
M?AA@BORCsUQJg^??,28,5,5.8928559831,0.8928559831,1.1785711966,6.06677839,Solved
M?AADAoT@kAwicA{?,28,5,5.8928559831,0.8928559831,1.1785711966,6.02517565,Solved
M?AA@BOR?\Z?F_kc?,26,5,5.8928559829,0.8928559829,1.1785711966,6.08479239,Solved
M?AAF@SDv_Eoi_ig?,29,5,5.8928559828,0.8928559828,1.1785711966,6.00357260,Solved
M?AADBOJ@kJ_UOHg_,27,5,5.8928455841,0.8928455841,1.1785691168,6.01762139,Solved
M?AA@BOZ?{F_eocs?,28,5,5.8928175279,0.8928175279,1.1785635056,6.01592079,Solved
M?AADBOIdcBoROBw?,27,5,5.8928079594,0.8928079594,1.1785615919,6.04856744,Solved
M?AAD?wFQiEoy?ia?,28,5,5.8927862794,0.8927862794,1.1785572559,6.00506047,Solved
M?AA@AWT@SPIL_VO?,25,5,5.8927788981,0.8927788981,1.1785557796,6.00616788,Solved
M?AA@agTCQas{?m_?,27,5,5.8927748255,0.8927748255,1.1785549651,6.01912292,Solved
M?AAD@oIag@[Fo}??,27,5,5.8927705728,0.8927705728,1.1785541146,6.00493313,Solved
M?AA@AW[?eH_Bsm_?,25,5,5.8927574856,0.8927574856,1.1785514971,6.00109909,Solved
M?AAD?oqAa@o^?He?,25,5,5.8927574841,0.8927574841,1.1785514968,6.00287399,Solved
M?AADBOQPg@oFokc?,26,5,5.8927539085,0.8927539085,1.1785507817,6.01194186,Solved
M?AAD?oq?[CqRGCR_,25,5,5.8927009839,0.8927009839,1.1785401968,6.00190285,Solved
M?AAD?wFQi\?N_ia?,29,5,5.8926772678,0.8926772678,1.1785354536,6.01264516,Solved
M?AA@bGw?YEOEcV??,24,5,5.8926514977,0.8926514977,1.1785302995,6.00222354,Solved
M?AAD?w{DcJ_BoRQ?,28,5,5.8926414991,0.8926414991,1.1785282998,6.05913246,Solved
M?AAD@OyAq@sJG^??,27,5,5.8925871692,0.8925871692,1.1785174338,6.00324568,Solved
M?AAD?oXAwBoacEs?,26,5,5.8925647529,0.8925647529,1.1785129506,6.00846502,Solved
M?AAD?oq@Kj_N_UQ?,27,5,5.8925646714,0.8925646714,1.1785129343,6.01081338,Solved
M?AA@aHLAWSPu?m_?,26,5,5.8925645469,0.8925645469,1.1785129094,6.00623751,Solved
M?AA@BOJCUZ?F_Bw?,26,5,5.8924530745,0.8924530745,1.1784906149,6.01081009,Solved
M?AA@AWs@Wj_M_cq?,26,5,5.8924199195,0.8924199195,1.1784839839,6.01829645,Solved
M?AA@AWT@Sf_UOeo?,26,5,5.8924060678,0.8924060678,1.1784812136,6.02032989,Solved
M?AA@_gaU_AeZ?Ba?,24,5,5.8924041804,0.8924041804,1.1784808361,6.00906913,Solved
M?AAF@SM?m]?agN_?,28,5,5.8924031177,0.8924031177,1.1784806235,6.00927242,Solved
M?AAD?oq?ZJGHc\??,25,5,5.8923965981,0.8923965981,1.1784793196,6.01274286,Solved
M?AADAoFFOEoBoRW?,27,5,5.8923927730,0.8923927730,1.1784785546,6.02503579,Solved
M?AADBOK_{@wRSm_?,28,5,5.8923865971,0.8923865971,1.1784773194,6.02051109,Solved
M?AAD?oeBG@\N_Fo?,27,5,5.8923690672,0.8923690672,1.1784738134,6.00091874,Solved
M?AAD?oT@wROakFo?,27,5,5.8923522208,0.8923522208,1.1784704442,6.00667017,Solved
M?AAD?wX?ev?ROF_?,26,5,5.8923007292,0.8923007292,1.1784601458,6.00281816,Solved
M?AA@BODbgQWJgBw?,27,5,5.8922961278,0.8922961278,1.1784592256,6.01021219,Solved
M?AEB?WHKa|?JaDp?,28,5,5.8922808920,0.8922808920,1.1784561784,6.00551606,Solved
M?AAD?oqAXM_DsVO?,27,5,5.8922469797,0.8922469797,1.1784493959,6.00146992,Solved
M?AEB?WHKa|?FoJa?,28,5,5.8920831455,0.8920831455,1.1784166291,6.00096773,Solved
M?AAF@Sa_yBom_gi?,29,5,5.8920583427,0.8920583427,1.1784116685,6.00186509,Solved
M?AEB?WHM_bg^?Ja?,28,5,5.8920149341,0.8920149341,1.1784029868,6.00095984,Solved
M?AAD@ON@[^?VOJg?,29,5,5.8920147918,0.8920147918,1.1784029584,6.01735214,Solved
M?AA@BOJGuBo]?eo?,27,5,5.8918763374,0.8918763374,1.1783752675,6.00864868,Solved
M?AAD?w{DSBg^?Bs?,29,5,5.8917537856,0.8917537856,1.1783507571,6.01053379,Solved
M?AAD?w[?{ROBSVO?,27,5,5.8917414986,0.8917414986,1.1783482997,6.01361445,Solved
M?AAD?oX?sHcVOCt?,26,5,5.8917175891,0.8917175891,1.1783435178,6.00724391,Solved
M?AAD?oq?eHcF_^??,25,5,5.8917104562,0.8917104562,1.1783420912,6.00560387,Solved
M?AAD@wTVOBoicVO?,30,5,5.8917060793,0.8917060793,1.1783412159,6.00828718,Solved
M?AADAoFEoHKM_Fo?,27,5,5.8916914215,0.8916914215,1.1783382843,6.03493650,Solved
M?AAD?oUCsM_AwFo?,26,5,5.8916403282,0.8916403282,1.1783280656,6.00268668,Solved
M?AADAouARBoM_Fo?,28,5,5.8916349995,0.8916349995,1.1783269999,6.02121636,Solved
M?AADBOm?ZJGF_m_?,28,5,5.8916349980,0.8916349980,1.1783269996,6.00040234,Solved
M?AADBOe_ZJGF_m_?,28,5,5.8916349953,0.8916349953,1.1783269991,6.00137264,Solved
M?AADAoX?wBWm_RW?,27,5,5.8916169690,0.8916169690,1.1783233938,6.00715498,Solved
M?AAD?ouAqJ_J_He?,27,5,5.8915951079,0.8915951079,1.1783190216,6.00261419,Solved
M?AAD@omDS@sRO^??,28,5,5.8915391505,0.8915391505,1.1783078301,6.00099430,Solved
M?AAD?W{DSM_DoTQ?,27,5,5.8915358196,0.8915358196,1.1783071639,6.00534583,Solved
M?AA@_gs?wSPBsTH?,26,5,5.8914884607,0.8914884607,1.1782976921,6.00087389,Solved
M?AADAou?\J_M_RW?,28,5,5.8914853595,0.8914853595,1.1782970719,6.00928066,Solved
M?AADBOF@SJG^?Hh?,27,5,5.8914718308,0.8914718308,1.1782943662,6.01469815,Solved
M?AADAouAXDoM_Bw?,28,5,5.8914652948,0.8914652948,1.1782930590,6.00055460,Solved
M?AAD?sXAoPOCsFo?,25,5,5.8913615103,0.8913615103,1.1782723021,6.00092940,Solved
M?AAD?W[@WQPBoXH?,25,5,5.8913399816,0.8913399816,1.1782679963,6.00423236,Solved
M?AA@aHY?kIck_i`?,26,5,5.8912150395,0.8912150395,1.1782430079,6.01199043,Solved
M?AA@agX?sAsaswB?,27,5,5.8911775945,0.8911775945,1.1782355189,6.01233704,Solved
M?AADBOF@cH`Awm_?,26,5,5.8911649279,0.8911649279,1.1782329856,6.00351490,Solved
M?AADBOIaghgN?Bw?,27,5,5.8911378784,0.8911378784,1.1782275757,6.00216044,Solved
M?AADAoY?uHgm_Bw?,28,5,5.8911099384,0.8911099384,1.1782219877,6.00081506,Solved
M?AAD?oUBWHcFoCr?,27,5,5.8911099334,0.8911099334,1.1782219867,6.00173890,Solved
M?AADBOQToDoF_Bw?,27,5,5.8911090416,0.8911090416,1.1782218083,6.00512754,Solved
M?AAD@ON@L^?VON_?,29,5,5.8910824417,0.8910824417,1.1782164883,6.01205015,Solved
M?AA@ags?UI`L_Jc?,26,5,5.8910818197,0.8910818197,1.1782163639,6.01494071,Solved
M?AA@AWT@SPIF_VO?,25,5,5.8910779684,0.8910779684,1.1782155937,6.00646086,Solved
M?AEB?WHKan?FoJa?,28,5,5.8910485185,0.8910485185,1.1782097037,6.00213968,Solved
M?AADBOM@[IgVOi`?,28,5,5.8910472555,0.8910472555,1.1782094511,6.00810814,Solved
M?AA@aHJAYEoi_\G?,27,5,5.8910337861,0.8910337861,1.1782067572,6.00010925,Solved
M?AADBOF@cHHDom_?,26,5,5.8910245101,0.8910245101,1.1782049020,6.00786018,Solved
M?AAD@oBawAwm?ag?,26,5,5.8910003169,0.8910003169,1.1782000634,6.00163319,Solved
M?AAD@oi`s@[^?TD?,29,5,5.8909971111,0.8909971111,1.1781994222,6.00426800,Solved
M?AEB?cm@kA[qGeW?,28,5,5.8909844662,0.8909844662,1.1781968932,6.01545094,Solved
M?AAD@oedcBWBWVO?,28,5,5.8909792684,0.8909792684,1.1781958537,6.02013270,Solved
M?AADBOIdc@[RO^??,27,5,5.8909675566,0.8909675566,1.1781935113,6.00906272,Solved
M?AA@aHXHsZ?Lgec?,29,5,5.8909614626,0.8909614626,1.1781922925,6.00384301,Solved
M?AAD?Ws@kIgHg^??,26,5,5.8909438652,0.8909438652,1.1781887730,6.00040652,Solved
M?AA@aHiEoFOTGDk?,27,5,5.8909405973,0.8909405973,1.1781881195,6.00042894,Solved
M?AADAoFEoEoRWFo?,28,5,5.8908803196,0.8908803196,1.1781760639,6.00180076,Solved
M?ABA_gaOwV?DcoI_,26,5,5.8908265867,0.8908265867,1.1781653173,6.00039237,Solved
M?ABA_gaOwV?DcOJ_,26,5,5.8907752752,0.8907752752,1.1781550550,6.01810321,Solved
M?`@CbOF?ZN?WSd__,28,5,5.8907582896,0.8907582896,1.1781516579,6.00452659,Solved
M?AADBOM?{J_HgUO_,27,5,5.8907511404,0.8907511404,1.1781502281,6.00016215,Solved
M?AADAoFEoHcM_Bw?,27,5,5.8907189153,0.8907189153,1.1781437831,6.03513083,Solved
M?AAD?wXCcbo^?Es?,28,5,5.8907121319,0.8907121319,1.1781424264,6.00644767,Solved
M?AA@agT@[EoAssA_,27,5,5.8906774915,0.8906774915,1.1781354983,6.01956524,Solved
M?AA@BOmDcJ_BoRQ?,27,5,5.8906767389,0.8906767389,1.1781353478,6.01013172,Solved
M?AA@BOJCsIguOi`?,27,5,5.8906698450,0.8906698450,1.1781339690,6.00090766,Solved
M?AA@AWTDSYG^?as?,27,5,5.8906094374,0.8906094374,1.1781218875,6.01451585,Solved
M?AA@BOi?kBgTSN_?,26,5,5.8905879635,0.8905879635,1.1781175927,6.00000127,Solved
M?AA@AWTBoBgasic?,27,5,5.8905490611,0.8905490611,1.1781098122,6.01962952,Solved
M?AA@BOm?{BgJguO?,28,5,5.8904909399,0.8904909399,1.1780981880,6.00504189,Solved
M?AEB?Wk@[@wXG^??,27,5,5.8904820393,0.8904820393,1.1780964079,6.00352198,Solved
M?AEB?W\F_CsBoN_?,28,5,5.8904672884,0.8904672884,1.1780934577,6.01012808,Solved
M?AAD@oKaWV?EoBw?,26,5,5.8904305155,0.8904305155,1.1780861031,6.00591292,Solved
M?AAD?sXDcAYFoVO?,28,5,5.8904125472,0.8904125472,1.1780825094,6.01772010,Solved
M?AAD?wNF_AwROk__,28,5,5.8903589939,0.8903589939,1.1780717988,6.00311794,Solved
M?AAD?oqDSIg^?Ds?,27,5,5.8903227863,0.8903227863,1.1780645573,6.01496410,Solved
M?AAD@oX@wROFoak?,28,5,5.8903206275,0.8903206275,1.1780641255,6.00392884,Solved
M?AAD?wFQiDo}?ia?,29,5,5.8903129096,0.8903129096,1.1780625819,6.00542245,Solved
M?AAD?Ws@[CsFO^??,26,5,5.8902744187,0.8902744187,1.1780548837,6.00622561,Solved
M?AAD@c]@wBoCweg?,28,5,5.8902616310,0.8902616310,1.1780523262,6.00430639,Solved
M?AA@agTDCj_BoN_?,27,5,5.8902486875,0.8902486875,1.1780497375,6.00021613,Solved
M?AADBOQToEoJ_Bw?,27,5,5.8902114642,0.8902114642,1.1780422928,6.00528311,Solved
M?AAD?oX?sN?RGCs_,25,5,5.8902060686,0.8902060686,1.1780412137,6.00165874,Solved
M?AA@aHw?[M_Dk}??,27,5,5.8901824286,0.8901824286,1.1780364857,6.00316942,Solved
M?AA@aHY@KY@\GBp?,27,5,5.8901783079,0.8901783079,1.1780356616,6.00251441,Solved
M?AAD?w[CS@qUOFo?,26,5,5.8901650917,0.8901650917,1.1780330183,6.01331939,Solved
M?AAD@oX?wUOacEs?,26,5,5.8901551058,0.8901551058,1.1780310212,6.01959139,Solved
M?AA@BON?yFOi_TO_,27,5,5.8901412003,0.8901412003,1.1780282401,6.00608463,Solved
M?AA@agTCQfO}?Di?,28,5,5.8901016556,0.8901016556,1.1780203311,6.01119189,Solved
M?AADBOQPwEo^?Hk?,28,5,5.8900930342,0.8900930342,1.1780186068,6.01508782,Solved
M?AADBOK_{Hg}?Bw?,28,5,5.8900881891,0.8900881891,1.1780176378,6.00741448,Solved
M?AAD@OM?ZM_Jgah?,27,5,5.8900108119,0.8900108119,1.1780021624,6.01446283,Solved
M?AADBOF@cH`Dom_?,26,5,5.8900041508,0.8900041508,1.1780008302,6.00836338,Solved
M?AAD@ok`s@sROFo?,28,5,5.8899524464,0.8899524464,1.1779904893,6.01235738,Solved
M?AADBOYDcJ_BoRQ?,27,5,5.8898856977,0.8898856977,1.1779771395,6.01165949,Solved
M?AAD?oT@w@sm_RW?,27,5,5.8898830565,0.8898830565,1.1779766113,6.01411294,Solved
M?AAD@oVDc@wm_RQ?,29,5,5.8898813748,0.8898813748,1.1779762750,6.00684382,Solved
M?AAD@oi`s@[V?TS?,28,5,5.8898434741,0.8898434741,1.1779686948,6.01043271,Solved
M?AAD?oqDSAwN_TQ?,27,5,5.8898362790,0.8898362790,1.1779672558,6.00822938,Solved
M?AA@agwCUBoDkm_?,28,5,5.8898297812,0.8898297812,1.1779659562,6.00774189,Solved
M?AA@BOR@c@sm?qQ?,25,5,5.8897419645,0.8897419645,1.1779483929,6.00536353,Solved
M?AADBOF@cH`m_Bw?,27,5,5.8897292970,0.8897292970,1.1779458594,6.00567053,Solved
M?AAD@ok`s@sUORS?,28,5,5.8897272155,0.8897272155,1.1779454431,6.00130758,Solved
M?AAD?o\@kHKFoA{?,28,5,5.8896998942,0.8896998942,1.1779399788,6.01605257,Solved
M?AA@BOi?s@suOTS?,26,5,5.8896917867,0.8896917867,1.1779383573,6.00544265,Solved
