g6,edges,alpha,theta,gap,ratio,theta_ub,status
L?AAD?WHKom_VO,22,5,5.6962315836,0.6962315836,1.1392463167,5.82183483,Solved
L?AADbGI`LHgi_,23,5,5.6962315830,0.6962315830,1.1392463166,5.80438666,Solved
L?AAD@W[?UtOUO,22,5,5.6962315830,0.6962315830,1.1392463166,5.82161113,Solved
L?AA@agR?]\?gc,22,5,5.6962315822,0.6962315822,1.1392463164,5.80095204,Solved
L?AA@aHiAgN?Dk,22,5,5.6961880732,0.6961880732,1.1392376146,5.82573432,Solved
L?AAD?oTDSBgN_,22,5,5.6961712905,0.6961712905,1.1392342581,5.80713845,Solved
L?AADBOIdoBoBw,23,5,5.6961642672,0.6961642672,1.1392328534,5.83075689,Solved
L?AADBOJ@LZ?N_,23,5,5.6961220791,0.6961220791,1.1392244158,5.80344103,Solved
L?AA@BOBdoFOuO,22,5,5.6960727197,0.6960727197,1.1392145439,5.80500838,Solved
L?AADBOJ?sUOBw,22,5,5.6960423343,0.6960423343,1.1392084669,5.81974267,Solved
L?AAD@WLFOTOTP,23,5,5.6960421662,0.6960421662,1.1392084332,5.80661156,Solved
L?AADBOM?yJ_Aw,22,5,5.6960051884,0.6960051884,1.1392010377,5.81623104,Solved
L?AADAoMAWBgN_,22,5,5.6959438052,0.6959438052,1.1391887610,5.81039050,Solved
L?AAD?w[?UBW\A,22,5,5.6959362354,0.6959362354,1.1391872471,5.80578985,Solved
L?AADBOM?yJ_Bw,23,5,5.6959182738,0.6959182738,1.1391836548,5.80915221,Solved
L?AADAoMAgHgBw,22,5,5.6958950735,0.6958950735,1.1391790147,5.81798105,Solved
L?AAD?s[?UBom?,21,5,5.6958313922,0.6958313922,1.1391662784,5.81611438,Solved
L?AA@agw?w@wM_,21,5,5.6958238087,0.6958238087,1.1391647617,5.81698293,Solved
L?AA@aHw?km_]?,22,5,5.6957531989,0.6957531989,1.1391506398,5.80786238,Solved
L?AADAoFBo@wL_,22,5,5.6957417195,0.6957417195,1.1391483439,5.80634716,Solved
L?AAD?oFFOAwi_,21,5,5.6957408715,0.6957408715,1.1391481743,5.80800600,Solved
L?AADAoU?{@wM_,22,5,5.6957318573,0.6957318573,1.1391463715,5.83708073,Solved
L?AA@bGw?wAqm_,22,5,5.6956913371,0.6956913371,1.1391382674,5.81210547,Solved
L?AEB?WHKam_]?,22,5,5.6956810117,0.6956810117,1.1391362023,5.80177341,Solved
L?AAD?wFF_@wk_,22,5,5.6956229260,0.6956229260,1.1391245852,5.82862415,Solved
L?AADAoU@wHge_,22,5,5.6955629222,0.6955629222,1.1391125844,5.82112088,Solved
L?AADBOJDcFOBw,23,5,5.6955525134,0.6955525134,1.1391105027,5.81332534,Solved
L?AADBOmAw@wFO,23,5,5.6955341657,0.6955341657,1.1391068331,5.81395197,Solved
L?AADBOY@WAgBo,20,5,5.6955258920,0.6955258920,1.1391051784,5.80409818,Solved
L?AAD?wLEOAhm_,22,5,5.6955212464,0.6955212464,1.1391042493,5.80188445,Solved
L?AAD?oFFOAwm_,22,5,5.6954856092,0.6954856092,1.1390971218,5.80463681,Solved
L?AAD?wFF_@wm_,23,5,5.6954628681,0.6954628681,1.1390925736,5.81182860,Solved
L?AADBOY@W@wFO,21,5,5.6954361892,0.6954361892,1.1390872378,5.80680565,Solved
L?AAD?Ws?sDoHk,21,5,5.6954036159,0.6954036159,1.1390807232,5.80166726,Solved
L?AADAoY?kJ_FO,21,5,5.6953950821,0.6953950821,1.1390790164,5.81945480,Solved
L?AADAoY?wIgm_,22,5,5.6953825591,0.6953825591,1.1390765118,5.80126728,Solved
L?AADBOK_{@wm_,23,5,5.6953416193,0.6953416193,1.1390683239,5.80142003,Solved
L?AAD?w[?YBom_,22,5,5.6953324722,0.6953324722,1.1390664944,5.81761680,Solved
L?AA@aHkBOHg\G,22,5,5.6953287227,0.6953287227,1.1390657445,5.83898123,Solved
L?AA@AOU@TN_m_,22,5,5.6953287219,0.6953287219,1.1390657444,5.80259377,Solved
L?AAD?oq@wHcLC,21,5,5.6953287218,0.6953287218,1.1390657444,5.82381679,Solved
L?AA@AOFBoDSm_,21,5,5.6953287213,0.6953287213,1.1390657443,5.80664784,Solved
L?AAD?Ws@LIg\?,21,5,5.6953287211,0.6953287211,1.1390657442,5.81908883,Solved
L?AA@aHw@oHg\G,22,5,5.6953287208,0.6953287208,1.1390657442,5.80928801,Solved
L?AA@BOR@cDS}?,21,5,5.6953287207,0.6953287207,1.1390657441,5.83324228,Solved
L?AA@AOFAoDSm_,20,5,5.6953287206,0.6953287206,1.1390657441,5.81991340,Solved
L?AA@AOuBPFON_,22,5,5.6953287205,0.6953287205,1.1390657441,5.80587587,Solved
L?AA@AOq@g@kVO,20,5,5.6953287204,0.6953287204,1.1390657441,5.81798492,Solved
L?AADBOQPgF_HK,21,5,5.6953287201,0.6953287201,1.1390657440,5.80906117,Solved
L?AA@AOq?wBoZG,20,5,5.6953287200,0.6953287200,1.1390657440,5.81131133,Solved
L?AA@BOi@cIgDs,21,5,5.6953287200,0.6953287200,1.1390657440,5.84111387,Solved
L?AA@AOq@WPWBw,20,5,5.6953287198,0.6953287198,1.1390657440,5.81217682,Solved
L?AAD?Ws?yKc^?,22,5,5.6953287197,0.6953287197,1.1390657439,5.80741442,Solved
L?AA@aHwAYN?\G,23,5,5.6953287196,0.6953287196,1.1390657439,5.80164548,Solved
L?AAD?oq?il_RW,22,5,5.6953287194,0.6953287194,1.1390657439,5.82138942,Solved
L?AA@AOq@sHcJg,21,5,5.6953287192,0.6953287192,1.1390657438,5.80848570,Solved
L?AA@_gaQ`EQ}?,21,5,5.6953287191,0.6953287191,1.1390657438,5.81941024,Solved
L?AA@AOUDSHcJg,21,5,5.6953287190,0.6953287190,1.1390657438,5.81289003,Solved
L?AA@BOi?wEoTC,20,5,5.6953287189,0.6953287189,1.1390657438,5.80953253,Solved
L?AA@BOi?wDcVO,21,5,5.6953287189,0.6953287189,1.1390657438,5.80483106,Solved
L?AADBOQPgD_HK,20,5,5.6953287188,0.6953287188,1.1390657438,5.80842352,Solved
L?AAD?oUCTJGm_,22,5,5.6953287188,0.6953287188,1.1390657438,5.80775122,Solved
L?AA@BOi@XIg^?,22,5,5.6953287188,0.6953287188,1.1390657438,5.80552054,Solved
L?AA@BOR@TUO}?,22,5,5.6953287186,0.6953287186,1.1390657437,5.81318136,Solved
L?AAD@OJEoDcVO,22,5,5.6953287186,0.6953287186,1.1390657437,5.82528977,Solved
L?AA@BOi?[HgqO,20,5,5.6953287183,0.6953287183,1.1390657437,5.80677699,Solved
L?AAD?oLAoHcqK,21,5,5.6953287182,0.6953287182,1.1390657436,5.81838934,Solved
L?AAD@oRCT@wZ?,22,5,5.6953287179,0.6953287179,1.1390657436,5.82101652,Solved
L?AAD?oq?[DoRO,20,5,5.6953287179,0.6953287179,1.1390657436,5.82657404,Solved
L?AA@AOyAwBgZG,22,5,5.6953287176,0.6953287176,1.1390657435,5.80965197,Solved
L?AA@AOq@sDsZG,22,5,5.6953287176,0.6953287176,1.1390657435,5.80159670,Solved
L?AA@AOqDS@kJg,21,5,5.6953287174,0.6953287174,1.1390657435,5.80447879,Solved
L?AA@BOLCeAwA{,22,5,5.6953287173,0.6953287173,1.1390657435,5.82061733,Solved
L?AA@AOT?{TOJg,21,5,5.6953287172,0.6953287172,1.1390657434,5.81079288,Solved
L?AA@BOi?\HgqO,21,5,5.6953287168,0.6953287168,1.1390657434,5.81182528,Solved
L?AA@AOq@wHcN_,21,5,5.6953287167,0.6953287167,1.1390657433,5.81423415,Solved
L?AA@AOq?s@sZG,20,5,5.6953287167,0.6953287167,1.1390657433,5.80660243,Solved
L?AAD?Ws@KM_TO,20,5,5.6953287166,0.6953287166,1.1390657433,5.81038318,Solved
L?AA@bGwAYEc^?,23,5,5.6953287165,0.6953287165,1.1390657433,5.81578469,Solved
L?AA@AOFFOBoZG,21,5,5.6953287164,0.6953287164,1.1390657433,5.81906671,Solved
L?AA@BOLCUAwco,21,5,5.6953287162,0.6953287162,1.1390657432,5.80776610,Solved
L?AA@BOJEoEocc,21,5,5.6953287162,0.6953287162,1.1390657432,5.81346292,Solved
L?AA@AOTCsDSN_,21,5,5.6953287162,0.6953287162,1.1390657432,5.81520993,Solved
L?AA@BOTCcF_Ik,21,5,5.6953287161,0.6953287161,1.1390657432,5.80795242,Solved
L?AADBOKaiAwiB,23,5,5.6953287160,0.6953287160,1.1390657432,5.81274006,Solved
L?AA@BOi@XJ_VO,22,5,5.6953287160,0.6953287160,1.1390657432,5.81080528,Solved
L?AA@AOq@gBgRW,20,5,5.6953287160,0.6953287160,1.1390657432,5.81624676,Solved
L?AA@aHw?]L_XG,22,5,5.6953287159,0.6953287159,1.1390657432,5.81407141,Solved
L?AA@_gaQY]?\C,22,5,5.6953287159,0.6953287159,1.1390657432,5.80400686,Solved
L?AADBOKaiAwBw,23,5,5.6953287159,0.6953287159,1.1390657432,5.80060170,Solved
L?AA@AOu@TL_m_,22,5,5.6953287158,0.6953287158,1.1390657432,5.80348371,Solved
L?AA@BOLFOQWDq,22,5,5.6953287158,0.6953287158,1.1390657432,5.81782953,Solved
L?AA@AWs@Wm_m_,22,5,5.6953287158,0.6953287158,1.1390657432,5.80569254,Solved
L?AAD@OXCTDoBw,22,5,5.6953287157,0.6953287157,1.1390657431,5.82959966,Solved
L?AADBOQRgF_HK,22,5,5.6953287157,0.6953287157,1.1390657431,5.82145120,Solved
L?AA@AOFAoDSe_,19,5,5.6953287156,0.6953287156,1.1390657431,5.81194913,Solved
L?AA@BOi?[J_TC,20,5,5.6953287156,0.6953287156,1.1390657431,5.80736373,Solved
L?AA@AOTDSDsN_,22,5,5.6953287156,0.6953287156,1.1390657431,5.80730994,Solved
L?AA@AOU@TJ_m_,21,5,5.6953287154,0.6953287154,1.1390657431,5.81465897,Solved
L?AA@BOTDoEoIk,22,5,5.6953287150,0.6953287150,1.1390657430,5.81022749,Solved
L?AADBOKaiAwRS,23,5,5.6953287150,0.6953287150,1.1390657430,5.80404640,Solved
L?AADBOKaiAwB[,23,5,5.6953287150,0.6953287150,1.1390657430,5.81247303,Solved
L?AAD?WHM_F_VO,21,5,5.6953287149,0.6953287149,1.1390657430,5.82157688,Solved
L?AAD?WHM_Jg^?,22,5,5.6953287149,0.6953287149,1.1390657430,5.82399828,Solved
L?AA@BOL?UQWDo,20,5,5.6953287149,0.6953287149,1.1390657430,5.82024169,Solved
L?AAD@OXCT@wJg,22,5,5.6953287149,0.6953287149,1.1390657430,5.82236401,Solved
L?AA@BOi?kF_TC,20,5,5.6953287148,0.6953287148,1.1390657430,5.81063642,Solved
L?AA@_gaU_Hg\C,21,5,5.6953287148,0.6953287148,1.1390657430,5.81105629,Solved
L?AADBOL?k\?TO,21,5,5.6953287146,0.6953287146,1.1390657429,5.81396462,Solved
L?AADBOKaiAwAN,23,5,5.6953287146,0.6953287146,1.1390657429,5.80404869,Solved
L?AA@_gkBgXGRS,22,5,5.6953287146,0.6953287146,1.1390657429,5.80830148,Solved
L?AA@AWTFOHgaS,21,5,5.6953287146,0.6953287146,1.1390657429,5.80881067,Solved
L?AAD?sYCcaw\?,22,5,5.6953287146,0.6953287146,1.1390657429,5.83642738,Solved
L?AA@AOUDSDsZG,22,5,5.6953287145,0.6953287145,1.1390657429,5.80965362,Solved
L?AAD?oq@ghc^?,22,5,5.6953287145,0.6953287145,1.1390657429,5.81809821,Solved
L?AA@AOU@TRO^?,21,5,5.6953287145,0.6953287145,1.1390657429,5.80317703,Solved
L?AA@AOFFOFoZG,22,5,5.6953287144,0.6953287144,1.1390657429,5.80270794,Solved
L?AA@AOq@wFoZG,22,5,5.6953287143,0.6953287143,1.1390657429,5.80260966,Solved
L?AA@AOq?sDsZG,21,5,5.6953287143,0.6953287143,1.1390657429,5.81280607,Solved
L?AA@AOuBPDom_,22,5,5.6953287143,0.6953287143,1.1390657429,5.80159071,Solved
L?AA@AOuBPF_N_,22,5,5.6953287142,0.6953287142,1.1390657428,5.80554706,Solved
L?AAD?wXCcAwL_,21,5,5.6953287142,0.6953287142,1.1390657428,5.81229753,Solved
L?AA@BOLCeAwBw,22,5,5.6953287142,0.6953287142,1.1390657428,5.81218733,Solved
L?AADBOL?kHITO,21,5,5.6953287142,0.6953287142,1.1390657428,5.82123448,Solved
L?AA@BOR@cAwTO,20,5,5.6953287141,0.6953287141,1.1390657428,5.80529186,Solved
L?AAD?oq?[DoRW,21,5,5.6953287140,0.6953287140,1.1390657428,5.82375323,Solved
L?AAD@oRCTL_Bw,23,5,5.6953287140,0.6953287140,1.1390657428,5.82103956,Solved
L?AA@_gaQ`V?JA,20,5,5.6953287140,0.6953287140,1.1390657428,5.80595747,Solved
L?AA@ag[CcHGas,21,5,5.6953287139,0.6953287139,1.1390657428,5.83434619,Solved
L?AAD?oeBGBgEQ,20,5,5.6953287139,0.6953287139,1.1390657428,5.81377454,Solved
L?AA@aHw?[L_XG,21,5,5.6953287138,0.6953287138,1.1390657428,5.80754809,Solved
L?AA@AOq@wBoZG,21,5,5.6953287138,0.6953287138,1.1390657428,5.81143432,Solved
L?AA@BOT@TUO^?,22,5,5.6953287137,0.6953287137,1.1390657427,5.81263689,Solved
L?AA@AWs@WEoca,20,5,5.6953287137,0.6953287137,1.1390657427,5.81361859,Solved
L?AADBOKdSAwTQ,23,5,5.6953287137,0.6953287137,1.1390657427,5.82052799,Solved
L?AA@AOq@gJgRW,21,5,5.6953287137,0.6953287137,1.1390657427,5.81379408,Solved
L?AA@AOq@wDoZG,21,5,5.6953287135,0.6953287135,1.1390657427,5.80095520,Solved
L?AA@AOq?sHcJg,20,5,5.6953287135,0.6953287135,1.1390657427,5.80421480,Solved
L?AADBOY@cAwTO,21,5,5.6953287135,0.6953287135,1.1390657427,5.80751068,Solved
L?AAD@oR?VTOy?,22,5,5.6953287134,0.6953287134,1.1390657427,5.81230711,Solved
L?AA@BOLCeAwYB,22,5,5.6953287134,0.6953287134,1.1390657427,5.83092682,Solved
L?AA@AOq?w@oZG,19,5,5.6953287134,0.6953287134,1.1390657427,5.81466359,Solved
L?AA@bGw?YF_LG,21,5,5.6953287134,0.6953287134,1.1390657427,5.83566002,Solved
L?AA@AOy?{DoZG,22,5,5.6953287134,0.6953287134,1.1390657427,5.80508541,Solved
L?AA@AOq?wDoZG,20,5,5.6953287133,0.6953287133,1.1390657427,5.80136018,Solved
L?AA@_gkCQI_BS,19,5,5.6953287133,0.6953287133,1.1390657427,5.81859895,Solved
L?AA@BOLFOAwco,21,5,5.6953287132,0.6953287132,1.1390657426,5.83128922,Solved
L?AAD?oq?ZL_DS,21,5,5.6953287132,0.6953287132,1.1390657426,5.82051513,Solved
L?AAD?sYCcM_Ds,22,5,5.6953287132,0.6953287132,1.1390657426,5.84180377,Solved
L?AADBOJ?VL_i_,22,5,5.6953287132,0.6953287132,1.1390657426,5.82376147,Solved
L?AA@AOU@wDSm_,21,5,5.6953287130,0.6953287130,1.1390657426,5.80587878,Solved
L?AA@BOi?[Ia^?,21,5,5.6953287129,0.6953287129,1.1390657426,5.81411124,Solved
L?AA@ag[DcXGas,23,5,5.6953287128,0.6953287128,1.1390657426,5.82744175,Solved
L?AA@BOJ?V\?qO,21,5,5.6953287128,0.6953287128,1.1390657426,5.81937711,Solved
L?AA@BOi@XHgVO,22,5,5.6953287127,0.6953287127,1.1390657425,5.81263237,Solved
L?AAD?WHM_Bg^?,21,5,5.6953287126,0.6953287126,1.1390657425,5.82920255,Solved
L?AAD?oUDSHKAw,21,5,5.6953287126,0.6953287126,1.1390657425,5.81656424,Solved
L?AAD?sYCcAw\?,21,5,5.6953287126,0.6953287126,1.1390657425,5.82981317,Solved
L?AAD?oeBGBHVO,21,5,5.6953287125,0.6953287125,1.1390657425,5.81891859,Solved
L?AA@BOi?wBoTC,20,5,5.6953287125,0.6953287125,1.1390657425,5.80467027,Solved
L?AA@_gkAgXGRS,21,5,5.6953287124,0.6953287124,1.1390657425,5.81084866,Solved
L?AADBOKaiAwqC,22,5,5.6953287123,0.6953287123,1.1390657425,5.80127717,Solved
L?AA@BOqBg@kVO,22,5,5.6953287122,0.6953287122,1.1390657424,5.80375160,Solved
L?AAD?oLAoHcaK,20,5,5.6953287120,0.6953287120,1.1390657424,5.82928492,Solved
L?AADBOL?kTOTP,22,5,5.6953287119,0.6953287119,1.1390657424,5.82175533,Solved
L?AA@ag[CcHGAs,20,5,5.6953287119,0.6953287119,1.1390657424,5.84798481,Solved
L?AA@_gkCQI_RS,20,5,5.6953287118,0.6953287118,1.1390657424,5.82160768,Solved
L?AB?qQUAWCky?,22,5,5.6952745107,0.6952745107,1.1390549021,5.82003145,Solved
L?AAD@Oi?wDoFo,21,5,5.6952236188,0.6952236188,1.1390447238,5.80779186,Solved
L?AAD?sYCcHgm?,21,5,5.6951399302,0.6951399302,1.1390279860,5.81106937,Solved
L?AAD?w[?]Boe_,22,5,5.6951115542,0.6951115542,1.1390223108,5.82537665,Solved
L?AAD@OM@[M_Bw,22,5,5.6950974878,0.6950974878,1.1390194976,5.81257737,Solved
L?AAD?w[?]Bom_,23,5,5.6950935040,0.6950935040,1.1390187008,5.81159470,Solved
L?AAD@oI_wZ?Bg,21,5,5.6950741381,0.6950741381,1.1390148276,5.80662174,Solved
L?AA@AWs@[FOBs,22,5,5.6950666223,0.6950666223,1.1390133245,5.80045020,Solved
L?AAD?sY?kBW{?,21,5,5.6950501832,0.6950501832,1.1390100366,5.80655455,Solved
L?AADBOI`w@wm?,22,5,5.6950374058,0.6950374058,1.1390074812,5.83411831,Solved
L?AAD@OM@[TOBw,22,5,5.6949121355,0.6949121355,1.1389824271,5.80037942,Solved
L?AADAoMAwHgN_,23,5,5.6948038984,0.6948038984,1.1389607797,5.81953831,Solved
L?AAD?Ws?Ydom_,22,5,5.6948008212,0.6948008212,1.1389601642,5.80604791,Solved
L?AAD?w[?k@q\?,21,5,5.6947415476,0.6947415476,1.1389483095,5.80681885,Solved
L?AA@BOi?{FOBw,22,5,5.6946564694,0.6946564694,1.1389312939,5.80101060,Solved
L?AAD?wT?y\?Bo,22,5,5.6946430769,0.6946430769,1.1389286154,5.81421306,Solved
L?AAD@OM?ZUOJg,22,5,5.6945746180,0.6945746180,1.1389149236,5.80976252,Solved
L?AA@AWs?{FOBs,22,5,5.6945698739,0.6945698739,1.1389139748,5.80008668,Solved
L?AAD@OM@[M_ig,22,5,5.6945450133,0.6945450133,1.1389090027,5.81474627,Solved
L?AADAoFFOFODq,23,5,5.6945372635,0.6945372635,1.1389074527,5.80869614,Solved
L?AA@ag[?YJ_ga,21,5,5.6945029125,0.6945029125,1.1389005825,5.81153532,Solved
L?AADAoLAoHgm_,22,5,5.6944843107,0.6944843107,1.1388968621,5.80129183,Solved
L?AADAoM?wJgBw,23,5,5.6944364982,0.6944364982,1.1388872996,5.80410370,Solved
L?AA@AOQBgAqTO,19,5,5.6943622923,0.6943622923,1.1388724585,5.80707257,Solved
L?AA@AOQ@gIgDs,19,5,5.6943622892,0.6943622892,1.1388724578,5.81135269,Solved
L?AAD?wVAiTO{?,23,5,5.6942912504,0.6942912504,1.1388582501,5.80581074,Solved
L?AADBOJ@LFO}?,23,5,5.6942576486,0.6942576486,1.1388515297,5.81672746,Solved
L?AAD@oX?wUOac,21,5,5.6942142789,0.6942142789,1.1388428558,5.80654285,Solved
L?AAD?wUAiTOF_,22,5,5.6941797446,0.6941797446,1.1388359489,5.83919321,Solved
L?AAD@ON@[M_ig,23,5,5.6941377374,0.6941377374,1.1388275475,5.81285886,Solved
L?AADbGY?wEOHg,21,5,5.6941077328,0.6941077328,1.1388215466,5.81681299,Solved
L?AAD_sYCSI`i_,22,5,5.6941017325,0.6941017325,1.1388203465,5.85280704,Solved
L?AADBOM?]J_RO,22,5,5.6940690215,0.6940690215,1.1388138043,5.80548738,Solved
L?AAD@OMAYUON_,22,5,5.6937810775,0.6937810775,1.1387562155,5.80773987,Solved
L?AADBOFFODoHg,22,5,5.6936926602,0.6936926602,1.1387385320,5.80798271,Solved
L?AADBOMAwHgBw,23,5,5.6936229226,0.6936229226,1.1387245845,5.80196984,Solved
L?AAD@WKbW]?RS,23,5,5.6936137975,0.6936137975,1.1387227595,5.80590999,Solved
L?AAD?wT@[J_Ic,22,5,5.6935037229,0.6935037229,1.1387007446,5.82410106,Solved
L?AAD?W\DSIgy?,22,5,5.6934905811,0.6934905811,1.1386981162,5.80587276,Solved
L?AB?qQUAWCkm?,22,5,5.6934597714,0.6934597714,1.1386919543,5.81860401,Solved
L?AAD@oI_w@s}?,22,5,5.6932990222,0.6932990222,1.1386598044,5.81302619,Solved
L?AA@b_DnOBo\?,23,5,5.6932224697,0.6932224697,1.1386444939,5.80133331,Solved
L?AADb_M?k@s\?,22,5,5.6932008477,0.6932008477,1.1386401695,5.82537716,Solved
L?AE@b_K_w@w]?,22,5,5.6930934836,0.6930934836,1.1386186967,5.80079846,Solved
L?AADBOM@[L_Bg,22,5,5.6930278598,0.6930278598,1.1386055720,5.80263738,Solved
L?AAD?wTCSm_N_,23,5,5.6930275424,0.6930275424,1.1386055085,5.80911963,Solved
L?AADb_R@cAoBg,21,5,5.6930125998,0.6930125998,1.1386025200,5.81058854,Solved
L?AAD@OM@[UOBw,22,5,5.6929806709,0.6929806709,1.1385961342,5.81877492,Solved
L?AAF@Sa`oM_gg,22,5,5.6929360822,0.6929360822,1.1385872164,5.81166696,Solved
L?AAD@oRBoBoBw,23,5,5.6929339195,0.6929339195,1.1385867839,5.80120902,Solved
L?AA@AWT@sF_as,22,5,5.6929338039,0.6929338039,1.1385867608,5.81053126,Solved
L?AA@AWVBoIgi`,23,5,5.6929326571,0.6929326571,1.1385865314,5.80823293,Solved
L?AAD?wUQiTOu?,23,5,5.6928848724,0.6928848724,1.1385769745,5.81827923,Solved
L?AADbGLFOFODg,23,5,5.6928236564,0.6928236564,1.1385647313,5.85741196,Solved
L?AAD@ON@sM_ig,23,5,5.6928235543,0.6928235543,1.1385647109,5.81331944,Solved
L?AAD?sY?k]?Fo,22,5,5.6928228073,0.6928228073,1.1385645615,5.80802161,Solved
L?AB?qQUAWCk}?,23,5,5.6927801097,0.6927801097,1.1385560219,5.81191340,Solved
L?AADb_I_[J?FG,21,5,5.6927151789,0.6927151789,1.1385430358,5.80073279,Solved
L?AADAoY?wHgBg,21,5,5.6926988409,0.6926988409,1.1385397682,5.80161944,Solved
L?AADAoMAwBgBw,23,5,5.6926733661,0.6926733661,1.1385346732,5.81543313,Solved
L?AADAoUAYL_m_,23,5,5.6926318366,0.6926318366,1.1385263673,5.80536028,Solved
L?AADBOF@SN?Hg,21,5,5.6926174190,0.6926174190,1.1385234838,5.82101139,Solved
L?AAD?wT?]]?RO,22,5,5.6925845989,0.6925845989,1.1385169198,5.82230008,Solved
L?AADAoFBoHge_,22,5,5.6924932911,0.6924932911,1.1384986582,5.82788993,Solved
L?AA@agw?s@wN?,21,5,5.6924442765,0.6924442765,1.1384888553,5.80513558,Solved
L?AADBOVBoBgBw,24,5,5.6924399819,0.6924399819,1.1384879964,5.80921995,Solved
L?AADb_M?[J_Dg,22,5,5.6923429676,0.6923429676,1.1384685935,5.81749118,Solved
L?AA@aHMBHEoea,23,5,5.6923417766,0.6923417766,1.1384683553,5.81854743,Solved
L?AA@AW{?]FOJ_,22,5,5.6922429674,0.6922429674,1.1384485935,5.80040380,Solved
L?AAD?wX?erOy?,22,5,5.6922095292,0.6922095292,1.1384419058,5.81630978,Solved
L?AA@agX?sPI]?,21,5,5.6921811792,0.6921811792,1.1384362358,5.80022388,Solved
L?AADAoU@wHgi_,22,5,5.6921502951,0.6921502951,1.1384300590,5.82626854,Solved
L?AAD?wV?m\?TO,23,5,5.6921103265,0.6921103265,1.1384220653,5.82587805,Solved
L?AAD?wU?mTOF_,22,5,5.6920669322,0.6920669322,1.1384133864,5.80054267,Solved
L?AA@qoRDCj_L_,23,5,5.6920161931,0.6920161931,1.1384032386,5.84025944,Solved
L?AAF@Sg`oJ_iG,22,5,5.6919554294,0.6919554294,1.1383910859,5.80898420,Solved
L?AAD@WKaYBoe_,22,5,5.6919532464,0.6919532464,1.1383906493,5.80380436,Solved
L?AAD@Oy?{Aw^?,23,5,5.6919511706,0.6919511706,1.1383902341,5.81028009,Solved
L?AAD@WKaYBom_,23,5,5.6918959268,0.6918959268,1.1383791854,5.80709836,Solved
L?AADAoLAwHgm_,23,5,5.6918755504,0.6918755504,1.1383751101,5.80450173,Solved
L?AADAoy@sBoDs,24,5,5.6918753920,0.6918753920,1.1383750784,5.81086625,Solved
L?AADBOF@SUOBw,22,5,5.6917933127,0.6917933127,1.1383586625,5.81915292,Solved
L?AAD@oR?sTOTO,21,5,5.6917421502,0.6917421502,1.1383484300,5.81056133,Solved
L?AAD?wTAY@w{@,23,5,5.6917123833,0.6917123833,1.1383424767,5.81434296,Solved
L?AAD?s[?UBo}?,22,5,5.6917052087,0.6917052087,1.1383410417,5.81354155,Solved
L?AADAoU@wHgm_,23,5,5.6916602337,0.6916602337,1.1383320467,5.82217293,Solved
L?AADAoY?[Awe_,21,5,5.6915279540,0.6915279540,1.1383055908,5.80015499,Solved
L?AAD?wX?e|?ec,23,5,5.6914755611,0.6914755611,1.1382951122,5.81302332,Solved
L?AB?qQTBOV?PW,22,5,5.6913990711,0.6913990711,1.1382798142,5.82747804,Solved
L?AADb_M?k@s^?,23,5,5.6913734279,0.6913734279,1.1382746856,5.82630712,Solved
L?AAD?wX?el_Fo,23,5,5.6913065705,0.6913065705,1.1382613141,5.81636044,Solved
L?AADBOJ?{N?Hg,22,5,5.6912889373,0.6912889373,1.1382577875,5.80521389,Solved
L?AAD?wTOmJ_yA,24,5,5.6912131615,0.6912131615,1.1382426323,5.82279609,Solved
L?AAD?wT@[M_ic,23,5,5.6911848198,0.6911848198,1.1382369640,5.80443580,Solved
L?AA@agX?sPIN?,21,5,5.6911753887,0.6911753887,1.1382350777,5.80493954,Solved
L?AAD?w[?Um_Fo,23,5,5.6911304555,0.6911304555,1.1382260911,5.82942964,Solved
L?AAD@oX@w@[Fo,23,5,5.6911292360,0.6911292360,1.1382258472,5.81960301,Solved
L?AAD?oU?kHKN_,21,5,5.6910247956,0.6910247956,1.1382049591,5.80215133,Solved
L?AA@aHY?kV?M_,21,5,5.6909672431,0.6909672431,1.1381934486,5.81185706,Solved
L?AAD@omDcJ_RQ,24,5,5.6909220062,0.6909220062,1.1381844012,5.82254835,Solved
L?AAD?wFQiBoia,24,5,5.6908127140,0.6908127140,1.1381625428,5.83606474,Solved
L?AAD?wTDSHgu?,22,5,5.6908030133,0.6908030133,1.1381606027,5.80901839,Solved
L?AA@agw?s@wJ_,21,5,5.6907081438,0.6907081438,1.1381416288,5.80929373,Solved
L?AADBOY@WBODo,20,5,5.6906850825,0.6906850825,1.1381370165,5.80233622,Solved
L?`@CbOM@WGW@w,21,5,5.6906755871,0.6906755871,1.1381351174,5.81657249,Solved
L?AAD@WKaQfOF_,22,5,5.6906507531,0.6906507531,1.1381301506,5.82161978,Solved
L?AADb_M?[J_FG,22,5,5.6906373071,0.6906373071,1.1381274614,5.82549689,Solved
L?AAD?wT?mJgyA,24,5,5.6905383200,0.6905383200,1.1381076640,5.80389174,Solved
L?AA@aHX@w\?Dg,22,5,5.6905367304,0.6905367304,1.1381073461,5.81098071,Solved
L?AA@_gaQgYC}?,21,5,5.6903224195,0.6903224195,1.1380644839,5.80822091,Solved
L?AADBOX?kN?cc,21,5,5.6903224174,0.6903224174,1.1380644835,5.81682992,Solved
L?AA@_gsEQJ_BS,21,5,5.6903224161,0.6903224161,1.1380644832,5.80145539,Solved
L?AA@BOTDcAwBw,22,5,5.6903224135,0.6903224135,1.1380644827,5.80708764,Solved
