g6,edges,alpha,theta,gap,ratio,status
L??G`SsSAKONic,23,5,5.5771811787,0.5771811787,1.1154362357,Solved
L??G`Ss_YKHQkB,23,5,5.5898216339,0.5898216339,1.1179643268,Solved
L??G`Ss_YSGqkB,23,5,5.5922846385,0.5922846385,1.1184569277,Solved
L??G`Ss_iSGikB,23,5,5.6214551488,0.6214551488,1.1242910298,Solved
L??G`Ss`QgHUia,24,5,5.5624572507,0.5624572507,1.1124914501,Solved
L??G`Ss`aahShB,24,5,5.6208677672,0.6208677672,1.1241735534,Solved
L??G`Ss`b_GMab,23,5,5.5877352362,0.5877352362,1.1175470472,Solved
L??G`SsdQTWo}?,25,5,5.4528638216,0.4528638216,1.0905727643,Solved
L??G`SspciHT}?,26,5,5.4323363929,0.4323363929,1.0864672786,Solved
L??G`SwOK_k``c,21,5,5.5716134541,0.5716134541,1.1143226908,Solved
L??G`SwO[gwox_,24,5,5.5203007714,0.5203007714,1.1040601543,Solved
L??G`SwOkAi`h_,22,5,5.5326055375,0.5326055375,1.1065211075,Solved
L??G`SwPKSqgX_,23,5,5.5519928473,0.5519928473,1.1103985695,Solved
L??G`SwPKawox_,24,5,5.5952160137,0.5952160137,1.1190432027,Solved
L??G`SwP[KJ@h_,23,5,5.6234285449,0.6234285449,1.1246857090,Solved
L??G`SwP[KJ@h`,24,5,5.6147410262,0.6147410262,1.1229482052,Solved
L??G`SwPkiWo}?,25,5,5.5827802731,0.5827802731,1.1165560546,Solved
L??G`Sw`[SI`X_,23,5,5.5749876523,0.5749876523,1.1149975305,Solved
L??G`Sw`iaGogB,22,5,5.6667178946,0.6667178946,1.1333435789,Solved
L??G`Sw`kOIhXa,24,5,5.5750650921,0.5750650921,1.1150130184,Solved
L??G`TAhHhPPTP,24,5,5.5910958941,0.5910958941,1.1182191788,Solved
L??G`TCc]KFDXc,25,5,5.5900578188,0.5900578188,1.1180115638,Solved
L??G`TE`UgFEy_,25,5,5.5628172936,0.5628172936,1.1125634587,Solved
L??G`TI\DKQk}?,26,5,5.4691004946,0.4691004946,1.0938200989,Solved
L??G`TPhHoWppa,25,5,5.5743921744,0.5743921744,1.1148784349,Solved
L??G`TSUCBCrXa,24,5,5.6712523300,0.6712523300,1.1342504660,Solved
L??G`TS_]KFBXc,25,5,5.5586408206,0.5586408206,1.1117281641,Solved
L??G`TScSTKbXc,25,5,5.6488133218,0.6488133218,1.1297626644,Solved
L??G`TSiKaKpPe,25,5,5.6449883029,0.6449883029,1.1289976606,Solved
L??G`TTPcKFB]A,25,5,5.6531701069,0.6531701069,1.1306340214,Solved
L??G`TT`aosp}?,26,5,5.5827802732,0.5827802732,1.1165560546,Solved
L??G`TT`eKFB]C,26,5,5.6102781225,0.6102781225,1.1220556245,Solved
L??G`U?hA`gs]G,22,5,5.5687288864,0.5687288864,1.1137457773,Solved
L??G`U?p@`gs]G,22,5,5.5926683209,0.5926683209,1.1185336642,Solved
L??G`U?s@Hgs]G,22,5,5.5471386101,0.5471386101,1.1094277220,Solved
L??G`UAOMGEaME,21,5,5.6448234455,0.6448234455,1.1289646891,Solved
L??G`UAPXpY_x_,24,5,5.5154415599,0.5154415599,1.1030883120,Solved
L??G`UAh@hHRTW,24,5,5.5997435127,0.5997435127,1.1199487025,Solved
L??G`UCaAKmC[K,22,5,5.6665355349,0.6665355349,1.1333071070,Solved
L??G`UCgA`gq]G,22,5,5.6114846052,0.6114846052,1.1222969210,Solved
L??G`UCoa`Cb]G,22,5,5.5914622726,0.5914622726,1.1182924545,Solved
L??G`UCp@_gT]G,22,5,5.6484470712,0.6484470712,1.1296894142,Solved
L??G`UEOXoy_x_,24,5,5.5006348202,0.5006348202,1.1001269640,Solved
L??G`UEPdonCtO,26,5,5.4057575631,0.4057575631,1.0811515126,Solved
L??G`UGTKiKsy_,25,5,5.5235726950,0.5235726950,1.1047145390,Solved
L??G`UIOXgy_x_,24,5,5.4836357391,0.4836357391,1.0967271478,Solved
L??G`UI\DKIk}?,26,5,5.5527561870,0.5527561870,1.1105512374,Solved
L??G`UOOMGCqME,21,5,5.6397333455,0.6397333455,1.1279466691,Solved
L??G`UTuCoKpXa,26,5,5.6012909722,0.6012909722,1.1202581944,Solved
L??G`_eIeEGieH,23,5,5.6162264913,0.6162264913,1.1232452983,Solved
L??G`_eO[UQaY_,22,5,5.5499908952,0.5499908952,1.1099981790,Solved
L??G`_eO[UQaY`,23,5,5.5435401881,0.5435401881,1.1087080376,Solved
L??G`_eO[URAX_,22,5,5.6279585109,0.6279585109,1.1255917022,Solved
L??G`_eO[URAX`,23,5,5.6261157051,0.6261157051,1.1252231410,Solved
L??G`_eOsUJChC,22,5,5.6221650429,0.6221650429,1.1244330086,Solved
L??G`_eOsUJChD,23,5,5.6193680873,0.6193680873,1.1238736175,Solved
L??G`_ePcUHKkD,23,5,5.6302068107,0.6302068107,1.1260413621,Solved
L??G`_ePtOIDap,23,5,5.6301270164,0.6301270164,1.1260254033,Solved
L??G`_eQKUGwkD,23,5,5.6223809822,0.6223809822,1.1244761964,Solved
L??G`_eQtOID`p,23,5,5.5387091949,0.5387091949,1.1077418390,Solved
L??G`_eSAMPMic,23,5,5.6284504548,0.6284504548,1.1256900910,Solved
L??G`_eSKUGwiD,23,5,5.6294547395,0.6294547395,1.1258909479,Solved
L??G`_eSLOGxas,23,5,5.6287438040,0.6287438040,1.1257487608,Solved
L??G`_e`qRLOdB,24,5,5.6271994693,0.6271994693,1.1254398939,Solved
L??G`_iO[UQaX_,22,5,5.5178929682,0.5178929682,1.1035785936,Solved
L??G`_iOsUIchC,22,5,5.5930017544,0.5930017544,1.1186003509,Solved
L??G`_iPCKHGcD,19,5,5.6968036044,0.6968036044,1.1393607209,Solved
L??G`_iPtOID`p,23,5,5.6682015840,0.6682015840,1.1336403168,Solved
L??G`_iSAMOmic,23,5,5.6081660285,0.6081660285,1.1216332057,Solved
L??G`_iSKMGwiD,23,5,5.6455756551,0.6455756551,1.1291151310,Solved
L??G`_iSLOGx`s,23,5,5.6483513499,0.6483513499,1.1296702700,Solved
L??G`_iXaoOlpo,24,5,5.5611437205,0.5611437205,1.1122287441,Solved
L??G``Dh`THWdB,24,5,5.6181158514,0.6181158514,1.1236231703,Solved
L??G``DhbSRCpo,24,5,5.5004365481,0.5004365481,1.1000873096,Solved
L??G``FQdGv?po,24,5,5.6437637693,0.6437637693,1.1287527539,Solved
L??G``HGkIwo}?,23,5,5.5263651658,0.5263651658,1.1052730332,Solved
L??G``HHeosspo,25,5,5.5790695119,0.5790695119,1.1158139024,Solved
L??G``HheoCtpo,25,5,5.6107571736,0.6107571736,1.1221514347,Solved
L??G``IHcBww]A,24,5,5.5507047696,0.5507047696,1.1101409539,Solved
L??G``aashKoqO,23,5,5.5573912337,0.5573912337,1.1114782467,Solved
L??G``aashWgY_,23,5,5.5458293075,0.5458293075,1.1091658615,Solved
L??G``aaspKopO,23,5,5.5778588065,0.5778588065,1.1155717613,Solved
L??G``eQcIpW[B,24,5,5.6496013667,0.6496013667,1.1299202733,Solved
L??G``gaugKo`w,24,5,5.4873657454,0.4873657454,1.0974731491,Solved
L??G``gpcUM_`w,24,5,5.6506048951,0.6506048951,1.1301209790,Solved
L??G`aDQjKV?po,24,5,5.4757768890,0.4757768890,1.0951553778,Solved
L??G`aDS@TgwiD,23,5,5.6195526513,0.6195526513,1.1239105303,Solved
L??G`aDaAKlO[K,22,5,5.6640239711,0.6640239711,1.1328047942,Solved
L??G`aDhbSJCpo,24,5,5.5559270587,0.5559270587,1.1111854117,Solved
L??G`aEQZKV?po,24,5,5.4953431468,0.4953431468,1.0990686294,Solved
L??G`aEaAIlO[K,22,5,5.6144068968,0.6144068968,1.1228813794,Solved
L??G`aHS@LgwiD,23,5,5.6450723301,0.6450723301,1.1290144660,Solved
L??G`aJT@Swgx_,24,5,5.6042889696,0.6042889696,1.1208577939,Solved
L??G`aJU@Kwgx_,24,5,5.5239267622,0.5239267622,1.1047853524,Solved
L??G`aaHaRgweD,24,5,5.6643815092,0.6643815092,1.1328763018,Solved
L??G`bBaQgkoi_,23,5,5.5991308806,0.5991308806,1.1198261761,Solved
L??G`bBaQglOh_,23,5,5.5172376426,0.5172376426,1.1034475285,Solved
L??G`bBaqgKoiA,23,5,5.5966392803,0.5966392803,1.1193278561,Solved
L??G`bBaqoKohA,23,5,5.5641915288,0.5641915288,1.1128383058,Solved
L??G`bG[COctPq,23,5,5.6493912065,0.6493912065,1.1298782413,Solved
L??G`geMA@pPoo,22,5,5.6331147392,0.6331147392,1.1266229478,Solved
L??G`geMACpDoo,22,5,5.6654907844,0.6654907844,1.1330981569,Solved
L??G`gwPcLHWiC,23,5,5.5857420884,0.5857420884,1.1171484177,Solved
L??G`gw`BChQow,23,5,5.6533736732,0.6533736732,1.1306747346,Solved
L??G`gw`aLHIi_,23,5,5.5643991131,0.5643991131,1.1128798226,Solved
L??G`hEQ@pOZhc,24,5,5.5732579107,0.5732579107,1.1146515821,Solved
L??G`hE`eUFE]C,26,5,5.5358370507,0.5358370507,1.1071674101,Solved
L??G`hSpDSDUqo,25,5,5.5798956635,0.5798956635,1.1159791327,Solved
L??G`hWYDKOuqo,25,5,5.5845098140,0.5845098140,1.1169019628,Solved
L??G`hWqDKCuqo,25,5,5.6032644887,0.6032644887,1.1206528977,Solved
L??G`iAP`phKh`,24,5,5.6070899083,0.6070899083,1.1214179817,Solved
L??G`iCaADlO[K,22,5,5.6274773135,0.6274773135,1.1254954627,Solved
L??G`iWXeSCsqP,25,5,5.5862917686,0.5862917686,1.1172583537,Solved
L??G`iWYeKCsqP,25,5,5.4690431826,0.4690431826,1.0938086365,Solved
L??G`oaPCKHCcD,19,5,5.7082990266,0.7082990266,1.1416598053,Solved
L??G`oeLA@pPoo,22,5,5.6321053739,0.6321053739,1.1264210748,Solved
L??G`oeLACpDoo,22,5,5.6295741429,0.6295741429,1.1259148286,Solved
L??G`oeQL_wopo,24,5,5.5410034410,0.5410034410,1.1082006882,Solved
L??G`oe`aPgwkB,24,5,5.6664982833,0.6664982833,1.1332996567,Solved
L??G`osQLCwopo,24,5,5.5778408184,0.5778408184,1.1155681637,Solved
L??G`pAS@SolhK,23,5,5.6417432354,0.6417432354,1.1283486471,Solved
L??G`pCajKUCpo,24,5,5.5222909216,0.5222909216,1.1044581843,Solved
L??G`pEQdGuCpo,24,5,5.5786171833,0.5786171833,1.1157234367,Solved
L??G`pEabGuCpo,24,5,5.5701104311,0.5701104311,1.1140220862,Solved
L??G`pGc@Lgyhg,24,5,5.5782418978,0.5782418978,1.1156483796,Solved
L??G`pOanGKo`w,24,5,5.5866054800,0.5866054800,1.1173210960,Solved
L??G`pSo@Scq_Z,23,5,5.6138270322,0.6138270322,1.1227654064,Solved
L??G`p_amgKo`w,24,5,5.4707790982,0.4707790982,1.0941558196,Solved
L??G`pahChHQpo,24,5,5.5591768471,0.5591768471,1.1118353694,Solved
L??G`poaeKKa`w,24,5,5.6161769621,0.6161769621,1.1232353924,Solved
L??G`q?THTCsoR,23,5,5.5922425849,0.5922425849,1.1184485170,Solved
L??G`q?p@Dgs]G,22,5,5.6581598349,0.6581598349,1.1316319670,Solved
L??G`q@g@hHRPk,23,5,5.6522995012,0.6522995012,1.1304599002,Solved
L??G`qGWihSopo,24,5,5.4433785579,0.4433785579,1.0886757116,Solved
L??G`qGqaNEeXg,26,5,5.6120985989,0.6120985989,1.1224197198,Solved
L??G`qOPHScsoR,23,5,5.6506323548,0.6506323548,1.1301264710,Solved
L??Ga?baPgwo}?,22,5,5.4762968586,0.4762968586,1.0952593717,Solved
L??Ga?feSiLPXc,25,5,5.5931120146,0.5931120146,1.1186224029,Solved
L??Ga?j`pq]_pa,25,5,5.5093891572,0.5093891572,1.1018778314,Solved
L??Ga?jdRo[o`q,25,5,5.4638758936,0.4638758936,1.0927751787,Solved
L??GaAAHrPQgMW,22,5,5.5958956819,0.5958956819,1.1191791364,Solved
L??GaACG{UM_MW,22,5,5.5853803158,0.5853803158,1.1170760632,Solved
L??GaAEHrOQHMW,22,5,5.6338564740,0.6338564740,1.1267712948,Solved
L??GaAO]EKDLHw,23,5,5.6229997042,0.6229997042,1.1245999408,Solved
L??GaAWIrKQgHw,23,5,5.6047951364,0.6047951364,1.1209590273,Solved
L??GaAWLRSOwHw,23,5,5.5268146383,0.5268146383,1.1053629277,Solved
L??GaB?IphOwMW,22,5,5.6226639268,0.6226639268,1.1245327854,Solved
L??GaCaU@gOeaQ,20,5,5.6844512911,0.6844512911,1.1368902582,Solved
L??GaCcIA_qiai,21,5,5.6459758352,0.6459758352,1.1291951670,Solved
L??GaCcp`oOL]@,22,5,5.6670137503,0.6670137503,1.1334027501,Solved
L??GaCdT@qPUx_,24,5,5.5488675652,0.5488675652,1.1097735130,Solved
L??GaCeIagPLdS,23,5,5.6542954971,0.6542954971,1.1308590994,Solved
L??GaCe`agDJeW,23,5,5.5927655612,0.5927655612,1.1185531122,Solved
L??GaCh``KIFeQ,23,5,5.6500148395,0.6500148395,1.1300029679,Solved
L??GaChdKqKpx_,25,5,5.5593660749,0.5593660749,1.1118732150,Solved
L??GaCi`PKIFeQ,23,5,5.6574748396,0.6574748396,1.1314949679,Solved
L??GaCi`Xq]_pa,25,5,5.5288673032,0.5288673032,1.1057734606,Solved
L??GaDOI`JOemO,22,5,5.6021413215,0.6021413215,1.1204282643,Solved
L??GaEAH@ORITI,20,5,5.6646263869,0.6646263869,1.1329252774,Solved
L??GaEAHHQRITI,22,5,5.6646263919,0.6646263919,1.1329252784,Solved
L??GaEAHIosgMW,22,5,5.6669328011,0.6669328011,1.1333865602,Solved
L??GaEAHYoS`MW,22,5,5.6732742493,0.6732742493,1.1346548499,Solved
L??GaEAHZOQ`MW,22,5,5.6499718228,0.6499718228,1.1299943646,Solved
L??GaECGiosgMW,22,5,5.6518419125,0.6518419125,1.1303683825,Solved
L??GaEEHROQBMW,22,5,5.6071919536,0.6071919536,1.1214383907,Solved
L??GaEHLJS[odQ,25,5,5.5126660166,0.5126660166,1.1025332033,Solved
L??GaEIXHqUGp_,23,5,5.6081169578,0.6081169578,1.1216233916,Solved
L??GaFAMKiKoiO,23,5,5.5223429999,0.5223429999,1.1044686000,Solved
L??GaGbXcKFHUI,24,5,5.6531701077,0.6531701077,1.1306340215,Solved
L??GaGc_`SJAcW,19,5,5.7086280925,0.7086280925,1.1417256185,Solved
L??GaGeIu`UGq_,23,5,5.4975657030,0.4975657030,1.0995131406,Solved
L??GaGea`aX?{?,20,5,5.6198281582,0.6198281582,1.1239656316,Solved
L??GaGg_`KJAcW,19,5,5.7120329481,0.7120329481,1.1424065896,Solved
L??GaGioCEEaME,21,5,5.6516994186,0.6516994186,1.1303398837,Solved
L??GaGjKQoOrx_,24,5,5.5792606785,0.5792606785,1.1158521357,Solved
L??GaGjLAoOZx_,24,5,5.5169624966,0.5169624966,1.1033924993,Solved
L??GaGj_uKFB\C,25,5,5.6134960677,0.6134960677,1.1226992135,Solved
L??GaHGKHFOqmO,22,5,5.6023291087,0.6023291087,1.1204658217,Solved
L??GaHGKKEcsmO,22,5,5.5995009745,0.5995009745,1.1199001949,Solved
L??GaHGKSDcsmO,22,5,5.6004135055,0.6004135055,1.1200827011,Solved
L??GaHG_pLFAkW,22,5,5.6037497234,0.6037497234,1.1207499447,Solved
L??GaHG``FFAkW,22,5,5.6684216932,0.6684216932,1.1336843386,Solved
L??GaHIKHEObmO,22,5,5.6177298050,0.6177298050,1.1235459610,Solved
L??GaHI_HEeamO,22,5,5.5352614733,0.5352614733,1.1070522947,Solved
L??GaHI_HacqmO,22,5,5.5634366362,0.5634366362,1.1126873272,Solved
L??GaHI_PKfAkW,22,5,5.5999728989,0.5999728989,1.1199945798,Solved
L??GaHI_P`cqmO,22,5,5.6437884133,0.6437884133,1.1287576827,Solved
L??GaHI`@EfAkW,22,5,5.6541939224,0.6541939224,1.1308387845,Solved
L??GaI?GxgHTMW,22,5,5.6203611280,0.6203611280,1.1240722256,Solved
L??GaIAGpgHFMW,22,5,5.6739532684,0.6739532684,1.1347906537,Solved
L??GaIEGqOu@MW,22,5,5.6687423218,0.6687423218,1.1337484644,Solved
L??GaIEGrOQBMW,22,5,5.6260711997,0.6260711997,1.1252142399,Solved
L??GaIEIr`UGq_,23,5,5.4190874197,0.4190874197,1.0838174839,Solved
L??GaJAI`gOJMW,22,5,5.6183967305,0.6183967305,1.1236793461,Solved
L??GaKcIc`X?{?,20,5,5.6917708378,0.6917708378,1.1383541676,Solved
L??GaKeIC_x?{?,20,5,5.6880958685,0.6880958685,1.1376191737,Solved
L??GaKeQ`gzCmO,25,5,5.5387787753,0.5387787753,1.1077557551,Solved
L??GaKe`@SiEeO,22,5,5.5908257552,0.5908257552,1.1181651510,Solved
L??GaKe``OiDeO,22,5,5.6526320994,0.6526320994,1.1305264199,Solved
L??GaKea@_x?{?,20,5,5.7027228991,0.7027228991,1.1405445798,Solved
L??GaKeacbMAy?,23,5,5.5936772342,0.5936772342,1.1187354468,Solved
L??GaKecHQpOT@,22,5,5.6466822854,0.6466822854,1.1293364571,Solved
L??GaKedBOrKy_,25,5,5.5909522931,0.5909522931,1.1181904586,Solved
L??GaKhLA`PRx_,24,5,5.6134483913,0.6134483913,1.1226896783,Solved
L??GaKhLAoOVx_,24,5,5.5328211627,0.5328211627,1.1065642325,Solved
L??GaKhSCoCr`k,23,5,5.6278563113,0.6278563113,1.1255712623,Solved
L??GaKiHaoycmO,25,5,5.4747439557,0.4747439557,1.0949487911,Solved
L??GaKiHeoycmO,26,5,5.4538144065,0.4538144065,1.0907628813,Solved
L??GaKiLA`PJx_,24,5,5.5348678434,0.5348678434,1.1069735687,Solved
L??GaKiT@oONx_,24,5,5.5394907559,0.5394907559,1.1078981512,Solved
L??GaKi`COIBKE,20,5,5.6955453056,0.6955453056,1.1391090611,Solved
L??GaKwQ`gwsmO,25,5,5.5654770621,0.5654770621,1.1130954124,Solved
L??GaLGKHDObmO,22,5,5.5770759507,0.5770759507,1.1154151901,Solved
L??GaLG_HKfAkW,22,5,5.6595024556,0.6595024556,1.1319004911,Solved
L??GaLG_`HfAkW,22,5,5.6281479111,0.6281479111,1.1256295822,Solved
L??GaLG`@DfAkW,22,5,5.6159879556,0.6159879556,1.1231975911,Solved
L??GaLIaTgEey_,25,5,5.5060086171,0.5060086171,1.1012017234,Solved
L??GaLOcDQDUHk,23,5,5.6463176011,0.6463176011,1.1292635202,Solved
L??GaLOcDSCuI[,23,5,5.6241698250,0.6241698250,1.1248339650,Solved
L??GaLil@KRHuA,26,5,5.4691214510,0.4691214510,1.0938242902,Solved
L??GaMCI``X?{?,20,5,5.6571678814,0.6571678814,1.1314335763,Solved
L??GaMCIhrIai`,25,5,5.5953401870,0.5953401870,1.1190680374,Solved
L??GaMCIi`CpeP,23,5,5.5831881402,0.5831881402,1.1166376280,Solved
L??GaMCTDSDUMW,24,5,5.5987488986,0.5987488986,1.1197497797,Solved
L??GaMEII_cpeP,23,5,5.6506371950,0.6506371950,1.1301274390,Solved
L??GaMEI`gQIQJ,23,5,5.5593330174,0.5593330174,1.1118666035,Solved
L??GaMEMIgTHy_,25,5,5.5106139916,0.5106139916,1.1021227983,Solved
L??GaMEMJGRHy_,25,5,5.5503047502,0.5503047502,1.1100609500,Solved
L??GaMHLIgTPy_,25,5,5.5281419505,0.5281419505,1.1056283901,Solved
L??GaMHLIoSpy_,25,5,5.4111457502,0.4111457502,1.0822291500,Solved
L??GaMHUDgCuy_,25,5,5.4333326908,0.4333326908,1.0866665382,Solved
L??GaMILIgTHy_,25,5,5.5349895230,0.5349895230,1.1069979046,Solved
L??GaMILJGRHy_,25,5,5.6201363626,0.6201363626,1.1240272725,Solved
L??GaMILMGFHy_,25,5,5.6150038774,0.6150038774,1.1230007755,Solved
L??GaOaPKEU_ME,21,5,5.6298594177,0.6298594177,1.1259718835,Solved
L??GaObKEGoq}?,22,5,5.6361344510,0.6361344510,1.1272268902,Solved
L??GaObWCgoq}?,22,5,5.5997194929,0.5997194929,1.1199438986,Solved
L??GaOb_@ggq]C,21,5,5.6167406715,0.6167406715,1.1233481343,Solved
L??GaOb_rGqc}?,23,5,5.4529446008,0.4529446008,1.0905889202,Solved
L??GaObafKEiTK,25,5,5.5964743066,0.5964743066,1.1192948613,Solved
L??GaObgaHqg}?,23,5,5.5969041428,0.5969041428,1.1193808286,Solved
L??GaOeoCEEaME,21,5,5.6673705030,0.6673705030,1.1334741006,Solved
L??GaOf_uKFB\C,25,5,5.5222010613,0.5222010613,1.1044402123,Solved
L??GaOfcUgDRXc,25,5,5.6098940622,0.6098940622,1.1219788124,Solved
L??GaOpT@Swsho,24,5,5.5469410668,0.5469410668,1.1093882134,Solved
L??GaOp_AKcq]C,21,5,5.7004203705,0.7004203705,1.1400840741,Solved
L??GaOwgugKo`w,24,5,5.5014763703,0.5014763703,1.1002952741,Solved
L??GaPa`PgPP[D,22,5,5.7245673486,0.7245673486,1.1449134697,Solved
L??GaPaa@gow[D,22,5,5.7077395864,0.7077395864,1.1415479173,Solved
L??GaQAWKocx\G,23,5,5.6651165251,0.6651165251,1.1330233050,Solved
L??GaQOGzHOw}?,23,5,5.5354305003,0.5354305003,1.1070861001,Solved
L??GaQOIjgOwHw,23,5,5.5537008416,0.5537008416,1.1107401683,Solved
L??GaQWKRKOqHw,23,5,5.5744613593,0.5744613593,1.1148922719,Solved
L??GaQWq`NEiXg,26,5,5.5793977078,0.5793977078,1.1158795416,Solved
L??GaR?GxhOw}?,23,5,5.5527162891,0.5527162891,1.1105432578,Solved
L??GaSd_mKFB\C,25,5,5.6190877398,0.6190877398,1.1238175480,Solved
L??GaSdcMgDRXc,25,5,5.6178793335,0.6178793335,1.1235758667,Solved
L??GaSsTCBDRXa,24,5,5.5938624127,0.5938624127,1.1187724825,Solved
L??GaSstCBDRXa,25,5,5.5063381961,0.5063381961,1.1012676392,Solved
L??GaStpdoGpMD,26,5,5.5653682697,0.5653682697,1.1130736539,Solved
L??GaTE`TgFEy_,25,5,5.5123370361,0.5123370361,1.1024674072,Solved
L??GaUAMHJY_x_,24,5,5.4829627579,0.4829627579,1.0965925516,Solved
L??GaUDTDgDUy_,25,5,5.5225698820,0.5225698820,1.1045139764,Solved
L??GaUWq@LeiXg,26,5,5.6065136815,0.6065136815,1.1213027363,Solved
L??Ga_gHcBgsm@,22,5,5.5987764140,0.5987764140,1.1197552828,Solved
L??Ga_gHqLO{eE,24,5,5.6277428409,0.6277428409,1.1255485682,Solved
L??Ga_hHc@gpm@,22,5,5.6526378324,0.6526378324,1.1305275665,Solved
L??Ga_h`boswpg,25,5,5.6306922699,0.6306922699,1.1261384540,Solved
L??Ga_heFKCyPk,25,5,5.6038262140,0.6038262140,1.1207652428,Solved
L??Ga`E`@UfEho,24,5,5.5755082778,0.5755082778,1.1151016556,Solved
L??Ga`ILBKPYhW,24,5,5.6091342313,0.6091342313,1.1218268463,Solved
L??Ga`Ia@Meeho,24,5,5.6000364323,0.6000364323,1.1200072865,Solved
L??GaaH`QDDQLA,21,5,5.6232234383,0.6232234383,1.1246446877,Solved
L??GabAaphKoiO,23,5,5.5776167171,0.5776167171,1.1155233434,Solved
L??GabAaphLOhO,23,5,5.5351424197,0.5351424197,1.1070284839,Solved
L??GabAappKohO,23,5,5.4563408997,0.4563408997,1.0912681799,Solved
L??GagiQ`gONx_,24,5,5.6037584612,0.6037584612,1.1207516922,Solved
L??Gagi`botWtG,26,5,5.5578189823,0.5578189823,1.1115637965,Solved
L??GagjHaKRB}?,25,5,5.6250853986,0.6250853986,1.1250170797,Solved
L??GagjLASko}?,25,5,5.5639704653,0.5639704653,1.1127940931,Solved
L??GahE`dUFE]C,26,5,5.5633686069,0.5633686069,1.1126737214,Solved
L??GaieIrSQb}?,27,5,5.4313957755,0.4313957755,1.0862791551,Solved
L??Gao``jS[odI,25,5,5.4855275306,0.4855275306,1.0971055061,Solved
L??Gao``lS[oTI,25,5,5.4819792011,0.4819792011,1.0963958402,Solved
L??GaqCa@KkS[K,22,5,5.6721654622,0.6721654622,1.1344330924,Solved
L??GaqGq`NEeXg,26,5,5.6185487614,0.6185487614,1.1237097523,Solved
L??GaqOIJKOqHw,23,5,5.6624906535,0.6624906535,1.1324981307,Solved
L??Gb@SIbKP[dS,24,5,5.6401203229,0.6401203229,1.1280240646,Solved
L??GbCsQcIpS[B,24,5,5.6905269307,0.6905269307,1.1381053861,Solved
L??GbDaaPgqcq_,23,5,5.6635711070,0.6635711070,1.1327142214,Solved
L??GbFAaQgeci_,23,5,5.5515296546,0.5515296546,1.1103059309,Solved
L??GbFAaQgfCh_,23,5,5.4434163089,0.4434163089,1.0886832618,Solved
L??GbOa_qHqc}?,23,5,5.6018432669,0.6018432669,1.1203686534,Solved
L??GbPWkDKGq`w,24,5,5.5789287967,0.5789287967,1.1157857593,Solved
L??GbQOOKKCqME,21,5,5.6346173431,0.6346173431,1.1269234686,Solved
L??GbTSdDKDU}?,26,5,5.4778598054,0.4778598054,1.0955719611,Solved
L??Gc?bLAMXE]O,23,5,5.5431215366,0.5431215366,1.1086243073,Solved
L??Gc?bpIUEg}?,23,5,5.4562037575,0.4562037575,1.0912407515,Solved
L??Gc?dMAqGUh_,21,5,5.6356314616,0.6356314616,1.1271262923,Solved
L??Gc?fMAqGQh@,21,5,5.6602554902,0.6602554902,1.1320510980,Solved
L??Gc?hSIMSq]O,23,5,5.5329826105,0.5329826105,1.1065965221,Solved
L??Gc?hsHMGw}?,23,5,5.6029589228,0.6029589228,1.1205917846,Solved
L??Gc?jHqoI_gB,21,5,5.6723902734,0.6723902734,1.1344780547,Solved
L??Gc?jMAaGqhA,21,5,5.5919044836,0.5919044836,1.1183808967,Solved
L??Gc?jMAiGQh@,21,5,5.5641962814,0.5641962814,1.1128392563,Solved
L??Gc?jTQqSpx_,25,5,5.4952740183,0.4952740183,1.0990548037,Solved
L??Gc?pIaMWe]O,23,5,5.5922245012,0.5922245012,1.1184449002,Solved
L??Gc?pPaQCpmC,21,5,5.6293459374,0.6293459374,1.1258691875,Solved
L??Gc?wHQMWU]O,23,5,5.6529087813,0.6529087813,1.1305817563,Solved
L??Gc@AHqqScMW,22,5,5.6261747929,0.6261747929,1.1252349586,Solved
L??Gc@CGyqSoMW,22,5,5.6349888261,0.6349888261,1.1269977652,Solved
L??Gc@EIqaS`MW,22,5,5.5784590157,0.5784590157,1.1156918031,Solved
L??Gc@FSDoCyIs,23,5,5.5853346937,0.5853346937,1.1170669387,Solved
L??Gc@GGxhGw]O,22,5,5.5911159721,0.5911159721,1.1182231944,Solved
L??Gc@GGyiSs]O,23,5,5.5548379379,0.5548379379,1.1109675876,Solved
L??Gc@HGqgss]O,23,5,5.6434052156,0.6434052156,1.1286810431,Solved
L??Gc@OHYMTS]O,23,5,5.5149535510,0.5149535510,1.1029907102,Solved
L??Gc@PHqKTD]O,23,5,5.6274417373,0.6274417373,1.1254883475,Solved
L??Gc@PIHMGq]O,22,5,5.6712555134,0.6712555134,1.1342511027,Solved
L??GcC`QIhSq]O,23,5,5.5933710378,0.5933710378,1.1186742076,Solved
L??GcCcIQKJCcM,21,5,5.6541629010,0.6541629010,1.1308325802,Solved
L??GcCcO`OigeG,19,5,5.6807509545,0.6807509545,1.1361501909,Solved
L??GcCeIaiHKdD,23,5,5.6676231690,0.6676231690,1.1335246338,Solved
L??GcCeQ[gDPTP,23,5,5.6533850059,0.6533850059,1.1306770012,Solved
L??GcCeSXiXOy?,23,5,5.6214738159,0.6214738159,1.1242947632,Solved
L??GcCgHQhWU]O,23,5,5.6485591041,0.6485591041,1.1297118208,Solved
L??GcCgOhIic]O,22,5,5.6556902568,0.6556902568,1.1311380514,Solved
