g6,alpha,theta_ub
L?AB?qQU@IL_F_,5,5.75121108
L?AB?qQU@IJ_}?,5,5.74284581
L?AB?qQU@I[G{?,5,5.75500147
L?AB?qQU@IHc}?,5,5.79309161
L?AB?qQU@IHcgS,5,5.77780955
L?AB?qQU@IHcgT,5,5.76237411
L?AB?qQU@IDc}?,5,5.80365454
L?AB?qQU@ILc}?,5,5.80548397
L?AB?qQUBI\?JG,5,5.75371949
L?AB?qQUBI\?ZG,5,5.76079304
L?AB?qQUAXV?PX,5,5.78137760
L?AB?qQUAXKg}?,5,5.74181934
L?AB?qQUAXSI{?,5,5.74193511
L?AB?qQUAXSIXW,5,5.76376497
L?AB?qQU@I}?wO,5,5.74336118
L?AB?qQU@I|?wO,5,5.74175947
L?AB?qQU@I|?ZG,5,5.76521035
L?AB?qQU@Il_{?,5,5.74749888
L?AB?qQU@Il_y?,5,5.77724724
L?AB?qQU@Il_}?,5,5.75462099
L?AB?qQU@Ilc}?,5,5.74310906
L?ABArO{@wDcBk,5,5.74294900
L?ABCdWmDoHgPU,5,5.74714664
L?ABCdWmDoLgPU,5,5.74876308
L?`D@PODF_@sOs,5,5.74810079
L?`D@POdF_?{Qc,5,5.75335064
L?`D@POdF_HQ@Z,5,5.75973880
L?`D@POdDgIWIL,5,5.74380941
L?`D@POdDgIWAN,5,5.74427786
L?`@`b_F?\WI]?,5,5.74599408
